Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,277430.5
2006-01-01,42604616,43786864,297126.875
2006-02-20,43337780,44540368,328688.0938
2006-04-11,44072332,45295308,362057.75
2006-05-31,44812472,46055984,397570.4688
2006-07-20,45549220,46813176,435171.7188
2006-09-08,46280108,47564692,475474.6563
2006-10-28,47005988,48312592,517788.5938
2006-11-29,47475148,48796728,546206.5
2007-01-01,47943820,49280868,574743.5
2007-02-20,48676300,50040140,621756.1875
2007-04-11,49404856,50796996,669060.9375
2007-05-31,50123280,51544160,718167.375
2007-07-20,50843004,52292920,768658.125
2007-09-08,51565840,53044284,821249.8125
2007-10-28,52290948,53797076,875859.25
2007-11-29,52763392,54287180,912443.125
2008-01-01,53236004,54777284,949202.6875
2008-02-20,53907952,55483132,992381.875
2008-04-10,54575432,56185432,1040079.375
2008-05-30,55240200,56883532,1091978.625
2008-07-19,55900376,57578960,1146552.625
2008-09-07,56556004,58272216,1203294.75
2008-10-27,57207824,58963308,1262205.25
2008-11-29,57637700,59419224,1301287.125
2009-01-01,58068180,59875080,1340430.875
2009-02-20,58721184,60566204,1399307.5
2009-04-11,59373924,61257336,1458177.625
2009-05-31,60026084,61948232,1517279.75
2009-07-20,60676596,62637804,1577708.5
2009-09-08,61326808,63326756,1638756
2009-10-28,61976016,64015312,1700199.75
2009-11-29,62398212,64462712,1740301.375
2010-01-01,62820028,64910056,1780456.75
2010-02-20,63469904,65598124,1842389.25
2010-04-11,64119404,66286660,1903852.875
2010-05-31,64768376,66974368,1965596
2010-07-20,65396816,67643392,2023773.375
2010-09-08,66008596,68296560,2079186.75
2010-10-28,66605380,68934704,2132361.75
2010-11-29,66987352,69343384,2166117
2011-01-01,67363896,69746424,2199122.25
2011-02-20,67931696,70354464,2248309.75
2011-04-11,68488528,70951016,2296080.75
2011-05-31,69034904,71536696,2342606.25
2011-07-20,69571424,72112144,2387982.5
2011-09-08,70098792,72678000,2432291.75
2011-10-28,70617824,73235048,2475602.25
2011-11-29,70951888,73593560,2503352.25
2012-01-01,71281816,73947800,2530709.25
2012-02-20,71777688,74480824,2571892.25
2012-04-10,72262504,75002256,2612208.25
2012-05-30,72737064,75512752,2651717.25
2012-07-19,73201800,76012624,2690482
2012-09-07,73657424,76502472,2728529.5
2012-10-27,74104360,76982832,2765893
2012-11-29,74395752,77295984,2790262.75
2013-01-01,74683776,77605432,2814345.25
2013-02-20,75113008,78066208,2850328.25
2013-04-11,75535304,78519144,2885834.25
2013-05-31,75950856,78964408,2920876
2013-07-20,76359864,79402152,2955466
2013-09-08,76762544,79832440,2989625
2013-10-28,77159464,80255592,3023395
2013-11-29,77415048,80527688,3045195.5
2014-01-01,77668224,80796832,3066874.5
2014-02-20,78052120,81204072,3099959.25
2014-04-11,78430664,81604856,3132786.5
2014-05-31,78804104,81999472,3165366
2014-07-20,79172720,82388264,3197706.25
2014-09-08,79536680,82771400,3229813
2014-10-28,79896192,83149072,3261687.5
2014-11-29,80128040,83392288,3282306.75
2015-01-01,80358080,83633248,3302829.25
2015-02-16,80685576,83975552,3332180.25
2015-04-07,81031824,84336584,3363371.5
2015-05-27,81374336,84692952,3394416.25
2015-07-16,81713232,85044776,3425350.75
2015-09-04,82048600,85392184,3456196.5
2015-10-24,82380544,85735232,3486967
2015-11-27,82605432,85967232,3507925.5
2016-01-01,82828768,86197224,3528854
2016-02-20,83152856,86530104,3559477.75
2016-04-10,83473704,86858808,3590051.5
2016-05-30,83791424,87183488,3620578.5
2016-07-19,84106056,87504192,3651059
2016-09-07,84417632,87820952,3681491.75
2016-10-27,84726256,88133816,3711872.5
2016-11-29,84928712,88338648,3731897.25
2017-01-01,85129920,88541776,3751896
2017-02-20,85431944,88845672,3782141.75
2017-04-11,85731192,89145800,3812327
2017-05-31,86027664,89442072,3842446.25
2017-07-20,86321488,89734600,3872492
2017-09-08,86612864,90023544,3902460.25
2017-10-28,86901920,90308816,3932344.75
2017-11-29,87088816,90492704,3951729.75
2018-01-01,87274744,90675104,3971074.75
2018-02-20,87558528,90952240,4000743.5
2018-04-11,87840064,91225952,4030314.5
2018-05-31,88119408,91496304,4059784.75
2018-07-20,88396744,91763440,4089150.75
2018-09-08,88672336,92027624,4118410
2018-10-28,88946376,92288896,4147559.75
2018-11-29,89123840,92457544,4166458
2019-01-01,89300624,92625040,4185307.75
2019-02-20,89571112,92880032,4214194.5
2019-04-11,89840136,93132320,4242963
2019-05-31,90107736,93381944,4271604.5
2019-07-20,90373920,93628904,4300115
2019-09-08,90638776,93873304,4328491
2019-10-28,90902328,94115168,4356732.5
2019-11-29,91073104,94271312,4375030.5
2020-01-01,91243328,94426376,4393271
2020-02-20,91503928,94662344,4421198.5
2020-04-10,91763408,94895712,4448987.5
2020-05-30,92021664,95126520,4476635.5
2020-07-19,92278680,95354768,4504145.5
2020-09-07,92534448,95580440,4531535
2020-10-27,92788944,95803512,4558800
2020-11-29,92956360,95949608,4576738.5
2021-01-01,93123216,96094544,4594621.5
2021-02-20,93374728,96311464,4621590
2021-04-11,93624912,96525680,4648429.5
2021-05-31,93873784,96737280,4675140
2021-07-20,94121480,96946504,4701723.5
2021-09-08,94368016,97153344,4728180.5
2021-10-28,94613400,97357776,4754510
2021-11-29,94772488,97489712,4771569.5
2022-01-01,94931168,97620664,4788579
2022-02-20,95174280,97819744,4814630
2022-04-11,95416400,98016440,4840566.5
2022-05-31,95657560,98210776,4866389.5
2022-07-20,95897736,98402728,4892100.5
2022-09-08,96136976,98592280,4917693.5
2022-10-28,96375280,98779400,4943170
2022-11-29,96529768,98900000,4959682
2023-01-01,96683832,99019592,4976147
2023-02-20,96919856,99201216,5001375
2023-04-11,97154848,99380504,5026501
2023-05-31,97388848,99557520,5051525.5
2023-07-20,97621848,99732232,5076448.5
2023-09-08,97853840,99904624,5101270
2023-10-28,98084952,100074688,5125989
2023-11-29,98234824,100184256,5142013
2024-01-01,98384336,100292848,5157993
2024-02-20,98613512,100457608,5182477
2024-04-10,98841912,100620088,5206860
2024-05-30,99069616,100780328,5231142.5
2024-07-19,99296648,100938360,5255365
2024-09-07,99523008,101094176,5279520.5
2024-10-27,99748648,101247784,5303603
2024-11-29,99897264,101348208,5319463
2025-01-01,100045552,101447696,5335288.5
2025-02-20,100269536,101596360,5359183.5
2025-04-11,100492840,101742960,5382999.5
2025-05-31,100715640,101887696,5406767
2025-07-20,100937936,102030520,5430476
2025-09-08,101159792,102171488,5454119
2025-10-28,101381216,102310592,5477689.5
2025-11-29,101524960,102400224,5492977.5
2026-01-01,101668528,102489072,5508231.5
2026-02-20,101888968,102623920,5531617
2026-04-11,102109008,102757000,5554917
2026-05-31,102328712,102888376,5578128
2026-07-20,102548072,103018072,5601247
2026-09-08,102767128,103146128,5624273.5
2026-10-28,102985864,103272544,5647204.5
2026-11-29,103127904,103354040,5662068
2027-01-01,103269832,103434920,5676889.5
2027-02-20,103487840,103557744,5699609
2027-04-11,103705480,103679040,5722254.5
2027-05-31,103922760,103798816,5744830
2027-07-20,104139672,103917056,5767336.5
2027-09-08,104356208,104033776,5789769.5
2027-10-28,104572376,104149016,5812124.5
2027-11-29,104712728,104223304,5826659
2028-01-01,104852944,104296976,5841182.5
2028-02-20,105068376,104408888,5863526.5
2028-04-10,105283528,104519392,5885898
2028-05-30,105498392,104628496,5908312
2028-07-19,105712968,104736224,5930774.5
2028-09-07,105927272,104842608,5953286
2028-10-27,106141336,104947720,5975830.5
2028-11-29,106282496,105016552,5990717.5
2029-01-01,106423544,105084832,6005608
2029-02-20,106636848,105186896,6028165
2029-04-11,106849744,105287616,6050708.5
2029-05-31,107062256,105387024,6073231.5
2029-07-20,107274368,105485128,6095730
2029-09-08,107486080,105581976,6118198.5
2029-10-28,107697392,105677568,6140635.5
2029-11-29,107834568,105739184,6155208
2030-01-01,107971576,105800304,6169768.5
