Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-05-31,39469768,40565024,86582.40625
2005-07-20,40201624,41317188,94467.6875
2005-09-08,40933168,42069028,102813.9844
2005-10-28,41661452,42817524,111353.3672
2005-11-29,42133036,43302192,116913.7734
2006-01-01,42604616,43786864,122727.9453
2006-02-20,43337780,44540368,131849.0156
2006-04-11,44072332,45295308,141738.0781
2006-05-31,44812472,46055984,152773.2656
2006-07-20,45549220,46813176,165023.9531
2006-09-08,46280444,47564692,178796.2344
2006-09-14,46371848,47658632,180526.4531
2006-10-03,46645796,47940180,185925.2656
2006-10-08,46727328,48023976,187821.6406
2006-10-25,46971912,48275352,193565.6719
2006-11-28,47460980,48778108,205323.875
2007-01-01,47949704,49280868,217391.2344
2007-02-18,48660460,50012936,238927.2344
2007-04-09,49394784,50770224,262503.5938
2007-05-29,50118520,51517388,290054.7813
2007-07-18,50842924,52266000,319773.4688
2007-09-06,51569248,53017364,353125.8125
2007-10-26,52296288,53770060,390040.0938
2007-11-28,52782556,54273672,416893.2813
2008-01-01,53268536,54777284,444155.6563
2008-02-20,53985996,55516760,454676.1563
2008-04-10,54702572,56255632,465804.2813
2008-05-30,55418256,56993764,477673.0313
2008-07-19,56133484,57731616,489820.8125
2008-09-07,56847536,58469216,502223.875
2008-10-27,57561052,59206844,514595.4688
2008-11-29,58031496,59693792,522644.7188
2009-01-01,58501308,60180940,530496.25
2009-02-20,59210188,60919484,541955.25
2009-04-11,59915924,61657792,553645.875
2009-05-31,60618344,62395196,566240.1875
2009-07-20,61317696,63131860,579579.1875
2009-09-08,62013812,63867480,593956.5625
2009-10-28,62706484,64601756,609681.625
2009-11-29,63154752,65078048,620889.625
2010-01-01,63601276,65553540,632897.5625
2010-02-20,64285564,66283820,652616.0625
2010-04-11,64966960,67012736,673703.25
2010-05-31,65645296,67740320,696115.4375
2010-07-20,66320600,68466688,719751.5625
2010-09-08,66992884,69191872,744565.1875
2010-10-28,67662224,69915984,770456.125
2010-11-29,68095992,70386120,787817.375
2011-01-01,68528488,70855800,805641
2011-02-20,69191080,71577480,833958.4375
2011-04-11,69851080,72298152,863284.6875
2011-05-31,70508896,73017768,893672.25
2011-07-20,71164296,73736216,925221.1875
2011-09-08,71817600,74453808,957632.4375
2011-10-28,72468792,75170568,990871.1875
2011-11-29,72891208,75636136,1012798
2012-01-01,73312704,76101376,1035065.063
2012-02-20,73958944,76816192,1070248.25
2012-04-10,74603144,77530120,1106319.375
2012-05-30,75245296,78243080,1143355.375
2012-07-19,75885440,78954968,1181473
2012-09-07,76523864,79665744,1220694
2012-10-27,77160560,80375288,1261147.875
2012-11-29,77580104,80843104,1288330.375
2013-01-01,77998792,81310312,1316124.25
2013-02-07,78479184,81846872,1349029.875
2013-03-29,79109416,82551736,1394161.625
2013-05-18,79737008,83254632,1441265
2013-07-07,80363008,83955448,1490449.625
2013-08-26,80987224,84654192,1541706.25
2013-10-15,81610152,85350896,1595006.75
2013-11-23,82089968,85886792,1636874.5
2014-01-01,82569376,86421896,1679543.625
2014-02-10,83073624,86984176,1725455
2014-03-26,83624280,87597192,1777165.375
2014-05-15,84244984,88286744,1837613.375
2014-07-04,84865584,88974304,1900047.5
2014-08-23,85486696,89659456,1964895.75
2014-10-12,86109160,90341752,2032598.25
2014-11-21,86609288,90886656,2088743.125
2015-01-01,87110864,91429728,2146711
2015-02-20,87739072,92104184,2222252.75
2015-04-11,88369968,92775112,2301324.75
2015-05-31,89003640,93442576,2383860
2015-07-20,89642416,94106856,2469580
2015-09-08,90288144,94768984,2557455.25
2015-10-28,90941720,95428912,2647523.25
2015-11-29,91370336,95857024,2706915.75
2016-01-01,91802720,96284064,2767377
2016-02-20,92474856,96934952,2861677.25
2016-04-10,93145032,97571208,2954568
2016-05-30,93814760,98192960,3045967
2016-07-19,94483544,98800368,3135804.25
2016-09-07,95151336,99394184,3224055
2016-10-27,95820096,99974904,3310695.75
2016-11-29,96261920,100352736,3367163.75
2017-01-01,96705488,100725176,3422913.25
2017-02-20,97385520,101276968,3505710
2017-04-11,98072168,101816216,3586817.5
2017-05-31,98767320,102342976,3666191.5
2017-07-20,99470168,102857408,3743784.5
2017-09-08,100181016,103359888,3819553.5
2017-10-28,100900408,103850520,3893454.5
2017-11-29,101371464,104164568,3940682
2018-01-01,101845888,104473856,3987088.75
2018-02-09,102430208,104843536,4042334.75
2018-03-31,103183184,105300032,4110477
2018-05-20,103950344,105745848,4176859.75
2018-07-09,104731392,106181088,4241422
2018-08-28,105526256,106605976,4304039
2018-10-04,106125208,106916240,4349440.5
2018-11-17,106850360,107277608,4402088.5
2019-01-01,107590224,107632144,4453521
2019-01-22,107950944,107801656,4478039
2019-02-15,108370000,107993992,4505742.5
2019-04-06,109257880,108379832,4560636.5
2019-05-26,110176544,108757632,4613565
2019-07-05,110921768,109050848,4654452
2019-08-24,111894504,109412424,4704669
2019-10-13,112875808,109756992,4753164.5
2019-11-22,113663640,110021256,4790706
2020-01-01,114454744,110274968,4826945
2020-02-20,115446864,110575728,4870137.5
2020-04-10,116437672,110860168,4911195
2020-05-30,117426520,111130440,4950142.5
2020-07-19,118413096,111387640,4987051
2020-09-07,119395496,111633032,5021823
2020-10-27,120371552,111866744,5054758.5
2020-11-29,121012360,112015992,5075790
2021-01-01,121649528,112160432,5096706.5
2021-02-15,122524856,112352288,5125619
2021-04-06,123473080,112553088,5157181.5
2021-05-06,124035808,112669928,5175993.5
2021-06-25,124967896,112857416,5207393.5
2021-08-14,125889136,113036936,5238609.5
2021-10-03,126799024,113208896,5269593.5
2021-11-03,127360856,113313176,5288798
2021-12-02,127883176,113408512,5306705.5
2022-01-01,128401376,113501536,5324514
2022-02-20,129277808,113654592,5354683
2022-04-11,130142152,113801456,5384351
2022-05-31,130994872,113942304,5413484.5
2022-07-20,131836160,114076920,5442092.5
2022-08-24,132419968,114168112,5461885.5
2022-09-14,132776408,114222968,5473952
2022-11-03,133593768,114344368,5501458.5
2022-12-02,134067880,114413392,5517363.5
2023-01-01,134538576,114480632,5533090
2023-02-20,135334592,114590600,5559440
2023-04-11,136121600,114695712,5585234.5
2023-05-31,136899456,114796016,5610478
2023-07-20,137667952,114891584,5635177.5
2023-09-08,138426992,114982408,5659333
2023-10-28,139176672,115068432,5682948
2023-11-29,139659920,115122360,5698075.5
2024-01-01,140138992,115174360,5712981.5
2024-02-20,140865536,115249928,5735404.5
2024-04-10,141581408,115321408,5757392
2024-05-30,142286480,115388944,5778943
2024-07-19,142980432,115452584,5800059.5
2024-09-07,143662992,115512472,5820751
2024-10-27,144333840,115568632,5840972
2024-11-29,144771376,115604112,5854100.5
2025-01-01,145203584,115638048,5866999.5
2025-02-20,145845840,115686016,5885980
2025-04-11,146475680,115731176,5904368
2025-05-31,147092960,115773552,5922143
2025-07-20,147697616,115813168,5939290.5
2025-09-08,148290432,115850136,5955801
2025-10-28,148870944,115884472,5971671.5
2025-11-29,149243008,115905704,5981718
2026-01-01,149609728,115925848,5991498
2026-02-20,150161024,115954232,6005916.5
2026-04-11,150699440,115980192,6019713.5
2026-05-18,151098208,115998592,6029769.5
2026-07-07,151616656,116021520,6042542
2026-08-26,152124912,116042928,6054787.5
2026-10-15,152622960,116062744,6066533
2026-11-23,153001568,116077112,6075325
2027-01-01,153374368,116090808,6083838
2027-02-20,153847824,116107696,6094407.5
2027-04-11,154311680,116123736,6104667.5
2027-05-31,154764960,116138944,6114623
2027-07-20,155207104,116153368,6124280.5
2027-09-08,155640768,116167096,6133645.5
2027-10-28,156065520,116180176,6142725
2027-11-29,156337680,116188416,6148507.5
2028-01-01,156605760,116196392,6154173
2028-02-20,157008224,116208064,6162618
2028-04-10,157400448,116219152,6170798.5
2028-05-30,157782256,116229688,6178723.5
2028-07-19,158153776,116239664,6186402.5
2028-09-07,158515104,116249072,6193841.5
2028-10-27,158866272,116257960,6201045.5
2028-11-29,159093680,116263624,6205701
2029-01-01,159316720,116269096,6210258
2029-02-20,159644784,116276928,6216940.5
2029-04-11,159963120,116284344,6223407
2029-05-31,160271888,116291360,6229664
2029-07-20,160571296,116298032,6235717.5
2029-09-08,160861520,116304376,6241573
2029-10-28,161142688,116310408,6247237.5
2029-11-29,161321664,116314216,6250841
2030-01-01,161496928,116317912,6254368
