Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-10-28,41661452,42817524,128258.125
2005-11-29,42133036,43302192,137621.6563
2006-01-01,42604616,43786864,147528.9688
2006-02-20,43337780,44540368,163582.2813
2006-04-11,44072332,45295308,181163.2344
2006-05-31,44812472,46055984,200749.3281
2006-07-20,45549220,46813176,222168.7813
2006-09-08,46280444,47564692,245698.0469
2006-10-28,47008068,48312592,271504
2006-11-29,47478684,48796728,289333.6875
2007-01-01,47948988,49280868,307277.0625
2007-02-16,48631796,49984972,336611.25
2007-04-07,49365708,50742704,368613.5
2007-05-27,50088620,51489868,403357.2188
2007-07-16,50811808,52238324,438981.5
2007-09-04,51536872,52989688,476941.1875
2007-10-24,52262528,53742288,516717.9688
2007-11-27,52761332,54259784,545439.1875
2008-01-01,53259816,54777284,574220.625
2008-02-20,53968000,55508004,593502.25
2008-04-10,54674356,56237264,614241.0625
2008-05-30,55379824,56965780,635725.4375
2008-07-19,56083800,57693448,658053.8125
2008-09-07,56784196,58420124,681272.5625
2008-10-27,57480272,59145872,705514.8125
2008-11-29,57937892,59624080,722305.3125
2009-01-01,58393784,60101840,739544.9375
2009-02-20,59080952,60825096,766292.1875
2009-04-11,59765512,61548044,793341.9375
2009-05-31,60447504,62270448,820937.6875
2009-07-20,61126464,62992144,849242.125
2009-09-08,61802436,63712372,879013.375
2009-10-28,62474676,64429580,911807.375
2009-11-29,62910252,64894952,933934
2010-01-01,63344688,65359860,956527.25
2010-02-20,64010820,66074252,992136.25
2010-04-11,64674168,66787544,1028841.563
2010-05-31,65334280,67499384,1067004.5
2010-07-20,65991512,68210200,1106183.75
2010-09-08,66646080,68920112,1146273.625
2010-10-28,67298456,69629304,1187079.75
2010-11-29,67721632,70089960,1213925.25
2011-01-01,68143880,70550304,1241084.75
2011-02-10,68662472,71116568,1274995
2011-04-01,69308488,71823280,1318286.875
2011-05-21,69952664,72528864,1362702.25
2011-07-10,70595056,73233136,1408432.75
2011-08-29,71235280,73935504,1456063.25
2011-10-18,71873224,74635896,1505672.75
2011-11-24,72350304,75159840,1544134.75
2012-01-01,72826312,75682776,1583606.875
2012-02-20,73459376,76378760,1637623.5
2012-04-10,74090696,77073536,1692847.375
2012-05-30,74720496,77767048,1749341.875
2012-07-19,75348920,78459096,1807290.875
2012-09-07,75976432,79149656,1866727.625
2012-10-22,76548944,79779112,1922654.125
2012-11-26,76988936,80262208,1966870.875
2013-01-01,77428592,80744048,2012334.625
2013-02-16,78009608,81378816,2074758.5
2013-03-26,78487624,81899528,2127565.75
2013-04-30,78917616,82367032,2176045
2013-06-10,79437312,82930360,2235989
2013-07-30,80062936,83606256,2310097.5
2013-09-18,80682192,84273408,2384563
2013-11-07,81292280,84928840,2458345.75
2013-12-04,81621232,85281600,2498215
2014-01-01,81947760,85631000,2537866
2014-02-20,82540616,86262648,2610140.5
2014-04-05,83058000,86811704,2673434.75
2014-05-25,83636264,87422816,2744513.75
2014-07-14,84208816,88025584,2815014.25
2014-09-02,84775552,88619448,2884887.5
2014-10-22,85336376,89204096,2954075.5
2014-11-26,85730752,89613592,3002723.75
2015-01-01,86122392,90018392,3050999.25
2015-02-20,86670208,90580560,3118387
2015-03-27,87059656,90977720,3166139.25
2015-05-16,87601472,91524656,3232157.75
2015-07-05,88140040,92062768,3297344.5
2015-08-24,88675440,92592328,3361673.25
2015-10-13,89208280,93114096,3425123.75
2015-11-22,89629144,93522664,3474860.5
2016-01-01,90048984,93926712,3524034.5
2016-02-20,90576592,94428992,3585154.25
2016-04-10,91102056,94923456,3645296
2016-05-30,91625248,95410104,3704422.5
2016-07-19,92146328,95888936,3762517
2016-09-07,92666328,96360224,3819563.5
2016-10-27,93186088,96824008,3875548.75
2016-11-29,93529072,97126808,3912034
2017-01-01,93872048,97426328,3948059
2017-02-20,94388696,97869944,4001586.75
2017-04-11,94901848,98303128,4054048
2017-05-31,95411160,98725944,4105434.25
2017-07-20,95916576,99138496,4155735.25
2017-09-08,96418464,99541072,4204984
2017-10-28,96916912,99933176,4253212
2017-11-29,97238904,100183160,4284136
2018-01-01,97559688,100428752,4314642.5
2018-02-20,98051208,100796824,4360624.5
2018-04-11,98541016,101155544,4405736.5
2018-05-31,99029024,101505032,4450184.5
2018-07-20,99515072,101845248,4494080.5
2018-09-08,99999088,102176016,4537424
2018-10-28,100480984,102497480,4580207
2018-11-29,100793248,102702536,4607774.5
2019-01-01,101104440,102903632,4635098.5
2019-02-20,101581128,103203704,4676542
2019-04-11,102056624,103494584,4717371.5
2019-05-31,102531104,103776536,4757571
2019-07-20,103004560,104049872,4797119
2019-09-08,103476464,104314504,4835999.5
2019-10-28,103946496,104570528,4874201
2019-11-29,104251200,104733480,4898739.5
2020-01-01,104554936,104893000,4923014.5
2020-02-20,105019424,105130272,4959884.5
2020-04-10,105480984,105359832,4996487.5
2020-05-30,105939736,105582232,5032812.5
2020-07-19,106396592,105798112,5068828.5
2020-09-07,106853672,106008464,5104507.5
2020-10-27,107313240,106214456,5139821.5
2020-11-29,107617224,106348456,5162960.5
2021-01-01,107921624,106480432,5185928.5
2021-02-20,108383592,106675648,5220323
2021-04-11,108846168,106866088,5254292.5
2021-05-31,109309256,107051872,5287855.5
2021-07-20,109772736,107233144,5321018
2021-09-08,110236480,107410024,5353767.5
2021-10-28,110700392,107582664,5386094
2021-11-29,111002024,107693136,5406920.5
2022-01-01,111303736,107801856,5427562.5
2022-02-20,111768200,107965008,5458887.5
2022-04-11,112232968,108124208,5489782
2022-05-31,112698000,108279544,5520247
2022-07-20,113163296,108431080,5550286.5
2022-09-08,113628704,108578848,5579906
2022-10-28,114094096,108722968,5609133.5
2022-11-29,114396576,108815152,5627986.5
2023-01-01,114698960,108905848,5646692.5
2023-02-20,115163840,109041952,5675149
2023-04-11,115628480,109174704,5703422
2023-05-31,116092632,109304224,5731598
2023-07-20,116556056,109430600,5759702
2023-09-08,117018600,109553960,5787737.5
2023-10-28,117480120,109674432,5815701
2023-11-29,117779672,109751576,5833844
2024-01-01,118078728,109827560,5851954
2024-02-20,118537480,109941736,5879742
2024-04-10,118994768,110053376,5907453.5
2024-05-30,119450488,110162496,5935088
2024-07-19,119904600,110269232,5962679.5
2024-09-07,120357232,110373664,5990258.5
2024-10-27,120808448,110475848,6017833
2024-11-29,121105648,110542320,6036030
2025-01-01,121402256,110607840,6054211.5
2025-02-20,121850384,110704928,6081719.5
2025-04-11,122297200,110799888,6109213
2025-05-31,122742592,110892760,6136702
2025-07-20,123186504,110983544,6164187.5
2025-09-08,123628864,111072304,6191616.5
2025-10-28,124069568,111159120,6218988.5
2025-11-29,124355288,111214736,6236760.5
2026-01-01,124640248,111269560,6254513.5
2026-02-20,125076768,111352088,6281782
2026-04-11,125511400,111432896,6309004
2026-05-31,125944168,111512056,6336142
2026-07-20,126375088,111589632,6363201
2026-09-08,126804128,111665632,6390186.5
2026-10-28,127231272,111740104,6417082.5
2026-11-29,127508104,111787864,6434520.5
2027-01-01,127784128,111835000,6451908
2027-02-20,128206784,111906072,6478532
2027-04-11,128627416,111975744,6505024
2027-05-31,129045968,112044096,6531381.5
2027-07-20,129462576,112111208,6557594
2027-09-08,129877608,112177136,6583625.5
2027-10-28,130291096,112241928,6609449
2027-11-29,130559200,112283584,6626152.5
2028-01-01,130826656,112324792,6642773.5
2028-02-20,131236568,112387200,6668128
2028-04-10,131644912,112448624,6693260.5
2028-05-25,132013664,112503496,6715852
2028-06-24,132255136,112539168,6730605.5
2028-08-13,132659480,112598184,6755166.5
2028-10-02,133062192,112656240,6779482
2028-11-16,133427080,112708256,6801393.5
2029-01-01,133790632,112759496,6823105
2029-02-20,134188792,112814904,6846731.5
2029-04-11,134585360,112869344,6870113.5
2029-05-31,134980272,112922800,6893256.5
2029-07-20,135373568,112975256,6916165.5
2029-09-08,135765232,113026632,6938845
2029-10-28,136155296,113076936,6961297.5
2029-11-29,136408160,113109168,6975801
2030-01-01,136660320,113140952,6990213.5
