Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2006-01-01,42604616,43786864,61453.37109
2006-02-20,43337780,44540368,71352.74219
2006-04-11,44072332,45295308,83141.125
2006-05-31,44812472,46055984,97050.30469
2006-07-20,45549220,46813176,112681.2344
2006-09-08,46280444,47564692,129979.8906
2006-10-28,47007992,48312592,148828.6719
2006-11-29,47478528,48796728,161862.2656
2007-01-01,47948760,49280868,175058.2969
2007-02-16,48626308,49979696,196141.5781
2007-04-07,49360144,50737512,219467.3125
2007-05-27,50082900,51484680,245047.4375
2007-07-16,50805908,52233104,271513.5313
2007-09-04,51530804,52984472,299956.75
2007-10-24,52256272,53737052,329972.1875
2007-11-27,52757488,54257168,351973.1563
2008-01-01,53258380,54777284,374134.125
2008-02-20,53971224,55512380,389034.7188
2008-04-10,54683144,56247044,404371
2008-05-30,55392500,56980372,421041.7188
2008-07-19,56096644,57712208,439156.9375
2008-09-07,56797404,58442448,458918.3125
2008-10-27,57494576,59171672,479692.9375
2008-11-29,57953348,59652492,493873.3438
2009-01-01,58410992,60133216,508150.2813
2009-02-20,59102232,60861828,529538.1875
2009-04-11,59790864,61590372,550993.8125
2009-05-31,60476844,62318968,572395.75
2009-07-20,61160596,63047856,593508.6875
2009-09-08,61842636,63776544,614820.875
2009-10-28,62522560,64504296,637069.375
2009-11-29,62963844,64977140,651724
2010-01-01,63404560,65449968,666395.125
2010-02-20,64081164,66177712,688654.4375
2010-04-11,64756080,66905544,710818.8125
2010-05-31,65429500,67633288,733077.375
2010-07-20,66100964,68360600,755762.375
2010-09-08,66770468,69087312,779055.8125
2010-10-28,67438056,69813208,803159.6875
2010-11-29,67871136,70284528,819339.9375
2011-01-01,68303520,70755408,835958.6875
2011-02-20,68967432,71478856,862506
2011-04-11,69630144,72201232,890135.625
2011-05-31,70291896,72922584,918777.1875
2011-07-20,70952320,73642896,948469.5625
2011-09-08,71611528,74362144,979222.6875
2011-10-28,72269376,75080344,1011022.875
2011-11-29,72696320,75546720,1032144.5
2012-01-01,73122992,76012584,1053778
2012-02-20,73778544,76728048,1088315.625
2012-04-10,74433176,77442216,1124147.25
2012-05-30,75087688,78155160,1161206.375
2012-07-19,75742104,78866720,1199644
2012-09-07,76396512,79576576,1239788.875
2012-10-27,77049752,80284768,1281595.125
2012-11-29,77480792,80751360,1310004.875
2013-01-01,77907352,81213400,1338726.25
2013-02-20,78537072,81896096,1381675.375
2013-04-11,79152000,82562704,1424169.875
2013-05-31,79753472,83214224,1466288.5
2013-07-20,80342504,83851600,1508082.875
2013-09-08,80919928,84475568,1549576
2013-10-28,81486920,85087280,1590781.125
2013-11-29,81851400,85480000,1617444.875
2014-01-01,82212072,85868040,1643994.5
2014-02-20,82759464,86455352,1684587.625
2014-04-11,83299808,87033360,1724993
2014-05-31,83833808,87602544,1765211.25
2014-07-20,84356304,88158488,1805244.875
2014-09-08,84867560,88701176,1845092.5
2014-10-28,85368432,89231208,1884743.5
2014-11-29,85689848,89570552,1910427.75
2015-01-01,86007192,89904688,1936021
2015-02-20,86486032,90406408,1975169
2015-04-11,86955960,90896192,2014075
2015-05-31,87417128,91374152,2052721.625
2015-07-20,87869704,91840424,2091094.625
2015-09-08,88314224,92295560,2129182.75
2015-10-28,88750912,92739696,2166978.5
2015-11-29,89031488,93023752,2191418.5
2016-01-01,89308816,93303200,2215731.75
2016-02-20,89727896,93722360,2252837
2016-04-10,90139592,94131032,2289636.75
2016-05-30,90544040,94529336,2326126.25
2016-07-19,90941392,94917472,2362305.25
2016-09-07,91331800,95295632,2398171.75
2016-10-27,91715256,95663680,2433727.25
2016-11-29,91965504,95902256,2457057.25
2017-01-01,92212936,96136536,2480253
2017-02-20,92581512,96481904,2515096.25
2017-04-11,92944040,96817968,2549637.25
2017-05-31,93300776,97144784,2583877
2017-07-20,93651808,97462552,2617817
2017-09-08,93997192,97771472,2651464
2017-10-28,94336984,98071664,2684823.25
2017-11-29,94555512,98263152,2706384
2018-01-01,94771776,98451136,2727822.75
2018-02-20,95099224,98732264,2760519
2018-04-11,95421552,99005568,2792924.25
2018-05-31,95738904,99271312,2825036.25
2018-07-20,96051704,99529992,2856863.75
2018-09-08,96360808,99782432,2888412.25
2018-10-28,96667000,100029112,2919712.5
2018-11-29,96864864,100187088,2939950.5
2019-01-01,97061600,100342752,2960081.5
2019-02-20,97361984,100576896,2990798.75
2019-04-11,97660104,100806000,3021258.5
2019-05-31,97956128,101030344,3051458
2019-07-20,98250168,101250040,3081394.25
2019-09-08,98542248,101465184,3111063.5
2019-10-28,98832448,101676008,3140465
2019-11-29,99020336,101811304,3159462.5
2020-01-01,99207496,101944816,3178347.5
2020-02-20,99493672,102146096,3207141.25
2020-04-10,99778112,102343280,3235674.75
2020-05-30,100060848,102536392,3263947.5
2020-07-19,100341936,102725504,3291957.75
2020-09-07,100621392,102910720,3319704
2020-10-27,100899264,103092136,3347183.5
2020-11-29,101081976,103210248,3365202.25
2021-01-01,101264024,103326760,3383102.5
2021-02-20,101538288,103499720,3409952.75
2021-04-11,101811032,103669176,3436528.75
2021-05-31,102082440,103835296,3462831.5
2021-07-20,102352864,103998392,3488886.5
2021-09-08,102622360,104158600,3514712.5
2021-10-28,102891368,104315952,3540320
2021-11-29,103066096,104417040,3556873
2022-01-01,103240712,104516976,3573336.25
2022-02-20,103509016,104668104,3598458.25
2022-04-11,103776992,104816712,3623386
2022-05-31,104044552,104962848,3648133
2022-07-20,104311648,105106576,3672707.75
2022-09-08,104578280,105247968,3697114.5
2022-10-28,104844472,105387040,3721354.5
2022-11-29,105017344,105476456,3737039.5
2023-01-01,105190064,105564896,3752670
2023-02-20,105455440,105698720,3776593.5
2023-04-11,105720464,105830328,3800381
2023-05-31,105985136,105959768,3824023.25
2023-07-20,106249440,106087064,3847513.75
2023-09-08,106513360,106212248,3870847.25
2023-10-28,106776896,106335368,3894018
2023-11-29,106948016,106414536,3909008.25
2024-01-01,107118968,106492840,3923934.75
2024-02-20,107381536,106611336,3946744.5
2024-04-10,107643664,106727912,3969392.5
2024-05-30,107905328,106842616,3991871.25
2024-07-19,108166520,106955464,4014176
2024-09-07,108427216,107066440,4036304
2024-10-27,108687424,107175576,4058253.5
2024-11-29,108858952,107246808,4072661.75
2025-01-01,109030264,107317272,4086992
2025-02-20,109289312,107422288,4108525
2025-04-11,109547848,107525576,4129877.25
2025-05-31,109805872,107627160,4151073.25
2025-07-20,110063384,107727064,4172144.25
2025-09-08,110320368,107825320,4193107.75
2025-10-28,110576792,107921944,4213969.5
2025-11-29,110743240,107984080,4227486
2026-01-01,110909440,108045544,4240966.5
2026-02-20,111164632,108138544,4261614.5
2026-04-11,111419304,108230016,4282194.5
2026-05-31,111673472,108319984,4302720
2026-07-20,111927128,108408496,4323197.5
2026-09-08,112180312,108495608,4343626.5
2026-10-28,112433000,108581336,4364006
2026-11-29,112597040,108636480,4377230.5
2027-01-01,112760872,108691056,4390431.5
2027-02-20,113012408,108773672,4410683.5
2027-04-11,113263416,108854968,4430874.5
2027-05-31,113513896,108934960,4451002.5
2027-07-20,113763824,109013696,4471065.5
2027-09-08,114013208,109091232,4491061.5
2027-10-28,114262048,109167576,4510988
2027-11-29,114423568,109216712,4523910
2028-01-01,114584864,109265376,4536800.5
2028-02-20,114832512,109339144,4556556
2028-04-10,115079648,109411816,4576240
2028-05-30,115326288,109483392,4595864.5
2028-07-19,115572472,109553888,4615445.5
2028-09-07,115818336,109623344,4634991.5
2028-10-27,116063824,109691784,4654503.5
2028-11-29,116225680,109736520,4667366.5
2029-01-01,116387352,109780824,4680213.5
2029-02-20,116631872,109846976,4699639
2029-04-11,116875944,109912168,4719019
2029-05-31,117119552,109976424,4738351.5
2029-07-20,117362672,110039752,4757635.5
2029-09-08,117605280,110102184,4776874
2029-10-28,117847376,110163760,4796067.5
2029-11-29,118004512,110203424,4808525
2030-01-01,118161424,110242720,4820964.5
