Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-09-08,40933168,42069028,99465.74219
2005-10-28,41661452,42817524,112130.9922
2005-11-29,42133036,43302192,120546.1641
2006-01-01,42604616,43786864,129451.4063
2006-02-20,43337780,44540368,143904.8594
2006-04-11,44072332,45295308,159801.875
2006-05-31,44812472,46055984,177556.2344
2006-07-20,45549220,46813176,197114.4219
2006-09-08,46280444,47564692,218794.9844
2006-10-28,47008068,48312592,242788.7656
2006-11-29,47478684,48796728,259448.1719
2007-01-01,47948988,49280868,276252.125
2007-02-16,48631796,49984972,303851.8438
2007-04-07,49365708,50742704,333836.625
2007-05-27,50088620,51489868,366348.3125
2007-07-16,50811808,52238324,399830.5
2007-09-04,51536876,52989692,435640.9688
2007-10-24,52262532,53742288,473249.6875
2007-11-27,52761336,54259784,500445.9375
2008-01-01,53259820,54777284,527682.5
2008-02-20,53968908,55508872,546090.75
2008-04-10,54676260,56239100,565865.3125
2008-05-30,55382468,56968320,586644.3125
2008-07-19,56087512,57697000,607960.625
2008-09-07,56789164,58424740,630086.875
2008-10-27,57486688,59151640,653174.5625
2008-11-29,57945360,59630732,669082.875
2009-01-01,58402352,60109444,685370.125
2009-02-20,59091564,60834548,710266.5625
2009-04-11,59777804,61558968,735846.3125
2009-05-31,60461388,62282824,761988.9375
2009-07-20,61142020,63006052,788764.25
2009-09-08,61819516,63727684,817131.3125
2009-10-28,62493208,64446196,848619.6875
2009-11-29,62929780,64912468,869845.75
2010-01-01,63365192,65378276,891540.6875
2010-02-20,64032664,66093960,925855.5625
2010-04-11,64697364,66808532,961283.125
2010-05-31,65358832,67521664,998151.875
2010-07-20,66017480,68233848,1035964.125
2010-09-08,66673548,68945248,1074566.625
2010-10-28,67327408,69655920,1113894.75
2010-11-29,67751576,70117576,1139739.75
2011-01-01,68174824,70578928,1165886.625
2011-02-10,68698384,71150544,1198772.25
2011-04-01,69345832,71858776,1240545.375
2011-05-21,69991424,72565864,1283455.5
2011-07-10,70635344,73271744,1327574.75
2011-08-29,71277176,73975848,1373473
2011-10-18,71916904,74678064,1421250.25
2011-11-24,72393488,75201424,1458138.375
2012-01-01,72868920,75723672,1496142.75
2012-02-20,73503592,76421488,1548323.75
2012-04-10,74136608,77118072,1601743.75
2012-05-30,74768032,77813408,1656405.875
2012-07-19,75398248,78507360,1712451.25
2012-09-07,76027304,79199712,1770102.875
2012-10-22,76598632,79827792,1823669.375
2012-11-26,77041592,80314240,1866397.375
2013-01-01,77484296,80799336,1910478.875
2013-02-20,78111168,81484304,1975510.375
2013-04-01,78618472,82037120,2029777
2013-05-06,79054152,82511176,2077473.875
2013-06-11,79512640,83008776,2128679.75
2013-07-31,80139600,83686952,2200507
2013-09-19,80765096,84360712,2273703
2013-11-08,81380400,85021632,2345992.75
2013-12-05,81704872,85369560,2384191
2014-01-01,82026920,85714184,2422183.25
2014-02-20,82624592,86351032,2493069.5
2014-04-09,83196096,86957376,2561194
2014-05-29,83778976,87573152,2631016
2014-07-18,84354664,88178696,2700258.75
2014-09-06,84923208,88773848,2768882.25
2014-10-26,85486312,89360584,2836865.25
2014-11-28,85858872,89747328,2881827
2015-01-01,86229152,90130000,2926465.25
2015-02-20,86780184,90695456,2992750.75
2015-03-28,87178584,91101816,3040526.75
2015-05-17,87723616,91651888,3105438.75
2015-07-06,88265568,92193200,3169513.25
2015-08-25,88804528,92726128,3232724.5
2015-10-14,89340496,93250848,3295057.25
2015-11-22,89760624,93658680,3343516.5
2016-01-01,90179320,94061680,3391381
2016-02-20,90709232,94566368,3451244.5
2016-04-10,91237240,95063656,3510096
2016-05-30,91763144,95553336,3567928.75
2016-07-19,92287080,96035328,3624739
2016-09-07,92809608,96509376,3680517
2016-10-27,93331448,96975592,3735251.25
2016-11-29,93675808,97280040,3770920.5
2017-01-01,94020176,97581208,3806138
2017-02-20,94538760,98027152,3858462
2017-04-11,95053912,98462640,3909738
2017-05-31,95565248,98887688,3959955.75
2017-07-20,96072784,99302448,4009121.5
2017-09-08,96576656,99707112,4057265
2017-10-28,97076968,100101240,4104408.25
2017-11-29,97400224,100352632,4134633.5
2018-01-01,97722320,100599688,4164446.25
2018-02-20,98215944,100970112,4209339
2018-04-11,98707680,101331032,4253336.5
2018-05-31,99197496,101682576,4296686
2018-07-20,99685344,102024784,4339447
2018-09-08,100171120,102357464,4381633.5
2018-10-28,100654712,102680712,4423267.5
2018-11-29,100968016,102886824,4450091
2019-01-01,101280184,103088896,4476674
2019-02-20,101758408,103390456,4516986.5
2019-04-11,102235400,103682776,4556694.5
2019-05-31,102711056,103965848,4595781.5
2019-07-20,103184936,104239528,4634232.5
2019-09-08,103657256,104504576,4672036.5
2019-10-28,104127688,104761080,4709185.5
2019-11-29,104432616,104924328,4733079
2020-01-01,104736568,105084128,4756737.5
2020-02-20,105201400,105321920,4792596.5
2020-04-10,105663384,105552104,4828174
2020-05-30,106122592,105775168,4863466
2020-07-19,106579928,105991720,4898456.5
2020-09-07,107037408,106202680,4933121.5
2020-10-27,107497280,106409192,4967440
2020-11-29,107801464,106543568,4989930.5
2021-01-01,108106072,106675920,5012257.5
2021-02-20,108568320,106871624,5045699.5
2021-04-11,109031200,107062472,5078768.5
2021-05-31,109494616,107248656,5111474
2021-07-20,109958416,107430304,5143809
2021-09-08,110422480,107607536,5175764.5
2021-10-28,110886680,107780488,5207328
2021-11-29,111188488,107891152,5227673.5
2022-01-01,111490360,108000064,5247844
2022-02-20,111955008,108163496,5278442
2022-04-11,112419920,108322904,5308607
2022-05-31,112885048,108478352,5338346.5
2022-07-20,113350408,108629992,5367665
2022-09-08,113815880,108777856,5396568
2022-10-28,114281312,108922048,5425057.5
2022-11-29,114583808,109014256,5443402
2023-01-01,114886224,109104960,5461576.5
2023-02-20,115351320,109241016,5489278
2023-04-11,115816128,109373712,5516875
2023-05-31,116280416,109503200,5544404.5
2023-07-20,116743968,109629600,5571866.5
2023-09-08,117206632,109753024,5599256
2023-10-28,117668296,109873608,5626565
2023-11-29,117967936,109950808,5644280
2024-01-01,118267064,110026824,5661958
2024-02-20,118725984,110141136,5689075
2024-04-10,119183480,110252824,5716115.5
2024-05-30,119639384,110361928,5743105.5
2024-07-19,120093656,110468584,5770088.5
2024-09-07,120546528,110572872,5797081.5
2024-10-27,120998104,110674864,5824088.5
2024-11-29,121295600,110741200,5841905
2025-01-01,121592560,110806552,5859705
2025-02-20,122041240,110903368,5886666
2025-04-11,122488536,110998040,5913629.5
2025-05-31,122934392,111090560,5940600
2025-07-20,123378752,111180952,5967549.5
2025-09-08,123821584,111269304,5994449
2025-10-28,124262776,111355696,6021315
2025-11-29,124548816,111411056,6038765.5
2026-01-01,124834104,111465648,6056201
2026-02-20,125271128,111547848,6082991
2026-04-11,125706272,111628336,6109722
2026-05-31,126139576,111707160,6136376.5
2026-07-20,126571008,111784360,6162960.5
2026-09-08,127000544,111859960,6189465
2026-10-28,127428184,111934024,6215870
2026-11-29,127705336,111981520,6232984
2027-01-01,127981656,112028392,6250046
2027-02-20,128404768,112099088,6276168.5
2027-04-11,128825832,112168432,6302159
2027-05-31,129244840,112236472,6328010.5
2027-07-20,129661832,112303272,6353697
2027-09-08,130077304,112368896,6379178.5
2027-10-28,130491272,112433424,6404450
2027-11-29,130759720,112474920,6420795.5
2028-01-01,131027520,112515984,6437057.5
2028-02-20,131438000,112578176,6461856.5
2028-04-05,131813376,112634408,6484424.5
2028-05-07,132069040,112672424,6499748
2028-06-26,132475592,112732128,6523974.5
2028-08-15,132880600,112790864,6547961.5
2028-10-04,133284072,112848624,6571705.5
2028-11-17,133641152,112899160,6592605
2029-01-01,133997032,112948936,6613322.5
2029-02-20,134396256,113004008,6636419.5
2029-04-11,134793904,113058080,6659284.5
2029-05-31,135189936,113111120,6681920
2029-07-20,135584384,113163080,6704328
2029-09-08,135977232,113213928,6726511.5
2029-10-28,136368496,113263672,6748471.5
2029-11-29,136622128,113295544,6762656.5
2030-01-01,136875056,113326960,6776751.5
