Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,367947.4063
2006-01-01,42604616,43786864,389000.625
2006-02-20,43337780,44540368,422050.1563
2006-04-11,44072332,45295308,457522.5625
2006-05-31,44812472,46055984,496372.2188
2006-07-20,45549220,46813176,538352.875
2006-09-08,46280444,47564692,584177.1875
2006-10-28,47008152,48312592,633140.8125
2006-11-29,47479220,48796728,666503.375
2007-01-01,47950284,49280868,699834.0625
2007-02-20,48689056,50040140,756631.6875
2007-04-11,49425476,50796996,813846.1875
2007-05-31,50152468,51544160,874592.25
2007-07-20,50881012,52292920,937237.6875
2007-09-08,51612088,53044284,1003404.75
2007-10-28,52344556,53797076,1073203.875
2007-11-29,52821424,54287180,1120765.375
2008-01-01,53298296,54777284,1168707
2008-02-20,54013652,55512488,1183500
2008-04-10,54726060,56244664,1201324.125
2008-05-30,55436268,56974580,1221407.5
2008-07-19,56144436,57702400,1243589
2008-09-07,56850040,58427584,1268405.125
2008-10-27,57553396,59150456,1295531.375
2008-11-29,58016532,59626444,1314544
2009-01-01,58478856,60101600,1334389
2009-02-20,59177592,60819724,1366265.875
2009-04-11,59873732,61535180,1400809
2009-05-31,60567216,62247912,1438077.75
2009-07-10,61129408,62825704,1470595.625
2009-08-29,61817864,63533264,1513035
2009-10-18,62503180,64237596,1558703
2009-11-24,63010392,64758880,1594762.5
2010-01-01,63516292,65278820,1632169.625
2010-02-20,64193772,65976364,1684626
2010-04-11,64865388,66669324,1741664.375
2010-05-31,65528244,67356112,1804877.5
2010-07-20,66180068,68032688,1878302
2010-09-08,66824976,68703712,1957277.375
2010-10-28,67465288,69370400,2040590.25
2010-11-29,67880048,69802360,2096132.125
2011-01-01,68295032,70235152,2150839.5
2011-02-20,68931944,70902600,2233388.25
2011-04-11,69565344,71569896,2316092.5
2011-05-31,70193128,72234488,2401505.25
2011-07-20,70816808,72897616,2488375.25
2011-09-08,71437304,73558912,2577075
2011-10-28,72054512,74216680,2669312
2011-11-29,72452872,74641424,2732062.25
2012-01-01,72849400,75064696,2796296.25
2012-02-20,73458744,75716288,2894703.25
2012-04-10,74068360,76369744,2991244.5
2012-05-30,74679224,77025296,3085692
2012-07-19,75290888,77683064,3177979.25
2012-09-07,75886392,78325672,3265111
2012-10-27,76466136,78953072,3348193.75
2012-11-29,76842584,79361016,3401551
2013-01-01,77213224,79763008,3453591.5
2013-02-20,77762448,80359312,3529710
2013-04-11,78300064,80943592,3603422.5
2013-05-31,78826912,81516696,3675026.25
2013-07-20,79343544,82079264,3744740.5
2013-09-08,79850496,82631736,3812712
2013-10-28,80348968,83175288,3879092.25
2013-11-29,80669664,83525024,3921634.25
2014-01-01,80987224,83871320,3963615.25
2014-02-20,81468704,84396280,4026968
2014-04-11,81944240,84914360,4089191.25
2014-05-31,82414152,85425696,4150386.25
2014-07-20,82878888,85930648,4210640
2014-09-08,83338576,86429272,4269989
2014-10-28,83788296,86917496,4328466
2014-11-29,84075728,87229848,4366128.5
2015-01-01,84358520,87537360,4403467.5
2015-02-20,84783376,87999544,4460204
2015-04-11,85198496,88451120,4516247.5
2015-05-31,85604512,88892592,4571617.5
2015-07-20,86001920,89324544,4626332
2015-09-08,86391232,89747544,4680411
2015-10-28,86772760,90161824,4733886
2015-11-29,87017544,90427504,4768409.5
2016-01-01,87259200,90689664,4802711.5
2016-02-20,87624120,91085280,4854962.5
2016-04-10,87982728,91473744,4906734.5
2016-05-30,88335288,91855304,4958047.5
2016-07-19,88682160,92230232,5009001.5
2016-09-07,89023656,92598872,5059609.5
2016-10-27,89359936,92961456,5109872
2016-11-29,89579664,93198192,5142898
2017-01-01,89797216,93432392,5175781.5
2017-02-20,90122112,93781664,5225280
2017-04-11,90442424,94125544,5274456.5
2017-05-31,90758224,94464120,5323318
2017-07-20,91069592,94797424,5371869.5
2017-09-08,91376552,95125512,5420115.5
2017-10-28,91679224,95448472,5468064
2017-11-29,91874168,95656248,5499120.5
2018-01-01,92067360,95861880,5530068
2018-02-20,92360496,96173248,5577413
2018-04-11,92649696,96479744,5624486
2018-05-31,92935040,96781400,5671284
2018-07-20,93216784,97078320,5717816.5
2018-09-08,93494936,97370584,5764102.5
2018-10-28,93769640,97658376,5810163
2018-11-29,93946784,97843584,5840011
2019-01-01,94122592,98026968,5869773.5
2019-02-20,94389928,98304880,5915372
2019-04-11,94654144,98578640,5960784
2019-05-31,94915392,98848376,6006012.5
2019-07-20,95173832,99114144,6051058.5
2019-09-08,95429464,99375896,6095919
2019-10-28,95682296,99633592,6140591
2019-11-29,95845456,99799384,6169545.5
2020-01-01,96007440,99963456,6198420
2020-02-20,96253888,100211792,6242655
2020-04-10,96497696,100456080,6286766
2020-05-30,96738848,100696416,6330766
2020-07-19,96977392,100932896,6374660
2020-09-07,97213344,101165560,6418452
2020-10-27,97446824,101394600,6462145
2020-11-29,97599816,101544144,6490937.5
2021-01-01,97751728,101692104,6519688.5
2021-02-20,97979584,101912784,6563163.5
2021-04-11,98205248,102129992,6606556
2021-05-31,98428872,102343728,6649880
2021-07-20,98650440,102554072,6693149.5
2021-09-08,98869960,102761136,6736366
2021-10-28,99087432,102965016,6779529.5
2021-11-29,99227928,103096216,6807562.5
2022-01-01,99367568,103226104,6835572.5
2022-02-20,99580416,103422920,6878610.5
2022-04-11,99791336,103616808,6921585.5
2022-05-31,100000480,103807888,6964492
2022-07-20,100207816,103996120,7007325.5
2022-09-08,100413552,104181552,7050081.5
2022-10-28,100617680,104364264,7092760.5
2022-11-29,100749696,104481896,7120468
2023-01-01,100881032,104598392,7148142.5
2023-02-20,101081520,104774952,7190689.5
2023-04-11,101280456,104948912,7233205
2023-05-31,101477848,105120288,7275675.5
2023-07-20,101673728,105289144,7318090
2023-09-08,101868120,105455496,7360441
2023-10-28,102061104,105619440,7402721.5
2023-11-29,102185968,105724984,7430172
2024-01-01,102310256,105829520,7457590
2024-02-20,102500344,105987976,7499692
2024-04-10,102689480,106144072,7541710
2024-05-30,102877560,106297896,7583644
2024-07-19,103064536,106449472,7625490.5
2024-09-07,103250416,106598864,7667264
2024-10-27,103435224,106746120,7709039
2024-11-29,103556752,106842392,7736601
2025-01-01,103677856,106937744,7764147
2025-02-20,103860536,107080216,7805828
2025-04-11,104042536,107220808,7847441.5
2025-05-31,104223800,107359536,7888979.5
2025-07-20,104404344,107496456,7930437.5
2025-09-08,104584232,107631664,7971811
2025-10-28,104763456,107765168,8013097.5
2025-11-29,104879672,107851256,8039896.5
2026-01-01,104995616,107936664,8066659.5
2026-02-20,105173352,108066464,8107746.5
2026-04-11,105350472,108194728,8148745.5
2026-05-31,105527000,108321496,8189657
2026-07-20,105702944,108446776,8230482.5
2026-09-08,105878296,108570576,8271224
2026-10-28,106053064,108692904,8311882
2026-11-29,106166400,108771800,8338274.5
2027-01-01,106279488,108850096,8364633
2027-02-20,106452880,108969136,8405103
2027-04-11,106625688,109086824,8445490
2027-05-31,106797920,109203160,8485794
2027-07-20,106969600,109318152,8526014
2027-09-08,107140736,109431816,8566152
2027-10-28,107311336,109544176,8606209
2027-11-29,107422008,109616664,8632212
2028-01-01,107532456,109688616,8658182
2028-02-20,107701872,109798064,8698059
2028-04-10,107870768,109906256,8737855
2028-05-30,108039168,110013184,8777587
2028-07-19,108207080,110118848,8817272
2028-09-07,108374480,110223240,8856930
2028-10-27,108541368,110326392,8896569
2028-11-29,108651296,110393928,8922725
2029-01-01,108760992,110460928,8948875
2029-02-20,108926688,110561216,8988470
2029-04-11,109091864,110660312,9028029
2029-05-31,109256520,110758232,9067543
2029-07-20,109420648,110855000,9107006
2029-09-08,109584240,110950584,9146413
2029-10-28,109747376,111045104,9185761
2029-11-29,109853224,111106096,9211310
2030-01-01,109958864,111166648,9236832
