Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-05-31,39469768,40565024,101259.5234
2005-07-20,40201624,41317188,111394.1016
2005-09-08,40933168,42069028,122179.6172
2005-10-28,41661452,42817524,133276.9375
2005-11-29,42133036,43302192,140539.125
2006-01-01,42604616,43786864,148156.8906
2006-02-20,43337780,44540368,160235.1563
2006-03-23,43795744,45011040,168156.7656
2006-05-12,44534656,45770460,182557.5469
2006-07-01,45274752,46531092,198261.1406
2006-08-20,46005976,47282608,216518.6406
2006-08-26,46097380,47376548,218805.2031
2006-09-14,46371588,47658364,225768.0938
2006-11-03,47098396,48405432,246971.1094
2006-12-02,47524024,48843148,260151.6094
2007-01-01,47949392,49280868,273471.7188
2007-01-04,48001200,49334192,275393.1875
2007-01-15,48156592,49494176,281093.9375
2007-02-15,48622344,49974120,298041.6563
2007-03-30,49254552,50626300,321268.9688
2007-05-19,49978392,51373804,352312.5625
2007-07-08,50701768,52121608,384355.625
2007-08-27,51427692,52872972,420176.9375
2007-10-16,52153732,53625160,457735
2007-11-23,52709572,54201220,489093.6875
2007-12-12,52987392,54489252,504749.75
2008-01-01,53265120,54777284,520471.5313
2008-02-20,53978752,55513084,534671.0625
2008-04-10,54690940,56247728,550027.8125
2008-05-30,55402216,56981628,566128.25
2008-07-19,56112932,57715336,582418.9375
2008-09-07,56822416,58448640,599112.6875
2008-10-27,57531044,59181920,615826.0625
2008-11-29,57997280,59665788,626954.75
2009-01-01,58461800,60149464,638280.1875
2009-02-20,59161912,60881936,655806.8125
2009-04-11,59858872,61614232,673510.8125
2009-05-31,60552376,62345824,691919.5
2009-07-20,61242424,63076316,711427.25
2009-09-08,61928484,63804760,732984.625
2009-10-28,62611228,64531336,756407.6875
2009-11-29,63053124,65002088,773155.75
2010-01-01,63493796,65472128,790617.3125
2010-02-20,64168856,66194000,818745.5
2010-04-11,64840824,66914620,848122.4375
2010-05-31,65509576,67633968,878775.6875
2010-07-20,66174736,68351776,910970.1875
2010-07-26,66257792,68441432,915058.4375
2010-08-14,66506496,68710248,927498.1875
2010-09-09,66859856,69092664,945613.3125
2010-09-15,66942504,69182136,949891.625
2010-10-04,67190056,69450376,962904.0625
2010-10-05,67199168,69460240,963384.8125
2010-10-07,67226480,69489840,964829.3125
2010-10-07,67227760,69491224,964897.0625
2010-10-07,67231600,69495392,965100.4375
2010-10-07,67233040,69496952,965176.6875
2010-10-08,67237360,69501632,965405.5
2010-10-08,67237560,69501848,965416.25
2010-10-08,67238168,69502512,965448.4375
2010-10-08,67239992,69504488,965545
2010-10-08,67240672,69505224,965581.1875
2010-10-08,67240928,69505504,965594.8125
2010-10-08,67241704,69506336,965635.5625
2010-10-08,67241992,69506648,965650.8125
2010-10-08,67242856,69507584,965696.6875
2010-10-08,67243176,69507936,965713.875
2010-10-08,67244152,69508992,965765.4375
2010-10-08,67244512,69509392,965784.75
2010-10-08,67245608,69510576,965842.8125
2010-10-08,67246024,69511024,965864.5625
2010-10-09,67247256,69512352,965929.875
2010-10-09,67247712,69512856,965954.3125
2010-10-09,67249104,69514360,966027.8125
2010-10-09,67249616,69514920,966055.3125
2010-10-09,67249816,69515128,966065.6875
2010-10-09,67250400,69515768,966096.6875
2010-10-09,67252152,69517664,966189.625
2010-10-09,67252808,69518376,966224.5
2010-10-09,67253056,69518648,966237.5625
2010-10-09,67253800,69519448,966276.8125
2010-10-09,67254072,69519744,966291.5625
2010-10-09,67254904,69520648,966335.6875
2010-10-09,67255216,69520984,966352.25
2010-10-09,67256152,69522000,966401.875
2010-10-09,67256504,69522384,966420.5
2010-10-09,67257560,69523528,966476.375
2010-10-09,67257952,69523952,966497.3125
2010-10-09,67259136,69525240,966560.1875
2010-10-09,67259584,69525720,966583.75
2010-10-10,67260920,69527160,966654.5
2010-10-10,67261416,69527704,966681
2010-10-10,67261600,69527912,966691
2010-10-10,67262168,69528520,966720.8125
2010-10-10,67262376,69528744,966732
2010-10-10,67263008,69529432,966765.5625
2010-10-10,67264904,69531488,966866.3125
2010-10-10,67265616,69532264,966904.0625
2010-10-10,67265888,69532552,966918.25
2010-10-10,67266688,69533416,966960.75
2010-10-10,67266984,69533744,966976.6875
2010-10-10,67267888,69534720,967024.5
2010-10-10,67268224,69535088,967042.4375
2010-10-10,67269240,69536184,967096.25
2010-10-10,67269616,69536592,967116.375
2010-10-10,67270760,69537832,967176.9375
2010-10-10,67271184,69538296,967199.625
2010-10-10,67271344,69538464,967208.125
2010-10-10,67271824,69538992,967233.6875
2010-10-11,67273272,69540552,967310.3125
2010-10-11,67273808,69541136,967339
2010-10-11,67274016,69541360,967349.8125
2010-10-11,67274624,69542016,967382.125
2010-10-11,67274848,69542264,967394.25
2010-10-11,67275536,69543008,967430.625
2010-10-11,67275792,69543288,967444.25
2010-10-11,67276560,69544120,967485.1875
2010-10-11,67276848,69544432,967500.5
2010-10-11,67277720,69545376,967546.5625
2010-10-11,67278040,69545728,967563.8125
2010-10-11,67279016,69546784,967615.625
2010-10-11,67279384,69547176,967635
2010-10-11,67280480,69548368,967693.3125
2010-10-11,67280896,69548816,967715.125
2010-10-11,67282128,69550152,967780.6875
2010-10-11,67282592,69550656,967805.3125
2010-10-11,67282760,69550840,967814.5
2010-10-11,67283280,69551408,967842.1875
2010-10-11,67283480,69551616,967852.5625
2010-10-11,67284064,69552248,967883.6875
2010-10-11,67284280,69552488,967895.3125
2010-10-11,67284944,69553200,967930.375
2010-10-11,67285192,69553472,967943.5
2010-10-11,67285928,69554272,967982.875
2010-10-11,67286208,69554576,967997.625
2010-10-12,67287040,69555480,968041.9375
2010-10-12,67287352,69555816,968058.5625
2010-10-12,67288296,69556832,968108.4375
2010-10-12,67288648,69557216,968127.125
2010-10-12,67289696,69558360,968183.25
2010-10-12,67290096,69558792,968204.25
2010-10-12,67291280,69560080,968267.375
2010-10-12,67291728,69560560,968291.0625
2010-10-12,67293064,69562008,968362.0625
2010-10-12,67293560,69562552,968388.6875
2010-10-12,67293752,69562752,968398.6875
2010-10-12,67294312,69563360,968428.625
2010-10-12,67294528,69563592,968439.875
2010-10-12,67295160,69564280,968473.625
2010-10-12,67295400,69564536,968486.25
2010-10-12,67296112,69565312,968524.1875
2010-10-12,67296376,69565600,968538.375
2010-10-12,67297184,69566472,968581.0625
2010-10-12,67297480,69566792,968597.0625
2010-10-12,67298384,69567776,968645.0625
2010-10-12,67298720,69568144,968663.0625
2010-10-13,67299736,69569240,968717.0625
2010-10-13,67300120,69569656,968737.3125
2010-10-13,67301264,69570896,968798.0625
2010-10-13,67301688,69571360,968820.875
2010-10-13,67301848,69571528,968829.4375
2010-10-13,67302328,69572056,968855.0625
2010-10-13,67303776,69573616,968932
2010-10-13,67304320,69574208,968960.8125
2010-10-13,67304520,69574424,968971.625
2010-10-13,67305128,69575088,969004.125
2010-10-13,67305360,69575336,969016.25
2010-10-13,67306048,69576080,969052.8125
2010-10-13,67306304,69576360,969066.5
2010-10-13,67307072,69577192,969107.5625
2010-10-13,67307368,69577512,969122.9375
2010-10-13,67308232,69578448,969169.1875
2010-10-13,67308560,69578800,969186.5
2010-10-13,67309536,69579864,969238.5
2010-10-13,67309904,69580256,969258
2010-10-13,67310040,69580408,969265.3125
2010-10-13,67310448,69580856,969287.25
2010-10-13,67311688,69582192,969353.0625
2010-10-13,67312152,69582696,969377.75
2010-10-13,67312328,69582888,969387
2010-10-14,67312848,69583448,969414.75
2010-10-14,67313040,69583664,969425.1875
2010-10-14,67313632,69584296,969456.4375
2010-10-14,67313848,69584536,969468.125
2010-10-14,67314512,69585256,969503.3125
2010-10-14,67314760,69585520,969516.5
2010-10-14,67315496,69586328,969556
2010-10-14,67315776,69586632,969570.875
2010-10-14,67316616,69587536,969615.375
2010-10-14,67316928,69587872,969632.0625
2010-10-14,67317864,69588896,969682.0625
2010-10-14,67318216,69589272,969700.875
2010-10-14,67319272,69590424,969757.1875
2010-10-14,67319672,69590848,969778.3125
2010-10-14,67319824,69591008,969786.25
2010-10-14,67320264,69591496,969810
2010-10-14,67321608,69592944,969881.25
2010-10-14,67322104,69593488,969908
2010-10-14,67322296,69593696,969918
2010-10-14,67322856,69594304,969948.125
2010-10-14,67323072,69594536,969959.375
2010-10-14,67323704,69595224,969993.25
2010-10-14,67323944,69595480,970005.9375
2010-10-14,67324656,69596256,970044
2010-10-14,67324928,69596544,970058.25
2010-10-14,67325728,69597416,970101.0625
2010-10-15,67326032,69597744,970117.125
2010-10-15,67326936,69598728,970165.375
2010-10-15,67327272,69599096,970183.4375
2010-10-15,67328288,69600192,970237.625
2010-10-15,67328672,69600608,970257.9375
2010-10-15,67328816,69600760,970265.5625
2010-10-15,67329248,69601232,970288.4375
2010-10-15,67329408,69601400,970297.0625
2010-10-15,67329888,69601928,970322.75
2010-10-15,67331336,69603496,970400
2010-10-15,67331880,69604088,970428.9375
2010-10-15,67332080,69604304,970439.8125
2010-10-15,67332696,69604968,970472.375
2010-10-15,67332920,69605216,970484.625
2010-10-15,67333608,69605960,970521.25
2010-10-15,67333872,69606240,970535
2010-10-15,67334640,69607080,970576.25
2010-10-15,67334936,69607392,970591.6875
2010-10-15,67335800,69608336,970638.0625
2010-10-15,67336128,69608688,970655.5
2010-10-15,67336248,69608824,970662
2010-10-15,67336616,69609224,970681.5625
2010-10-15,67337720,69610416,970740.3125
2010-10-15,67338128,69610864,970762.3125
2010-10-15,67338288,69611032,970770.5625
2010-10-15,67338752,69611536,970795.375
2010-10-15,67338928,69611720,970804.625
2010-10-16,67339448,69612288,970832.5
2010-10-16,67339640,69612504,970843
2010-10-16,67340232,69613136,970874.3125
2010-10-16,67340448,69613376,970886.0625
2010-10-16,67341112,69614096,970921.375
2010-10-16,67341360,69614368,970934.625
2010-10-16,67342104,69615168,970974.3125
2010-10-16,67342384,69615472,970989.1875
2010-10-16,67343224,69616384,971033.8125
2010-10-16,67343536,69616720,971050.5625
2010-10-16,67344480,69617744,971100.8125
2010-10-16,67344832,69618128,971119.6875
2010-10-16,67344960,69618264,971126.75
2010-10-16,67345360,69618696,971147.9375
2010-10-16,67346552,69619992,971211.5625
2010-10-16,67347000,69620472,971235.375
2010-10-16,67347168,69620656,971244.3125
2010-10-16,67347664,69621200,971271.1875
2010-10-16,67347856,69621408,971281.25
2010-10-16,67348424,69622016,971311.4375
2010-10-16,67348632,69622248,971322.75
2010-10-16,67349272,69622936,971356.6875
2010-10-16,67349512,69623200,971369.4375
2010-10-16,67350224,69623976,971407.625
2010-10-16,67350496,69624264,971422
2010-10-16,67351296,69625136,971464.9375
2010-10-16,67351600,69625464,971481.0625
2010-10-17,67352504,69626448,971529.4375
2010-10-17,67352848,69626816,971547.5625
2010-10-17,67352976,69626952,971554.375
2010-10-17,67353352,69627368,971574.8125
2010-10-17,67354504,69628608,971636
2010-10-17,67354928,69629080,971659
2010-10-17,67355096,69629256,971667.5625
2010-10-17,67355576,69629776,971693.4375
2010-10-17,67355760,69629976,971703.125
2010-10-17,67356304,69630560,971732.1875
2010-10-17,67356504,69630784,971743.0625
2010-10-17,67357120,69631448,971775.75
2010-10-17,67357344,69631696,971788
2010-10-17,67358040,69632440,971824.8125
2010-10-17,67358296,69632720,971838.625
2010-10-17,67359072,69633560,971880
2010-10-17,67359360,69633880,971895.5
2010-10-17,67360232,69634824,971942.0625
2010-10-17,67360560,69635176,971959.5
2010-10-17,67360680,69635312,971966.0625
2010-10-17,67361048,69635712,971985.6875
2010-10-17,67362152,69636904,972044.625
2010-10-17,67362568,69637352,972066.75
2010-10-17,67362720,69637520,972075.0625
2010-10-17,67363184,69638024,972099.9375
2010-10-17,67363360,69638216,972109.25
2010-10-17,67363888,69638784,972137.1875
2010-10-17,67364080,69639000,972147.6875
2010-10-17,67364672,69639632,972179.1875
2010-10-17,67364888,69639872,972191
2010-10-18,67365552,69640592,972226.375
2010-10-18,67365800,69640864,972239.6875
2010-10-18,67366544,69641672,972279.5
2010-10-18,67366824,69641976,972294.4375
2010-10-18,67367664,69642880,972339.25
2010-10-18,67367976,69643224,972356.0625
2010-10-18,67368096,69643352,972362.375
2010-10-18,67368448,69643736,972381.25
2010-10-18,67369512,69644888,972438
2010-10-18,67369912,69645320,972459.3125
2010-10-18,67370056,69645480,972467.25
2010-10-18,67370504,69645968,972491.1875
2010-10-18,67370672,69646144,972500.1875
2010-10-18,67371176,69646696,972527.125
2010-10-18,67371368,69646896,972537.1875
2010-10-18,67371936,69647512,972567.5
2010-10-18,67372144,69647744,972578.875
2010-10-18,67372784,69648432,972612.9375
2010-10-18,67373024,69648696,972625.75
2010-10-18,67373744,69649472,972664.0625
2010-10-18,67374008,69649760,972678.4375
2010-10-18,67374816,69650640,972721.5625
2010-10-18,67375120,69650968,972737.75
2010-10-18,67376024,69651952,972786.3125
2010-10-18,67376368,69652320,972804.5
2010-10-18,67376496,69652456,972811.3125
2010-10-18,67376880,69652872,972831.8125
2010-10-18,67377024,69653024,972839.5
2010-10-18,67377448,69653496,972862.5625
2010-10-18,67377616,69653672,972871.1875
2010-10-18,67378096,69654192,972897.125
2010-10-18,67378280,69654392,972906.8125
2010-10-19,67378824,69654984,972936
2010-10-19,67379032,69655208,972946.9375
2010-10-19,67379640,69655872,972979.75
2010-10-19,67379872,69656120,972992.0625
2010-10-19,67380560,69656864,973028.9375
2010-10-19,67380824,69657152,973042.8125
2010-10-19,67381600,69657992,973084.3125
2010-10-19,67381888,69658304,973099.875
2010-10-19,67382760,69659256,973146.625
2010-10-19,67383088,69659608,973164.125
2010-10-19,67383208,69659744,973170.6875
2010-10-19,67383584,69660136,973190.4375
2010-10-19,67384688,69661336,973249.5625
2010-10-19,67385104,69661784,973271.75
2010-10-19,67385256,69661960,973280.0625
2010-10-19,67385720,69662464,973305
2010-10-19,67385896,69662648,973314.375
2010-10-19,67386424,69663224,973342.4375
2010-10-19,67386616,69663432,973352.9375
2010-10-19,67387208,69664072,973384.5625
2010-10-19,67387432,69664312,973396.375
2010-10-19,67388096,69665032,973431.9375
2010-10-19,67388344,69665304,973445.25
2010-10-19,67389088,69666112,973485.25
2010-10-19,67389368,69666416,973500.25
2010-10-19,67390208,69667328,973545.1875
2010-10-19,67390528,69667672,973562.0625
2010-10-19,67390640,69667800,973568.375
2010-10-19,67391000,69668184,973587.375
2010-10-20,67392064,69669336,973644.3125
2010-10-20,67392456,69669768,973665.625
2010-10-20,67392608,69669928,973673.625
2010-10-20,67393056,69670416,973697.6875
2010-10-20,67393224,69670600,973706.6875
2010-10-20,67393728,69671144,973733.6875
2010-10-20,67393920,69671352,973743.8125
2010-10-20,67394488,69671968,973774.25
2010-10-20,67394696,69672200,973785.625
2010-10-20,67395336,69672888,973819.875
2010-10-20,67395576,69673152,973832.6875
2010-10-20,67396296,69673928,973871.125
2010-10-20,67396568,69674224,973885.5625
2010-10-20,67397376,69675096,973928.875
2010-10-20,67397680,69675424,973945.125
2010-10-20,67397792,69675552,973951.1875
2010-10-20,67398136,69675920,973969.5
2010-10-20,67398256,69676056,973976.3125
2010-10-20,67398640,69676472,973996.875
2010-10-20,67399792,69677720,974058.5
2010-10-20,67400224,69678192,974081.625
2010-10-20,67400392,69678368,974090.3125
2010-10-20,67400872,69678896,974116.3125
2010-10-20,67401056,69679088,974126.0625
2010-10-20,67401600,69679680,974155.375
2010-10-20,67401808,69679904,974166.3125
2010-10-20,67402424,69680568,974199.25
2010-10-20,67402648,69680824,974211.625
2010-10-20,67403344,69681568,974248.625
2010-10-20,67403600,69681848,974262.5625
2010-10-20,67403696,69681960,974267.75
2010-10-20,67403992,69682272,974283.375
2010-10-20,67404864,69683224,974330.25
2010-10-21,67405192,69683576,974347.8125
2010-10-21,67405320,69683712,974354.4375
2010-10-21,67405688,69684112,974374.1875
2010-10-21,67405824,69684264,974381.625
2010-10-21,67406240,69684712,974403.875
2010-10-21,67406392,69684880,974412.25
2010-10-21,67406864,69685384,974437.25
2010-10-21,67407040,69685576,974446.6875
2010-10-21,67407560,69686144,974474.8125
2010-10-21,67407760,69686360,974485.375
2010-10-21,67408352,69687000,974517.0625
2010-10-21,67408576,69687240,974529
2010-10-21,67409240,69687960,974564.625
2010-10-21,67409488,69688232,974578
2010-10-21,67410240,69689048,974618.125
2010-10-21,67410520,69689352,974633.125
2010-10-21,67411360,69690264,974678.3125
2010-10-21,67411672,69690608,974695.1875
2010-10-21,67411792,69690736,974701.5625
2010-10-21,67412152,69691120,974720.625
2010-10-21,67412280,69691264,974727.75
2010-10-21,67412680,69691696,974749.1875
2010-10-21,67413880,69692992,974813.4375
2010-10-21,67413888,69693000,974813.8125
2010-10-21,67413896,69693008,974814.1875
2010-10-21,67413904,69693024,974814.625
2010-10-21,67413912,69693032,974815.125
2010-10-21,67413920,69693040,974815.75
2010-10-21,67413952,69693080,974817.375
2010-10-21,67414048,69693176,974822.25
2010-10-21,67414320,69693472,974836.875
2010-10-21,67415136,69694352,974880.625
2010-10-21,67417584,69697008,975012
2010-10-22,67421504,69701264,975222.5
2010-10-23,67433272,69714032,975854.3125
2010-10-25,67468576,69752320,977753.5
2010-11-02,67574400,69867160,983482.5625
2010-11-26,67891216,70211384,1000949.688
2011-01-01,68350088,70710832,1026916.25
2011-02-20,69002680,71422536,1065211.375
2011-04-11,69652816,72133032,1104711.25
2011-05-31,70300728,72842640,1145108.25
2011-07-20,70946448,73551360,1186388.25
2011-09-08,71589824,74259096,1228651.125
2011-10-28,72230944,74965840,1271901.125
2011-11-29,72646872,75424864,1300376.625
2012-01-01,73061848,75883408,1329334.125
2012-02-16,73652064,76536624,1371796.5
2012-03-16,74020272,76944408,1398638.625
2012-05-05,74653384,77646496,1446552.5
2012-06-24,75284776,78347112,1495934
2012-08-13,75914384,79045912,1547133.75
2012-10-02,76542264,79742800,1600244.625
2012-11-16,77109528,80372464,1650432.25
2013-01-01,77674856,80999848,1702897.875
2013-02-20,78296856,81690000,1762746.25
2013-04-11,78917160,82378608,1824132.75
2013-05-31,79535992,83065632,1887111.125
2013-07-20,80153600,83750808,1951932.875
2013-09-08,80770576,84433848,2018896.125
2013-10-28,81387664,85114816,2087930.5
2013-11-29,81789120,85556680,2133564.5
2014-01-01,82190736,85997472,2180270.25
2014-02-20,82809136,86673168,2254579.75
2014-04-11,83427648,87346616,2331131
2014-05-27,83997776,87964448,2404029.25
2014-07-16,84616816,88632264,2486210.25
2014-09-04,85236832,89296976,2571497.25
2014-10-24,85858440,89958824,2659655.5
2014-11-27,86288160,90413840,2721769.25
2015-01-01,86718784,90867568,2785176
2015-02-20,87341120,91517536,2877559.5
2015-04-11,87956896,92154856,2968324.25
2015-05-31,88566888,92780128,3057468.75
2015-07-20,89171016,93393184,3144999.5
2015-09-08,89769856,93994272,3230932.75
2015-10-28,90363808,94583872,3315279.25
2015-11-29,90748576,94962488,3369433.75
2016-01-01,91132952,95336792,3422919.25
2016-02-20,91723904,95902344,3503622.5
2016-04-10,92314360,96458000,3582741.25
2016-05-30,92904096,97003648,3660282
2016-07-19,93493240,97539216,3736252.5
2016-09-07,94081552,98064568,3810661
2016-10-27,94669352,98579920,3883521.5
2016-11-29,95057456,98915816,3930938.75
2017-01-01,95446024,99247360,3977694.5
2017-02-20,96037248,99739736,4047052.5
2017-04-11,96631544,100222392,4114910.75
2017-05-31,97229424,100695440,4181226.5
2017-07-20,97834608,101158912,4245970
2017-09-08,98446280,101612944,4309102.5
2017-10-28,99064040,102058072,4370588.5
2017-11-29,99468120,102343688,4409847.5
2018-01-01,99874872,102625632,4448393.5
2018-02-20,100508248,103050840,4505980.5
2018-04-11,101150512,103467888,4562113
2018-05-31,101802720,103876912,4616855.5
2018-07-20,102467752,104278176,4670187.5
2018-09-08,103145608,104672232,4722290
2018-10-28,103836776,105059296,4773308.5
2018-11-29,104291736,105307968,4806132.5
2019-01-01,104752704,105553728,4838603
2019-02-20,105469416,105921376,4887637
2019-04-11,106187888,106275608,4935684
2019-05-31,106907832,106615800,4982631.5
2019-07-16,107584304,106922448,5025599
2019-09-04,108307096,107236200,5070192.5
2019-10-24,109030056,107536808,5113635
2019-11-27,109523024,107735872,5142672
2020-01-01,110017144,107929760,5171130
2020-02-20,110746768,108204896,5211598.5
2020-04-10,111479960,108470712,5250694
2020-05-30,112215528,108727304,5288240
2020-07-19,112952656,108975136,5324180.5
2020-09-07,113690352,109214464,5358592.5
2020-10-27,114427792,109445416,5392105
2020-11-29,114914384,109594464,5413913.5
2021-01-01,115400832,109740232,5435418
2021-02-20,116136944,109953736,5467300.5
2021-04-11,116871760,110160256,5498564
2021-05-31,117605960,110359872,5529416
2021-07-20,118339720,110552752,5560003.5
2021-09-08,119072528,110739176,5590351.5
2021-10-28,119804168,110919584,5620536.5
2021-11-29,120279120,111034360,5640106.5
2022-01-01,120753248,111146680,5659639
2022-02-20,121480080,111313712,5689718
2022-04-11,122203424,111474552,5719809
2022-05-31,122922576,111629544,5749894.5
2022-07-20,123636664,111778952,5779976.5
2022-09-08,124344960,111923032,5810001.5
2022-10-23,124982448,112049624,5837127.5
2022-11-27,125468520,112144448,5857885
2023-01-01,125951280,112237000,5878550
2023-02-20,126637352,112365472,5908071
2023-04-11,127316048,112489696,5937432.5
2023-05-31,127987336,112609960,5966597
2023-07-20,128651248,112726384,5995520
2023-09-08,129308072,112839176,6024137
2023-10-28,129959632,112948440,6052375
2023-11-29,130380968,113018088,6070577
2024-01-01,130800104,113086400,6088629.5
2024-02-20,131439656,113188312,6116028.5
2024-03-28,131921032,113263680,6136574.5
2024-04-19,132197352,113306512,6148349
2024-06-08,132825272,113401664,6174939.5
2024-07-28,133448096,113493784,6201129
2024-09-16,134066184,113582936,6226914.5
2024-11-05,134679424,113669248,6252293
2024-12-03,135023200,113716976,6266462
2025-01-01,135365376,113763848,6280505
2025-02-20,135967952,113844424,6305024
2025-04-11,136565312,113922376,6329122
2025-05-31,137157344,113997728,6352802.5
2025-07-20,137743952,114070488,6376068
2025-09-08,138325056,114140704,6398922.5
2025-10-28,138900592,114208376,6421367.5
2025-11-29,139272352,114251288,6435789
2026-01-01,139641792,114293136,6450041.5
2026-02-20,140204560,114354976,6471560
2026-04-11,140761616,114414264,6492675.5
2026-05-31,141312816,114471064,6513391.5
2026-07-20,141857952,114525456,6533716.5
2026-09-08,142396880,114577608,6553658.5
2026-10-28,142929520,114627672,6573223.5
2026-11-29,143273056,114659360,6585787
2027-01-01,143613872,114690208,6598193.5
2027-02-20,144131952,114735744,6616923.5
2027-04-11,144643664,114779392,6635285
2027-05-31,145148880,114821192,6653264
2027-07-20,145647488,114861160,6670848
2027-09-08,146139392,114899320,6688022
2027-10-28,146624592,114935752,6704773.5
2027-11-29,146937184,114958824,6715481.5
2028-01-01,147247024,114981280,6726006
2028-02-20,147717120,115014320,6741747.5
2028-04-10,148180576,115045848,6757034
2028-05-30,148637344,115075848,6771861
2028-07-19,149087344,115104288,6786226
2028-09-07,149530544,115131152,6800125
2028-10-27,149966864,115156400,6813558
2028-11-29,150251840,115172352,6822221
2029-01-01,150533824,115187576,6830682
2029-02-20,150954096,115208936,6843045.5
2029-04-11,151367360,115228600,6854958.5
2029-05-31,151773968,115246888,6866429.5
2029-07-20,152175104,115264176,6877466.5
2029-09-08,152570672,115280472,6888107
2029-10-28,152960544,115295760,6898397
2029-11-29,153211552,115305272,6904946
2030-01-01,153460032,115314352,6911362.5
