Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-09-08,40933168,42069028,93207.07031
2005-10-28,41661452,42817524,105243.5781
2005-11-29,42133036,43302192,113256.2969
2006-01-01,42604616,43786864,121727.6406
2006-02-20,43337780,44540368,135485.1719
2006-04-11,44072332,45295308,150619.4063
2006-05-31,44812472,46055984,167547.0313
2006-07-20,45549220,46813176,186251.7344
2006-09-08,46280444,47564692,207035.0625
2006-10-28,47008068,48312592,230088.4688
2006-11-29,47478684,48796728,246136
2007-01-01,47948988,49280868,262366.4375
2007-02-16,48631796,49984972,289159.2813
2007-04-07,49365708,50742704,318311.8438
2007-05-27,50088624,51489872,349926.6563
2007-07-16,50811816,52238328,382393.3438
2007-09-04,51536880,52989692,417192.0938
2007-10-24,52262540,53742292,453786.6875
2007-11-27,52761344,54259788,480268.5938
2008-01-01,53259828,54777284,506804.625
2008-02-20,53969336,55509280,524807.4375
2008-04-10,54677140,56239940,544147.5625
2008-05-30,55383692,56969488,564598.3125
2008-07-19,56089224,57698636,585449.4375
2008-09-07,56791440,58426864,607079.9375
2008-10-27,57489604,59154276,629647.9375
2008-11-29,57948748,59633764,645160
2009-01-01,58406236,60112904,661023.625
2009-02-20,59096292,60838760,685165.3125
2009-04-11,59783240,61563812,710113.1875
2009-05-31,60467512,62288300,735623.875
2009-07-20,61148848,63012176,761750.625
2009-09-08,61826940,63734360,789566.0625
2009-10-28,62501256,64453428,820496.6875
2009-11-29,62938264,64920100,841324.875
2010-01-01,63374104,65386288,862636.6875
2010-02-20,64042192,66102572,896355.1875
2010-04-11,64707460,66817680,931245.875
2010-05-31,65369544,67531400,967529.25
2010-07-20,66028840,68244216,1004713.438
2010-09-08,66685564,68956256,1042668.063
2010-10-28,67340096,69667608,1081319.125
2010-11-29,67764712,70129696,1106733
2011-01-01,68188408,70591496,1132425.875
2011-02-11,68730288,71183128,1165871.75
2011-04-02,69378320,71891984,1207015
2011-05-22,70024496,72599720,1249285.875
2011-07-11,70668992,73306224,1292777.375
2011-08-30,71311512,74011080,1337925.25
2011-10-19,71951920,74714040,1384959.625
2011-11-25,72420304,75228384,1420576.5
2012-01-01,72887552,75741640,1457288
2012-02-20,73523008,76440208,1508720.875
2012-04-10,74156680,77137600,1561322.875
2012-05-30,74788848,77833696,1615227
2012-07-19,75419776,78528480,1670446.25
2012-09-07,76049656,79221664,1727257.875
2012-10-22,76616640,79845088,1779592.625
2012-11-26,77062768,80334920,1821879.75
2013-01-01,77508616,80823504,1865424.625
2013-02-20,78136504,81509424,1929499.5
2013-04-01,78642552,82061288,1982718.75
2013-05-06,79086264,82544072,2030537.75
2013-06-10,79518192,83013192,2077921.75
2013-07-29,80134744,83680272,2147443.5
2013-09-17,80762968,84357056,2220066.5
2013-11-06,81380728,85020760,2291770.5
2013-12-04,81722216,85386992,2331493
2014-01-01,82061024,85749568,2371009.25
2014-02-20,82660568,86388456,2441363.25
2014-04-11,83252568,87016536,2511191
2014-05-31,83837296,87634240,2580489
2014-07-20,84415000,88241880,2649222.5
2014-09-08,84985728,88839256,2717348.5
2014-10-28,85549456,89426232,2784820.75
2014-11-29,85913728,89804256,2828388
2015-01-01,86275920,90178536,2871661.5
2015-02-20,86828208,90745296,2937507.75
2015-03-28,87229192,91154352,2985171.75
2015-05-17,87775496,91705688,3049647.5
2015-07-06,88318816,92248328,3113283.5
2015-08-25,88859216,92782640,3176054.5
2015-10-14,89396664,93308744,3237924.5
2015-11-22,89816904,93716608,3285898.25
2016-01-01,90235784,94119800,3333264
2016-02-20,90766832,94625656,3392608.5
2016-04-10,91295880,95124096,3450942.5
2016-05-30,91822944,95615112,3508262.75
2016-07-19,92348064,96098424,3564568.75
2016-09-07,92871816,96573760,3619848.5
2016-10-27,93394752,97041128,3674094
2016-11-29,93739720,97346240,3709444.25
2017-01-01,94084688,97648112,3744345.75
2017-02-20,94604040,98095008,3796196
2017-04-11,95120008,98531424,3847007.75
2017-05-31,95632184,98957400,3896765.5
2017-07-20,96140672,99373160,3945481
2017-09-08,96645408,99778776,3993185.5
2017-10-28,97146536,100173864,4039896.5
2017-11-29,97470376,100425928,4069843.5
2018-01-01,97793048,100673648,4099380.75
2018-02-20,98287600,101045144,4143859.25
2018-04-11,98780248,101407128,4187524.75
2018-05-31,99270840,101759504,4230462.5
2018-07-20,99759448,102102512,4272762
2018-09-08,100245968,102435952,4314481.5
2018-10-28,100730280,102759936,4355641
2018-11-29,101044048,102966512,4382161.5
2019-01-01,101356664,103169040,4408444
2019-02-20,101835616,103471280,4448301.5
2019-04-11,102313312,103764272,4487562.5
2019-05-31,102789656,104047968,4526207.5
2019-07-20,103264160,104322208,4564226.5
2019-09-08,103736680,104587392,4601609
2019-10-28,104207336,104844096,4638344
2019-11-29,104512392,105007472,4661995.5
2020-01-01,104816424,105167336,4685415.5
2020-02-20,105281376,105405272,4720873.5
2020-04-10,105743512,105635632,4756021
2020-05-30,106202928,105858904,4790884.5
2020-07-19,106660464,106075680,4825432.5
2020-09-07,107118176,106286864,4859661.5
2020-10-27,107578264,106493608,4893549
2020-11-29,107882560,106628088,4915758
2021-01-01,108187264,106760536,4937806
2021-02-20,108649672,106956360,4970836.5
2021-04-11,109112720,107147312,5003515
2021-05-31,109576312,107333616,5035840.5
2021-07-20,110040272,107515376,5067804.5
2021-09-08,110504504,107692704,5099401.5
2021-10-28,110968872,107865720,5130616.5
2021-11-29,111270776,107976408,5150740.5
2022-01-01,111572752,108085352,5170693.5
2022-02-20,112037552,108248808,5200970
2022-04-11,112502608,108408216,5230795.5
2022-05-31,112967864,108563616,5260194.5
2022-07-20,113433328,108715176,5289175.5
2022-09-08,113898912,108862952,5317743
2022-10-28,114364456,109007048,5345900.5
2022-11-29,114667024,109099192,5364029.5
2023-01-01,114969560,109189840,5382001
2023-02-20,115434880,109325816,5409447.5
2023-04-11,115899896,109458488,5436765.5
2023-05-31,116364376,109588000,5463983.5
2023-07-20,116828120,109714448,5491140.5
2023-09-08,117290976,109837936,5518227.5
2023-10-28,117752880,109958608,5545233
2023-11-29,118052672,110035856,5562750.5
2024-01-01,118351960,110111912,5580231.5
2024-02-20,118811088,110226248,5607043.5
2024-04-10,119268768,110337952,5633777.5
2024-05-30,119724976,110447080,5660478.5
2024-07-19,120179688,110553760,5687180.5
2024-09-05,120616520,110654352,5712922.5
2024-10-22,121040528,110750216,5737990
2024-11-26,121360600,110821568,5756932.5
2025-01-01,121680048,110891784,5775865.5
2025-02-20,122129112,110988544,5802563.5
2025-04-11,122576768,111083152,5829274.5
2025-05-31,123022936,111175568,5855999
2025-07-20,123467600,111265864,5882687
2025-09-08,123910736,111354120,5909336.5
2025-10-28,124352200,111440416,5935963
2025-11-29,124638432,111495720,5953258.5
2026-01-01,124923904,111550256,5970542
2026-02-20,125361232,111632384,5997103
2026-04-11,125796704,111712800,6023596
2026-05-31,126230328,111791560,6050018
2026-07-20,126662088,111868696,6076374.5
2026-09-08,127091944,111944224,6102649.5
2026-10-28,127519896,112018200,6128821.5
2026-11-29,127797248,112065640,6145784.5
2027-01-01,128073768,112112448,6162695
2027-02-20,128497160,112183056,6188584
2027-04-11,128918512,112252320,6214339
2027-05-31,129337824,112320296,6239947.5
2027-07-20,129755104,112387040,6265373
2027-09-08,130170880,112452616,6290590.5
2027-10-28,130585168,112517088,6315597
2027-11-29,130853832,112558552,6331769.5
2028-01-01,131121848,112599584,6347857.5
2028-02-20,131532688,112661712,6372384
2028-04-09,131934248,112721696,6396223.5
2028-05-11,132199368,112760984,6411909.5
2028-06-30,132606256,112820512,6435834.5
2028-08-19,133011704,112879048,6459519
2028-10-08,133415664,112936592,6482967
2028-11-19,133755912,112984512,6502620.5
2029-01-01,134095096,113031728,6522114.5
2029-02-20,134494992,113086608,6544955
2029-04-11,134893312,113140464,6567565.5
2029-05-31,135290064,113193264,6589948.5
2029-07-20,135685216,113244944,6612105.5
2029-09-08,136078800,113295504,6634038.5
2029-10-28,136470784,113344960,6655750
2029-11-29,136724880,113376632,6669773.5
2030-01-01,136978304,113407824,6683708.5
