Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-07-20,40201624,41317188,537697.5625
2005-09-08,40933168,42069028,586520.6875
2005-10-28,41661452,42817524,638207.375
2005-11-29,42133036,43302192,673017.4375
2006-01-01,42604616,43786864,709578.75
2006-02-20,43337780,44540368,767916.4375
2006-04-11,44072332,45295308,829427
2006-05-31,44812472,46055984,895778.5
2006-07-20,45549220,46813176,966898.3125
2006-09-08,46280444,47564692,1044172.063
2006-10-28,47008068,48312592,1125937.25
2006-11-29,47478684,48796728,1181296.625
2007-01-01,47948988,49280868,1236964.5
2007-02-16,48631792,49984972,1322568
2007-04-07,49365704,50742704,1415688.25
2007-05-27,50088620,51489868,1513769.5
2007-07-16,50811808,52238324,1615129.5
2007-09-04,51536876,52989688,1722643.125
2007-10-24,52262532,53742288,1835706.125
2007-11-27,52761340,54259784,1917665.375
2008-01-01,53259824,54777284,2001259.25
2008-02-20,53944412,55484964,2043582.875
2008-04-10,54622232,56189952,2088398.125
2008-05-30,55292780,56891336,2137014.75
2008-07-19,55954476,57584732,2193617.75
2008-09-07,56607576,58271060,2257291.25
2008-10-27,57254640,58952588,2325763.25
2008-11-29,57679948,59401104,2372246.25
2009-01-01,58104416,59849500,2418849.75
2009-02-20,58744900,60528544,2489806.75
2009-04-11,59382068,61206604,2561745.5
2009-05-31,60016140,61883684,2634667.25
2009-07-20,60649000,62560116,2708234.75
2009-09-08,61279808,63235508,2782842.5
2009-10-28,61907704,63909380,2858971
2009-11-29,62314064,64346216,2909632.5
2010-01-01,62718736,64782020,2961327.75
2010-02-20,63337676,65450468,3042882.25
2010-04-11,63952684,66116540,3126809.25
2010-05-31,64563912,66780132,3213218.25
2010-07-20,65171144,67440768,3302583
2010-09-08,65774364,68098560,3394788
2010-10-28,66373628,68753352,3489995.5
2010-11-29,66761424,69177552,3553295.25
2011-01-01,67147672,69600432,3617915.5
2011-02-20,67738784,70248440,3719908
2011-04-11,68326704,70893568,3824781.75
2011-05-31,68911688,71536024,3932328.75
2011-07-20,69494480,72176680,4041665.5
2011-09-08,70074888,72815640,4152710.75
2011-10-28,70652976,73453000,4265345.5
2011-11-29,71027728,73866640,4339206.5
2012-01-01,71401640,74279680,4413667.5
2012-02-08,71848168,74773272,4503552.5
2012-03-29,72420536,75406112,4620715.5
2012-05-18,72991656,76037064,4739757.5
2012-07-07,73561736,76665616,4861210
2012-08-26,74130216,77289936,4984488.5
2012-10-15,74685360,77898240,5104051.5
2012-11-23,75106552,78358848,5194277.5
2013-01-01,75521560,78811680,5282831.5
2013-02-20,76050432,79386856,5395194
2013-04-11,76570528,79950656,5505289.5
2013-05-31,77082784,80504208,5613329.5
2013-07-20,77587856,81048016,5719470
2013-09-08,78086536,81582760,5823924.5
2013-10-28,78579648,82109232,5926964.5
2013-11-29,78898088,82447952,5993403
2014-01-01,79214544,82783256,6059344
2014-02-20,79696848,83291336,6159661
2014-04-11,80175064,83792384,6258921.5
2014-05-31,80649976,84287344,6357153.5
2014-07-20,81122112,84776688,6454382
2014-09-08,81592776,85260680,6550640
2014-10-28,82061864,85739584,6645945
2014-11-29,82366136,86048712,6707511.5
2015-01-01,82669816,86355712,6768708
2015-02-20,83136040,86823056,6861936.5
2015-04-11,83601536,87285344,6954242.5
2015-05-31,84066376,87742408,7045647
2015-07-20,84530936,88194120,7136173
2015-09-08,84995432,88640400,7225849.5
2015-10-28,85460016,89081288,7314726
2015-11-29,85762216,89365616,7372176.5
2016-01-01,86064704,89647696,7429322
2016-02-16,86495280,90044080,7509857.5
2016-04-06,86962400,90468384,7596282
2016-05-26,87430464,90887856,7681881
2016-07-15,87899192,91302472,7766624.5
2016-09-03,88368264,91712088,7850497.5
2016-10-23,88837936,92116736,7933485
2016-11-27,89166408,92396920,7991010
2017-01-01,89496360,92674736,8048116.5
2017-02-20,89972040,93067880,8129001
2017-04-11,90446544,93453408,8208957
2017-05-31,90920088,93831288,8287953.5
2017-07-20,91392688,94201432,8365964
2017-09-08,91864368,94563664,8442968
2017-10-28,92335032,94917808,8518949
2017-11-29,92640512,95144568,8567913
2018-01-01,92945824,95368096,8616476
2018-02-20,93415448,95704104,8690306
2018-04-11,93885072,96032064,8763308
2018-05-31,94354872,96352224,8835517
2018-07-20,94824864,96664392,8906965
2018-09-08,95294832,96968368,8977675
2018-10-28,95764856,97264096,9047695
2018-11-29,96069992,97452536,9092945
2019-01-01,96374632,97637184,9137936
2019-02-20,96841568,97912056,9206446
2019-04-11,97306448,98177624,9274161
2019-05-31,97769944,98433864,9341006
2019-07-20,98232024,98681056,9406883
2019-09-08,98692112,98919048,9471687
2019-10-28,99149608,99147776,9535424
2019-11-29,99445696,99292504,9576476
2020-01-01,99740488,99433456,9617155
2020-02-20,100192112,99642496,9678821
2020-04-10,100647184,99846016,9739522
2020-05-30,101105304,100044152,9799204
2020-07-19,101565384,100236664,9858039
2020-09-07,102027104,100423480,9916015
2020-10-27,102490432,100604672,9973109
2020-11-29,102796920,100721832,10010406
2021-01-01,103104112,100836624,10047322
2021-02-20,103571152,101005248,10102359
2021-04-11,104039840,101168760,10156472
2021-05-31,104510144,101327272,10209645
2021-07-20,104982048,101481192,10261876
2021-09-08,105455352,101630736,10313197
2021-10-28,105930088,101775928,10363713
2021-11-29,106239264,101868496,10396215
2022-01-01,106548984,101959288,10428395
2022-02-20,107026448,102094728,10477127
2022-04-11,107504616,102226000,10525367
2022-05-31,107983272,102353248,10573473
2022-07-20,108462088,102476552,10621414
2022-09-08,108940800,102595952,10669207
2022-10-28,109419184,102711552,10716905
2022-11-29,109729920,102785136,10747858
2023-01-01,110040360,102857192,10778751
2023-02-20,110517256,102964440,10826073
2023-04-11,110993488,103068144,10873135
2023-05-31,111469112,103168400,10919901
2023-06-16,111624832,103200880,10935190
2023-08-04,112091400,103295248,10980781
2023-09-23,112565672,103388232,11026848
2023-11-12,113036904,103477808,11072348
2024-01-01,113507312,103564480,11117522
2024-02-20,113979136,103648696,11162591
2024-04-10,114449880,103730056,11207320
2024-05-30,114919424,103808616,11251695
2024-07-19,115387624,103884448,11295700
2024-09-07,115854352,103957608,11339334
2024-10-27,116319464,104028144,11382591
2024-11-29,116625704,104073584,11410987
2025-01-01,116931280,104118032,11439257
2025-02-20,117392808,104183112,11481789
2025-03-30,117745416,104231648,11514184
2025-05-19,118204472,104292984,11556295
2025-07-08,118661920,104352320,11598263
2025-08-27,119117616,104409712,11640103
2025-10-16,119571456,104465232,11681807
2025-11-23,119918464,104506768,11713727
2026-01-01,120264248,104547264,11745569
2026-02-20,120712816,104598344,11786873
2026-04-11,121159128,104647792,11827935
2026-05-31,121603648,104695688,11868751
2026-07-20,122046288,104742120,11909375
2026-09-08,122486904,104787176,11949851
2026-10-28,122925392,104830904,11990196
2026-11-29,123209480,104858800,12016377
2027-01-01,123492584,104886168,12042531
2027-02-20,123925744,104927048,12082629
2027-04-11,124356416,104966736,12122545
2027-05-31,124784488,105005248,12162274
2027-07-20,125209896,105042616,12201832
2027-09-08,125632568,105078856,12241234
2027-10-28,126052448,105114000,12280447
2027-11-29,126324176,105136376,12305889
2028-01-01,126594664,105158280,12331301
2028-02-20,127007800,105190904,12370285
2028-04-10,127417864,105222480,12409138
2028-05-30,127824824,105253056,12447815
2028-07-19,128228600,105282680,12486321
2028-09-07,128629104,105311376,12524670
2028-10-27,129026280,105339208,12562835
2028-11-29,129286960,105357208,12587949
2029-01-01,129546168,105374856,12612992
2029-02-20,129935568,105400792,12650722
2029-04-11,130321632,105425984,12688209
2029-05-31,130704456,105450480,12725449
2029-07-20,131084688,105474312,12762450
2029-09-08,131462272,105497576,12799225
2029-10-28,131837152,105520328,12835769
2029-11-29,132079656,105534904,12859437
2030-01-01,132321072,105549264,12883027
