Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,297762.2813
2006-01-01,42604616,43786864,313666.7813
2006-02-20,43337780,44540368,338385.375
2006-04-11,44072332,45295308,364768.5625
2006-05-31,44812472,46055984,393540.4688
2006-07-20,45549100,46813176,424419.75
2006-09-08,46278232,47564692,457979.75
2006-10-28,47001668,48312592,494014.25
2006-11-29,47468696,48796728,518656.875
2007-01-01,47934840,49280868,543283.75
2007-02-20,48664112,50040140,585631.1875
2007-04-11,49393524,50796996,628059.5625
2007-05-31,50116692,51544160,673090.75
2007-07-20,50844168,52292920,719294.375
2007-09-08,51575060,53044284,767616.6875
2007-10-28,52304156,53797076,820280.375
2007-11-29,52772940,54284560,857052.9375
2008-01-01,53235504,54767864,896091.125
2008-02-20,53912320,55477828,936125.5
2008-04-10,54570564,56174392,989563
2008-05-30,55154056,56824052,1022375.938
2008-07-19,55802728,57499016,1065000.625
2008-09-07,56449864,58186316,1117426.25
2008-10-27,57088692,58847972,1164915
2008-11-29,57535312,59309200,1200482.75
2009-01-01,57965792,59754552,1232747
2009-02-20,58595524,60407764,1276906.625
2009-04-11,59200376,61036616,1317795.125
2009-05-31,59771304,61633980,1356428.125
2009-07-20,60314680,62204788,1393122.5
2009-09-08,60834332,62752180,1428173.875
2009-10-28,61333156,63278772,1462012.5
2009-11-29,61649328,63612932,1483516.75
2010-01-01,61958040,63939556,1504541.125
2010-02-20,62417056,64426020,1535758
2010-04-11,62861484,64897740,1565895.75
2010-05-31,63292436,65355808,1595020.375
2010-07-20,63710880,65801200,1623190.875
2010-09-08,64117764,66234796,1650462.125
2010-10-28,64513856,66657228,1676882.75
2010-11-29,64767020,66927356,1693717.625
2011-01-01,65016024,67193168,1710229.5
2011-02-20,65389720,67592312,1734898.625
2011-04-11,65754564,67982208,1758876.5
2011-05-31,66111044,68363296,1782206.75
2011-07-20,66459408,68735736,1804932.625
2011-09-08,66799980,69099800,1827105.5
2011-10-28,67133416,69456144,1848759.125
2011-11-29,67347280,69684648,1862629.75
2012-01-01,67558352,69910112,1876303.75
2012-02-20,67876736,70250080,1896886.5
2012-04-10,68189040,70583472,1917037.875
2012-05-30,68495544,70910568,1936785
2012-07-19,68796448,71231616,1956159.75
2012-09-07,69092160,71547080,1975193.75
2012-10-27,69382928,71857176,1993908.375
2012-11-29,69572704,72059512,2006128.375
2013-01-01,69760400,72259568,2018222.625
2013-02-20,70040248,72557664,2036273.25
2013-04-11,70315952,72851016,2054082.375
2013-05-31,70587592,73139888,2071678.25
2013-07-20,70855520,73424576,2089087.625
2013-09-08,71119760,73705216,2106333.25
2013-10-28,71380440,73981984,2123432.75
2013-11-29,71548400,74160280,2134491
2014-01-01,71714896,74336992,2145497.5
2014-02-20,71967672,74605200,2162316.75
2014-04-11,72217216,74869856,2179035.25
2014-05-31,72463760,75131152,2195673.5
2014-07-20,72707360,75389264,2212253.25
2014-09-08,72948176,75644400,2228782.75
2014-10-28,73186272,75896584,2245266
2014-11-29,73339904,76059256,2255962.5
2015-01-01,73492432,76220688,2266643
2015-02-20,73724496,76466208,2283037.25
2015-04-11,73954032,76708944,2299394.5
2015-05-31,74181080,76948960,2315716.5
2015-07-20,74405712,77186344,2332005
2015-09-08,74627976,77421152,2348262.25
2015-10-28,74847912,77653416,2364491.25
2015-11-29,74989896,77803328,2375029
2016-01-01,75130912,77952176,2385557.5
2016-02-20,75345600,78178720,2401739.25
2016-04-10,75558088,78402856,2417919.75
2016-05-30,75768408,78624632,2434099.25
2016-07-19,75976640,78844120,2450279
2016-09-07,76182792,79061312,2466459.75
2016-10-27,76386880,79276232,2482642
2016-11-29,76520688,79417080,2493323.5
2017-01-01,76653600,79556952,2504006.5
2017-02-20,76853016,79766672,2520196.5
2017-04-11,77050480,79974224,2536390.5
2017-05-31,77246008,80179632,2552590
2017-07-20,77439640,80382936,2568794.75
2017-09-08,77631408,80584184,2585004
2017-10-28,77821528,80783592,2601217.75
2017-11-29,77944408,80912424,2611758.5
2018-01-01,78066600,81040472,2622300.75
2018-02-20,78252976,81235624,2638521.75
2018-04-11,78437768,81428936,2654746
2018-05-31,78621000,81620456,2670978.75
2018-07-20,78802712,81810216,2687218.75
2018-09-08,78982920,81998232,2703466
2018-10-28,79161632,82184504,2719720.75
2018-11-29,79277176,82304856,2730289.75
2019-01-01,79392096,82424488,2740863
2019-02-20,79567472,82606864,2757139.75
2019-04-11,79741440,82787592,2773427.25
2019-05-31,79914032,82966704,2789725
2019-07-20,80085264,83144224,2806035.5
2019-09-08,80255160,83320184,2822357.5
2019-10-28,80423736,83494608,2838690
2019-11-29,80532768,83607344,2849310.25
2020-01-01,80641240,83719440,2859935.25
2020-02-20,80806848,83890392,2876291.5
2020-04-10,80971256,84059856,2892657.5
2020-05-30,81134472,84227848,2909032.5
2020-07-19,81296504,84394392,2925417
2020-09-07,81457368,84559512,2941810.5
2020-10-27,81617072,84723208,2958212.25
2020-11-29,81721968,84830640,2969040.75
2021-01-01,81826360,84937472,2979872.75
2021-02-20,81983464,85098048,2996291.25
2021-04-11,82139536,85257360,3012713.75
2021-05-31,82294576,85415392,3029138.25
2021-07-20,82448600,85572144,3045562.5
2021-09-08,82601600,85727608,3061985.5
2021-10-28,82753592,85881800,3078406.5
2021-11-29,82851960,85981496,3089079
2022-01-01,82949920,86080696,3099750.75
2022-02-20,83099696,86232120,3116166
2022-04-11,83248552,86382384,3132579
2022-05-31,83396488,86531496,3148990.25
2022-07-20,83543520,86679456,3165400.75
2022-09-08,83689640,86826288,3181810.25
2022-10-28,83834864,86971976,3198227.75
2022-11-29,83928904,87066216,3208905
2023-01-01,84022600,87160024,3219590.5
2023-02-20,84165984,87303328,3236049
2023-04-11,84308592,87445568,3252526.25
2023-05-31,84450464,87586744,3269026.75
2023-07-20,84591592,87726840,3285560.5
2023-09-08,84731968,87865872,3302135
2023-10-28,84871600,88003832,3318755.75
2023-11-29,84962040,88093056,3329580.25
2024-01-01,85052160,88181840,3340426.5
2024-02-20,85190064,88317384,3357165
2024-04-10,85327232,88451896,3373953.5
2024-05-30,85463656,88585392,3390790.25
2024-07-19,85599360,88717880,3407673
2024-09-07,85734360,88849376,3424599.5
2024-10-27,85868664,88979888,3441567.5
2024-11-29,85957000,89065584,3452784.25
2025-01-01,86045040,89150848,3464018
2025-02-20,86177728,89279000,3481078
2025-04-11,86309728,89406120,3498175.75
2025-05-31,86441040,89532200,3515310.75
2025-07-20,86571672,89657256,3532482
2025-09-08,86701624,89781296,3549689
2025-10-28,86830912,89904336,3566931
2025-11-29,86914672,89983896,3578153
2026-01-01,86998168,90063056,3589389.5
2026-02-20,87126016,90183896,3606710.75
2026-04-11,87253248,90303800,3624071
2026-05-31,87379872,90422768,3641470.5
2026-07-20,87505904,90540816,3658907.75
2026-09-08,87631360,90657952,3676381.25
2026-10-28,87756264,90774184,3693889.5
2026-11-29,87837216,90849360,3705284.25
2027-01-01,87917936,90924160,3716693.25
2027-02-20,88041584,91038352,3734277.75
2027-04-11,88164704,91151680,3751893
2027-05-31,88287288,91264152,3769537.25
2027-07-20,88409344,91375768,3787209.75
2027-09-08,88530880,91486536,3804929.25
2027-10-28,88651912,91596464,3822705
2027-11-29,88730368,91667568,3834281.5
2028-01-01,88808616,91738328,3845879.25
2028-02-20,88928504,91846368,3863768.25
2028-04-10,89047904,91953624,3881699
2028-05-30,89166832,92060088,3899667.5
2028-07-19,89285304,92165800,3917670.25
2028-09-07,89403320,92270776,3935703.75
2028-10-27,89520896,92375000,3953765
2028-11-29,89598304,92443464,3965696.75
2029-01-01,89675528,92511600,3977639.25
2029-02-20,89792152,92614088,3995756.25
2029-04-11,89908392,92715816,4013893.25
2029-05-31,90024232,92816792,4032048
2029-07-20,90139664,92917024,4050218.5
2029-09-08,90254696,93016528,4068403.5
2029-10-28,90369344,93115312,4086601.25
2029-11-29,90443696,93179232,4098434.75
2030-01-01,90517896,93242848,4110273
