Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2006-01-01,42604616,43786864,119215.2656
2006-02-20,43337780,44540368,135792.6719
2006-04-11,44072332,45295308,153645.3125
2006-05-31,44812468,46055984,173318.3906
2006-07-20,45549116,46813176,194656.6719
2006-09-08,46279584,47564692,218024.6094
2006-10-28,47005732,48312592,243380.8594
2006-11-29,47475304,48796728,261040.1719
2007-01-01,47944532,49280868,278827.9375
2007-02-20,48679096,50040140,309165.5313
2007-04-11,49410248,50796996,339849.7188
2007-05-31,50131100,51544160,373214.2188
2007-07-20,50852552,52292920,408113.7813
2007-09-08,51575608,53044284,445388.2813
2007-10-28,52299536,53797076,485131
2007-11-29,52770712,54287180,512663.625
2008-01-01,53241596,54777284,540531.4375
2008-02-20,53955024,55514208,553605.875
2008-04-10,54664668,56250224,567588.375
2008-05-30,55370032,56984916,582891.1875
2008-07-19,56070720,57718244,599564.5
2008-09-07,56766704,58449240,618568.625
2008-10-27,57459160,59178976,638834.3125
2008-11-29,57914896,59659960,652848.5625
2009-01-01,58369432,60140848,666961
2009-02-20,59054972,60869460,688350
2009-04-11,59737048,61597736,710070.75
2009-05-31,60416472,62326000,731807.875
2009-07-20,61094984,63054444,753364.5625
2009-09-08,61772536,63783484,774324.9375
2009-10-28,62448440,64512432,795377.5625
2009-11-29,62886960,64986028,809281.625
2010-01-01,63324960,65459680,823126.6875
2010-02-20,63997420,66188660,844150.125
2010-04-11,64667872,66917048,865761.6875
2010-05-31,65336116,67644488,888323.25
2010-07-20,66002724,68371216,911592.75
2010-09-08,66667504,69097016,935789.9375
2010-10-28,67331216,69822000,960812.3125
2010-11-29,67761768,70292584,977722.3125
2011-01-01,68191840,70762672,995133.3125
2011-02-20,68852288,71484800,1023008.438
2011-04-11,69511048,72205616,1052191.875
2011-05-31,70168488,72925064,1082741.375
2011-07-20,70824400,73643136,1114673.125
2011-09-08,71480456,74360312,1147498.25
2011-10-28,72135296,75075616,1182192.625
2011-11-29,72560320,75539576,1205735.75
2012-01-01,72985080,76002720,1230086.125
2012-02-20,73638584,76713400,1269406.375
2012-04-10,74290392,77421728,1311080.875
2012-05-30,74933992,78120720,1354555.125
2012-07-19,75559200,78799512,1397728.75
2012-09-07,76168144,79460048,1440725.75
2012-10-27,76762296,80103592,1483598.75
2012-11-29,77148304,80521200,1511878
2013-01-01,77528440,80931896,1540140
2013-02-20,78091992,81539448,1582864.125
2013-04-11,78644280,82133280,1625482.75
2013-05-31,79186384,82714568,1667986.125
2013-07-20,79716560,83281824,1710376.875
2013-09-08,80233408,83834072,1752641.5
2013-10-28,80738016,84372064,1794793.875
2013-11-29,81060992,84715856,1822169.875
2014-01-01,81379200,85053816,1849527.25
2014-02-20,81857904,85560432,1891512.5
2014-04-11,82326264,86054336,1933388.125
2014-05-31,82784824,86535968,1975159.375
2014-07-20,83233752,87005464,2016838.625
2014-09-08,83673440,87463176,2058430.25
2014-10-28,84104352,87909640,2099923.75
2014-11-29,84380808,88195096,2126856.5
2015-01-01,84653656,88475792,2153757.5
2015-02-20,85065112,88896464,2195028.25
2015-04-11,85468400,89306136,2236158.25
2015-05-31,85864328,89705600,2277144.75
2015-07-20,86253608,90095408,2318050
2015-09-08,86636368,90475616,2358897
2015-10-28,87012720,90846448,2399661.25
2015-11-29,87254736,91083632,2426125
2016-01-01,87494192,91317032,2452555.25
2016-02-20,87856512,91667200,2493100.75
2016-04-10,88212888,92008608,2533506.75
2016-05-30,88563504,92341520,2573770.5
2016-07-19,88908624,92666320,2613891.5
2016-09-07,89248520,92983128,2653865.5
2016-10-27,89583272,93292232,2693686
2016-11-29,89802000,93492976,2719905.5
2017-01-01,90018552,93690520,2746064.25
2017-02-20,90341824,93982736,2785530.75
2017-04-11,90660456,94268104,2824811
2017-05-31,90974576,94546816,2863896.5
2017-07-20,91284472,94819128,2902782
2017-09-08,91590384,95085216,2941463.25
2017-10-28,91892920,95345432,2979934
2017-11-29,92088136,95512168,3004849
2018-01-01,92281920,95676536,3029671.25
2018-02-20,92576728,95923872,3067611.5
2018-04-11,92868368,96165856,3105293.75
2018-05-31,93156952,96402656,3142715.75
2018-07-20,93442536,96634400,3179887
2018-09-08,93725232,96861240,3216844.75
2018-10-28,94005208,97083512,3253585.25
2018-11-29,94186128,97226160,3277381
2019-01-01,94365976,97366984,3301094
2019-02-20,94640152,97579352,3337364.5
2019-04-11,94911864,97787536,3373414.75
2019-05-31,95181192,97991736,3409238.5
2019-07-20,95448416,98192192,3444832
2019-09-08,95713720,98388928,3480191.5
2019-10-28,95977864,98581936,3515313
2019-11-29,96149024,98705848,3538043.5
2020-01-01,96319592,98828248,3560677
2020-02-20,96580568,99013072,3595249.5
2020-04-10,96840104,99194488,3629555.25
2020-05-30,97098256,99372664,3663586.75
2020-07-19,97355088,99547744,3697340
2020-09-07,97610728,99719824,3730812
2020-10-27,97865264,99888928,3763999.5
2020-11-29,98032776,99999240,3785781
2021-01-01,98199808,100108264,3807441.5
2021-02-20,98451992,100270592,3839968.75
2021-04-11,98703264,100430216,3872194
2021-05-31,98953592,100587184,3904113.75
2021-07-20,99202944,100741544,3935721
2021-09-08,99451360,100893344,3967010
2021-10-28,99698832,101042632,3998030.25
2021-11-29,99859304,101138632,4018088
2022-01-01,100019400,101233608,4038045.5
2022-02-20,100264824,101377424,4068519
2022-04-11,100509408,101518984,4098765.25
2022-05-31,100753136,101658344,4128786.25
2022-07-20,100995992,101795504,4158583
2022-09-08,101237968,101930536,4188156.25
2022-10-28,101479056,102063456,4217505
2022-11-29,101635400,102148968,4236486.5
2023-01-01,101791328,102233600,4255374
2023-02-20,102030296,102361720,4284206
2023-04-11,102268336,102487776,4312806
2023-05-31,102505440,102611792,4341170.5
2023-07-20,102741648,102733808,4369295.5
2023-09-08,102976976,102853832,4397179.5
2023-10-28,103211440,102971888,4424826
2023-11-29,103363512,103047848,4442699.5
2024-01-01,103515240,103123048,4460495.5
2024-02-20,103747944,103237056,4487691
2024-04-10,103979848,103349328,4514748
2024-05-30,104210856,103459888,4541689
2024-07-19,104440976,103568752,4568523
2024-09-07,104670264,103675960,4595253
2024-10-27,104898752,103781560,4621878.5
2024-11-29,105049216,103850568,4639406
2025-01-01,105199344,103918888,4656888.5
2025-02-20,105426016,104020840,4683270.5
2025-04-11,105651904,104121264,4709636.5
2025-05-31,105876984,104220184,4735953
2025-07-20,106101224,104317656,4762212.5
2025-09-08,106324664,104413712,4788406
2025-10-28,106547376,104508384,4814530
2025-11-29,106691872,104569352,4831484
2026-01-01,106836080,104629760,4848418.5
2026-02-20,107057264,104721400,4874425.5
2026-04-11,107277800,104811760,4900396.5
2026-05-31,107497696,104900856,4926308.5
2026-07-20,107716944,104988712,4952142.5
2026-09-08,107935600,105075392,4977885.5
2026-10-28,108153720,105160936,5003526.5
2026-11-29,108295264,105216072,5020149.5
2027-01-01,108436584,105270736,5036728
2027-02-20,108653424,105353736,5062122.5
2027-04-11,108869680,105435672,5087398.5
2027-05-31,109085368,105516600,5112556
2027-07-20,109300536,105596576,5137600
2027-09-08,109515232,105675680,5162529.5
2027-10-28,109729456,105753896,5187344
2027-11-29,109868504,105804360,5203426.5
2028-01-01,110007368,105854448,5219462
2028-02-20,110220600,105930608,5244030
2028-04-10,110433432,106005856,5268520
2028-05-30,110645888,106080224,5292952
2028-07-19,110857984,106153704,5317337
2028-09-07,111069736,106226320,5341678
2028-10-27,111281176,106298072,5365975
2028-11-29,111420584,106345056,5381992.5
2029-01-01,111559864,106391672,5397992.5
2029-02-20,111770584,106461464,5422188.5
2029-04-11,111981056,106530408,5446337.5
2029-05-31,112191296,106598528,5470440
2029-07-20,112401248,106665832,5494493.5
2029-09-08,112610856,106732320,5518498
2029-10-28,112820104,106797984,5542454.5
2029-11-29,112955960,106840328,5558006.5
2030-01-01,113091664,106882320,5573538.5
