Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,93552.35156
2006-01-01,42604616,43786864,102581.2891
2006-02-20,43337780,44540368,116893.5547
2006-04-11,44072332,45295308,132539.5156
2006-05-31,44812472,46055984,149860.9063
2006-07-20,45549220,46813176,168727.75
2006-09-08,46280416,47564692,189505.9688
2006-10-28,47007652,48312592,212431.5469
2006-11-29,47478052,48796728,228386.0938
2007-01-01,47948140,49280868,244431.9375
2007-02-20,48684060,50040140,272937.875
2007-04-11,49416700,50796996,302016.8125
2007-05-31,50139136,51544160,333736.375
2007-07-20,50862188,52292920,366900.0625
2007-09-08,51586832,53044284,402547.5
2007-10-28,52312264,53797076,440750.625
2007-11-29,52784388,54287180,467032.625
2008-01-01,53256216,54777284,493565.9375
2008-02-20,53972860,55517200,503648.1563
2008-04-10,54688212,56256252,514597.1563
2008-05-30,55401920,56993876,526974.1875
2008-07-19,56112920,57730592,540257.8125
2008-09-07,56821248,58466960,553886.5625
2008-10-27,57526316,59203468,567381.1875
2008-11-29,57989668,59689048,576801
2009-01-01,58451496,60174492,586354.75
2009-02-20,59148364,60910200,600649.0625
2009-04-11,59842244,61645696,615150.875
2009-05-31,60533376,62381128,629719.875
2009-07-20,61221864,63116676,644173.5625
2009-09-08,61908408,63852280,658567.5
2009-10-28,62593024,64586864,673984.6875
2009-11-29,63036816,65063740,684609.25
2010-01-01,63479792,65540496,695352.3125
2010-02-20,64159348,66274024,711822.1875
2010-04-11,64836384,67007160,728686.75
2010-05-31,65511028,67739880,745967.1875
2010-07-20,66183256,68472072,763772.25
2010-09-08,66852792,69203440,782410.375
2010-10-28,67520304,69934224,801621.25
2010-11-29,67953408,70408888,814463.6875
2011-01-01,68385824,70883216,827633.25
2011-02-20,69049616,71612112,848739.8125
2011-04-11,69711888,72339784,871062.875
2011-05-31,70372656,73066256,894594
2011-07-20,71032392,73791616,919229.4375
2011-09-08,71690912,74515776,945071.9375
2011-10-28,72348504,75238696,972149.0625
2011-11-29,72775392,75707928,990420.4375
2012-01-01,73202064,76176592,1009256.75
2012-02-20,73857752,76896216,1039629.75
2012-04-10,74512896,77614480,1071365.375
2012-05-30,75167104,78330672,1105175.625
2012-07-19,75820456,79044608,1141242.375
2012-09-07,76472336,79756096,1179751.875
2012-10-27,77124640,80465408,1220440.625
2012-11-29,77554256,80932104,1248746.75
2013-01-01,77984336,81397680,1278166.375
2013-02-20,78636048,82100456,1325389.25
2013-04-11,79276192,82789728,1375168.25
2013-05-31,79897368,83457408,1424713.5
2013-07-20,80502104,84106128,1474173.875
2013-09-08,81092496,84737944,1523574.625
2013-10-28,81669880,85353856,1572930.125
2013-11-29,82039640,85747568,1605002.375
2014-01-01,82401848,86132816,1637061.625
2014-02-20,82942208,86706064,1686336.125
2014-04-11,83466360,87260448,1735557.375
2014-05-31,83975312,87796832,1784720.875
2014-07-20,84471000,88316944,1833837.625
2014-09-08,84953968,88821080,1882930.125
2014-10-28,85425448,89310656,1931986.875
2014-11-29,85727424,89623056,1963852.625
2015-01-01,86025192,89929680,1995689.375
2015-02-20,86473560,90388016,2044561.375
2015-04-11,86912496,90833272,2093298.5
2015-05-31,87342248,91265800,2141880.5
2015-07-20,87763136,91685984,2190297.5
2015-09-08,88175416,92094216,2238541
2015-10-28,88579248,92490752,2286605
2015-11-29,88838160,92743528,2317770.25
2016-01-01,89093520,92991320,2348854.25
2016-02-20,89478176,93361160,2396490.5
2016-04-10,89855088,93719776,2443906.5
2016-05-30,90224808,94067952,2491079
2016-07-19,90588240,94406800,2538022.25
2016-09-07,90945528,94736544,2584718.75
2016-10-27,91296784,95057440,2631158.25
2016-11-29,91526032,95265416,2661694.75
2017-01-01,91752928,95469776,2692114.5
2017-02-20,92091776,95771416,2737917.5
2017-04-11,92426128,96065360,2783423
2017-05-31,92755992,96351880,2828623.5
2017-07-20,93081536,96631256,2873536.25
2017-09-08,93402968,96903792,2918150.75
2017-10-28,93720432,97169680,2962461
2017-11-29,93925176,97339816,2991133.5
2018-01-01,94128376,97507344,3019676
2018-02-20,94437424,97759136,3063271
2018-04-11,94743008,98005176,3106538.25
2018-05-31,95045248,98245680,3149471.5
2018-07-20,95344264,98480856,3192070.5
2018-09-08,95640216,98710880,3234336.75
2018-10-28,95933272,98935864,3276269.75
2018-11-29,96122824,99079968,3303386
2019-01-01,96311584,99221968,3330361.5
2019-02-20,96600000,99435800,3371518.25
2019-04-11,96886480,99645216,3412322
2019-05-31,97171136,99850424,3452764.25
2019-07-20,97454040,100051536,3492837
2019-09-08,97735112,100248680,3532537.75
2019-10-28,98014416,100441920,3571884
2019-11-29,98195248,100565888,3597311.5
2020-01-01,98375416,100688248,3622592
2020-02-20,98651024,100872720,3661118
2020-04-10,98925064,101053544,3699265
2020-05-30,99197520,101230784,3737022.75
2020-07-19,99468408,101404560,3774381.75
2020-09-07,99737784,101574960,3811333.25
2020-10-27,100005616,101742016,3847880.5
2020-11-29,100181712,101850848,3871831.25
2021-01-01,100357128,101958240,3895607.5
2021-02-20,100621360,102117752,3931251.75
2021-04-11,100884096,102274120,3966529.75
2021-05-31,101145352,102427376,4001444.5
2021-07-20,101405160,102577616,4035997
2021-09-08,101663648,102725008,4070220.75
2021-10-28,101921048,102869664,4104139
2021-11-29,102087864,102962560,4126060.5
2022-01-01,102254096,103054256,4147859.5
2022-02-20,102508544,103192672,4181108.25
2022-04-11,102761744,103328472,4214067.5
2022-05-31,103013728,103461696,4246732
2022-07-20,103264584,103592528,4279096.5
2022-09-08,103514328,103721008,4311160.5
2022-10-28,103762960,103847184,4342920.5
2022-11-29,103924112,103928240,4363435
2023-01-01,104084776,104008384,4383818.5
2023-02-20,104330824,104129520,4414881
2023-04-11,104575736,104248512,4445642
2023-05-31,104819488,104365392,4476102
2023-07-20,105062016,104480184,4506266
2023-09-08,105303344,104592992,4536157
2023-10-28,105543472,104703872,4565795
2023-11-29,105699072,104775136,4584956
2024-01-01,105854176,104845600,4604014
2024-02-20,106091648,104952120,4633090
2024-04-10,106328096,105056880,4661915.5
2024-05-30,106563624,105159936,4690500
2024-07-19,106798384,105261312,4718949
2024-09-07,107032368,105361128,4747301.5
2024-10-27,107265712,105459496,4775557.5
2024-11-29,107419464,105523808,4794161.5
2025-01-01,107572960,105587512,4812718.5
2025-02-20,107804976,105682656,4840721.5
2025-04-11,108036456,105776416,4868603
2025-05-31,108267384,105868824,4896358
2025-07-20,108497760,105959904,4923984.5
2025-09-08,108727560,106049688,4951484
2025-10-28,108956760,106138192,4978855
2025-11-29,109105480,106195192,4996591
2026-01-01,109253928,106251656,5014271.5
2026-02-20,109481688,106337320,5041339
2026-04-11,109708840,106421864,5068270
2026-05-31,109935368,106505312,5095061
2026-07-20,110161280,106587664,5121717.5
2026-09-08,110386672,106668936,5148271.5
2026-10-28,110611520,106749152,5174732
2026-11-29,110757432,106800848,5191890
2027-01-01,110903112,106852120,5209003.5
2027-02-20,111126768,106929984,5235212
2027-04-11,111350000,107006848,5261292.5
2027-05-31,111572840,107082728,5287238
2027-07-20,111795304,107157616,5313043.5
2027-09-08,112017416,107231536,5338703.5
2027-10-28,112239232,107304488,5364214.5
2027-11-29,112383304,107351504,5380732.5
2028-01-01,112527272,107398128,5397185.5
2028-02-20,112748520,107468936,5422346.5
2028-04-10,112969536,107538904,5447379.5
2028-05-30,113190312,107608056,5472309
2028-07-19,113410824,107676408,5497156
2028-09-07,113631048,107743952,5521927.5
2028-10-27,113851000,107810664,5546622
2028-11-29,113996048,107854320,5562886
2029-01-01,114140968,107897616,5579113.5
2029-02-20,114360224,107962392,5603609
2029-04-11,114579144,108026384,5628002
2029-05-31,114797720,108089600,5652271
2029-07-20,115015920,108152048,5676443.5
2029-09-08,115233720,108213744,5700535
2029-10-28,115451104,108274696,5724552
2029-11-29,115592224,108314000,5740134
2030-01-01,115733160,108353000,5755687.5
