Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,260270.9375
2006-01-01,42604616,43786864,276527.7813
2006-02-20,43337780,44540368,302026.4063
2006-04-11,44072332,45295308,329551.6563
2006-05-31,44812472,46055984,359827.0938
2006-07-20,45549220,46813176,392356.7813
2006-09-08,46280444,47564692,427547.625
2006-10-28,47008152,48312592,465017.4063
2006-11-29,47479220,48796728,490480.4688
2007-01-01,47950284,49280868,515761.1563
2007-02-20,48689056,50040140,559048.625
2007-04-11,49425476,50796996,602438.875
2007-05-31,50151712,51544160,648805.0625
2007-07-20,50878220,52292920,696468.6875
2007-09-08,51605916,53044284,746674.3125
2007-10-28,52334016,53797076,799658.1875
2007-11-29,52807736,54287180,835690.5625
2008-01-01,53281008,54777284,871969.875
2008-02-20,53992212,55511108,888142.6875
2008-04-10,54700584,56242472,906782
2008-05-30,55406020,56971116,928137.1875
2008-07-19,56107956,57697176,952077.625
2008-09-07,56803732,58420108,979143.375
2008-10-27,57492520,59140652,1008600.875
2008-11-29,57943068,59612088,1032163.313
2009-01-01,58391808,60082152,1057097.875
2009-02-20,59069812,60794308,1094942.125
2009-04-11,59746528,61507020,1132232.5
2009-05-31,60421412,62220708,1168543.25
2009-07-20,61093136,62934400,1204852.75
2009-09-08,61760992,63647404,1241848.75
2009-10-28,62427908,64360720,1278532.25
2009-11-29,62861536,64824384,1302369.125
2010-01-01,63295660,65288528,1325722.5
2010-02-20,63963896,66003956,1360294.375
2010-04-11,64631576,66720044,1394206.25
2010-05-31,65297736,67435984,1428267.125
2010-07-20,65960428,68149800,1464451.125
2010-09-08,66621320,68862784,1501467.75
2010-10-28,67281104,69575136,1539117.75
2010-11-29,67709048,70037816,1563933.375
2011-01-01,68136952,70500304,1588943.5
2011-02-20,68794248,71210888,1628363
2011-04-11,69449888,71920056,1669197.75
2011-05-31,70104320,72627616,1711631.75
2011-07-20,70756992,73333232,1756015.875
2011-09-08,71407040,74036480,1802759.25
2011-10-28,72037376,74719856,1848630.75
2011-11-29,72439424,75156080,1878148.875
2012-01-01,72834320,75584712,1907407.625
2012-02-20,73426224,76227232,1951862.125
2012-04-10,74003584,76853656,1995850
2012-05-30,74567344,77464792,2039433.875
2012-07-19,75118672,78061720,2082642.375
2012-09-07,75658200,78644880,2125490.25
2012-10-27,76183824,79212560,2167997.5
2012-11-29,76522832,79579024,2195918
2013-01-01,76854624,79937904,2223703.75
2013-02-20,77342048,80465304,2265479.25
2013-04-11,77815328,80977360,2306949.25
2013-05-31,78275384,81474688,2348166.5
2013-07-20,78724024,81959168,2389165
2013-09-08,79161920,82431480,2429951.25
2013-10-28,79589592,82892184,2470525.5
2013-11-29,79863360,83186872,2496814
2014-01-01,80133168,83477072,2523019
2014-02-20,80539312,83913376,2563119.25
2014-04-11,80937176,84340248,2603007.75
2014-05-31,81327040,84757952,2642692.75
2014-07-20,81709296,85166808,2682173
2014-09-08,82084248,85567088,2721442
2014-10-28,82452192,85959096,2760498
2014-11-29,82688520,86210552,2785801
2015-01-01,82922032,86458648,2811023.5
2015-02-20,83274760,86832480,2849626.5
2015-04-11,83621120,87198552,2888024.75
2015-05-31,83961912,87557616,2926215.5
2015-07-20,84297448,87909976,2964206.25
2015-09-08,84627840,88255688,3002027.25
2015-10-28,84953192,88594848,3039725.25
2015-11-29,85162576,88812552,3064177.25
2016-01-01,85369872,89027536,3088576.75
2016-02-20,85684024,89352032,3125978.25
2016-04-10,85993504,89670336,3163241.5
2016-05-30,86298432,89982496,3200364.25
2016-07-19,86598936,90288512,3237351.75
2016-09-07,86895120,90588472,3274213
2016-10-27,87187064,90882504,3310947
2016-11-29,87377960,91074056,3335136.25
2017-01-01,87567120,91263200,3359272.25
2017-02-20,87849848,91544344,3395718
2017-04-11,88128760,91820112,3432038
2017-05-31,88403960,92090640,3468237.75
2017-07-20,88675552,92356008,3504320.25
2017-09-08,88943648,92616344,3540282.75
2017-10-28,89208288,92871656,3576121.5
2017-11-29,89378960,93035616,3599363.25
2018-01-01,89548320,93197600,3622552
2018-02-20,89805840,93442232,3658095.5
2018-04-11,90060464,93682344,3693531.5
2018-05-31,90312384,93918056,3728868.5
2018-07-20,90561640,94149528,3764101.5
2018-09-08,90808280,94376888,3799226.5
2018-10-28,91052376,94600240,3834238.75
2018-11-29,91209968,94743744,3856946.5
2019-01-01,91366496,94885592,3879604.5
2019-02-20,91604832,95099952,3914372.25
2019-04-11,91840744,95310520,3949059.25
2019-05-31,92074496,95517528,3983649.5
2019-07-20,92306104,95721008,4018133.5
2019-09-08,92535888,95921072,4052504.5
2019-10-28,92763832,96117912,4086763
2019-11-29,92911216,96244504,4108982.5
2020-01-01,93057824,96369752,4131155.25
2020-02-20,93281536,96559320,4165158.25
2020-04-10,93503432,96745800,4199051
2020-05-30,93723576,96929304,4232832.5
2020-07-19,93942048,97109936,4266501
2020-09-07,94158864,97287744,4300054
2020-10-27,94374048,97462736,4333490
2020-11-29,94515360,97577024,4355504
2021-01-01,94655976,97690096,4377465.5
2021-02-20,94867440,97858736,4410621.5
2021-04-11,95077376,98024832,4443654.5
2021-05-31,95285896,98188488,4476562.5
2021-07-20,95493024,98349744,4509343
2021-09-08,95699088,98508680,4541994
2021-10-28,95904224,98665368,4574512.5
2021-11-29,96037144,98766264,4595591.5
2022-01-01,96169624,98866224,4616612.5
2022-02-20,96372560,99017864,4648824
2022-04-11,96574696,99167472,4680926.5
2022-05-31,96775936,99315104,4712935
2022-07-20,96976384,99460888,4744855
2022-09-08,97176048,99604792,4776690
2022-10-28,97374968,99746800,4808442
2022-11-29,97503952,99838296,4829045
2023-01-01,97632624,99929000,4849615
2023-02-20,97829784,100066672,4881183
2023-04-11,98026136,100202472,4912669
2023-05-31,98221704,100336448,4944067
2023-07-20,98416528,100468672,4975371.5
2023-09-08,98610608,100599200,5006580
2023-10-28,98803944,100728040,5037688
2023-11-29,98929296,100811080,5057865.5
2024-01-01,99054336,100893416,5078038
2024-02-20,99245952,101018448,5109040
2024-04-10,99436880,101141880,5139997
2024-05-30,99627080,101263752,5170907
2024-07-19,99816576,101384112,5201765
2024-09-07,100005384,101502968,5232566.5
2024-10-27,100193520,101620336,5263304.5
2024-11-29,100317408,101697168,5283563
2025-01-01,100441000,101773376,5303791.5
2025-02-20,100627608,101887424,5334367
2025-04-11,100813552,102000104,5364862.5
2025-05-31,100998824,102111424,5395272.5
2025-07-20,101183440,102221432,5425593.5
2025-09-08,101367400,102330120,5455835.5
2025-10-28,101550712,102437536,5486018
2025-11-29,101669584,102506816,5505617
2026-01-01,101788184,102575576,5525198
2026-02-20,101969976,102680136,5555277.5
2026-04-11,102151208,102783552,5585314
2026-05-31,102331888,102885808,5615306
2026-07-20,102512016,102986880,5645251.5
2026-09-08,102691592,103086792,5675149
2026-10-28,102870608,103185528,5705006.5
2026-11-29,102986736,103249216,5724412
2027-01-01,103102632,103312416,5743811.5
2027-02-20,103280360,103408520,5773633
2027-04-11,103457520,103503512,5803422.5
2027-05-31,103634136,103597424,5833173.5
2027-07-20,103810208,103690272,5862882.5
2027-09-08,103985744,103782136,5892545
2027-10-28,104160760,103873112,5922162.5
2027-11-29,104274296,103931856,5941395
2028-01-01,104387600,103990208,5960616.5
2028-02-20,104561360,104079016,5990157.5
2028-04-10,104734568,104166864,6019667.5
2028-05-30,104907208,104253768,6049140
2028-07-19,105079312,104339784,6078573.5
2028-09-07,105250872,104424888,6107966
2028-10-27,105421872,104509072,6137318
2028-11-29,105534488,104564240,6156672.5
2029-01-01,105646856,104619008,6176009
2029-02-20,105816568,104701104,6205264
2029-04-11,105985736,104782336,6234474
2029-05-31,106154344,104862704,6263637
2029-07-20,106322408,104942216,6292750
2029-09-08,106489920,105020888,6321811.5
2029-10-28,106656872,105098720,6350821
2029-11-29,106765160,105148968,6369654.5
2030-01-01,106873224,105198872,6388465
