Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2006-01-01,42604616,43786864,67471.28906
2006-02-20,43337780,44540368,78409.28125
2006-04-11,44072332,45295308,91345.0625
2006-05-31,44812472,46055984,106181.8906
2006-07-20,45549220,46813176,122527.0625
2006-09-08,46280444,47564692,140382.0938
2006-10-28,47008020,48312592,159694.1563
2006-11-29,47478572,48796728,172937.8125
2007-01-01,47948816,49280868,186226.125
2007-02-16,48626868,49980184,207459.5156
2007-04-07,49360728,50737996,230760.7344
2007-05-27,50083532,51485160,256317.2344
2007-07-16,50806576,52233588,282837.7188
2007-09-04,51531512,52984956,311415.6563
2007-10-24,52257020,53737536,341623.2813
2007-11-27,52758028,54257408,363755.5938
2008-01-01,53258712,54777284,386056.0625
2008-02-20,53971600,55512436,400905.7813
2008-04-10,54683492,56247068,416274.0313
2008-05-30,55393936,56980432,432906.875
2008-07-19,56099048,57712172,451053.9375
2008-09-07,56800268,58442632,470593.9688
2008-10-27,57497928,59171924,491304.25
2008-11-29,57956964,59652792,505436.0625
2009-01-01,58414824,60133552,519674.1563
2009-02-20,59106188,60862116,541112.8125
2009-04-11,59795276,61590728,562499.4375
2009-05-31,60481856,62319484,583744.5625
2009-07-20,61166008,63048324,604901.4375
2009-09-08,61848164,63776764,626462.5
2009-10-28,62527852,64503836,649392.6875
2009-11-29,62968832,64976120,664607.125
2010-01-01,63409204,65448332,679896.375
2010-02-20,64085180,66174960,703267.4375
2010-04-11,64759212,66901548,726681.0625
2010-05-31,65431404,67627936,750288.6875
2010-07-20,66101660,68353872,774353.25
2010-09-08,66770000,69079360,798868.6875
2010-10-28,67436488,69804192,824031.75
2010-11-29,67868872,70274880,840848.3125
2011-01-01,68300472,70745112,858118.1875
2011-02-20,68962928,71467464,885764.8125
2011-04-11,69624048,72188632,914591.625
2011-05-31,70284008,72908752,944475.8125
2011-07-20,70942784,73627824,975401.5
2011-09-08,71600136,74345768,1007459.313
2011-10-28,72256128,75062656,1040574.813
2011-11-29,72681856,75528184,1062546
2012-01-01,73107288,75993192,1085037.25
2012-02-20,73760784,76707312,1120911.75
2012-04-10,74413328,77420120,1158108.25
2012-05-30,75065176,78131648,1196582.75
2012-07-19,75716416,78841896,1236332.5
2012-09-07,76367696,79550424,1277803.75
2012-10-27,77018640,80257144,1321084.625
2012-11-29,77447400,80722752,1350471.25
2013-01-01,77876248,81187520,1380625.375
2013-02-20,78513320,81878608,1426534.125
2013-04-11,79134832,82552960,1471858.375
2013-05-31,79742208,83211424,1516694.125
2013-07-20,80336728,83855008,1561105.375
2013-09-08,80920624,84485872,1605148.75
2013-10-28,81494976,85105184,1648866.625
2013-11-29,81864552,85503136,1677158.875
2014-01-01,82230584,85896648,1705337.75
2014-02-20,82785664,86491840,1748438.25
2014-04-11,83333280,87077400,1791294.375
2014-05-31,83873912,87653648,1833900.25
2014-07-20,84406896,88219752,1876245.5
2014-09-08,84928512,88772248,1918318.75
2014-10-28,85439688,89311688,1960107
2014-11-29,85767672,89656808,1987141.75
2015-01-01,86091432,89996392,2014046.25
2015-02-20,86580232,90506432,2055123.625
2015-04-11,87059848,91004016,2095873.125
2015-05-31,87530448,91489288,2136283.5
2015-07-20,87992328,91962608,2176388.25
2015-09-08,88445696,92424240,2216212.25
2015-10-28,88890768,92874384,2255747
2015-11-29,89176752,93162304,2281317.75
2016-01-01,89459448,93445528,2306762
2016-02-20,89886720,93870224,2345609.5
2016-04-10,90306440,94284032,2384153
2016-05-30,90718696,94687056,2422386.5
2016-07-19,91123616,95079472,2460305.75
2016-09-07,91521288,95461320,2497909.25
2016-10-27,91912040,95832904,2535197
2016-11-29,92167056,96073712,2559670.25
2017-01-01,92419264,96310128,2584012.25
2017-02-20,92795216,96658576,2620608.5
2017-04-11,93165200,96997688,2656922.25
2017-05-31,93529336,97327696,2692951
2017-07-20,93887648,97648728,2728690.75
2017-09-08,94240248,97960968,2764135.25
2017-10-28,94587232,98264568,2799277.75
2017-11-29,94810424,98458304,2821988.5
2018-01-01,95031504,98648640,2844573
2018-02-20,95367216,98933976,2879019.25
2018-04-11,95699304,99212488,2913157.5
2018-05-31,96027744,99484272,2946978
2018-07-20,96352944,99749384,2980473.75
2018-09-08,96674816,100007976,3013638.75
2018-10-28,96993424,100260184,3046469
2018-11-29,97199288,100421632,3067664.25
2019-01-01,97404064,100580752,3088715.5
2019-02-20,97716720,100820184,3120796.5
2019-04-11,98027192,101054536,3152574
2019-05-31,98335448,101283816,3184047.5
2019-07-20,98641592,101508192,3215214.5
2019-09-08,98945664,101727928,3246075.5
2019-10-28,99247640,101943088,3276632.5
2019-11-29,99443120,102081072,3296365.25
2020-01-01,99637784,102217216,3315970.25
2020-02-20,99935392,102422408,3345835.25
2020-04-10,100231240,102623464,3375404.25
2020-05-30,100525368,102820456,3404676.5
2020-07-19,100817840,103013480,3433651
2020-09-07,101108704,103202664,3462326.25
2020-10-27,101398064,103388136,3490700.25
2020-11-29,101588424,103508992,3509322.25
2021-01-01,101778480,103628160,3527816
2021-02-20,102065584,103805136,3555570.5
2021-04-11,102351712,103978672,3583069
2021-05-31,102636856,104148848,3610316.75
2021-07-20,102920944,104315752,3637319.75
2021-09-08,103204000,104479504,3664084.25
2021-10-28,103486096,104640152,3690616.5
2021-11-29,103669104,104743264,3707765.25
2022-01-01,103851800,104845104,3724818.75
2022-02-20,104132240,104998816,3750834
2022-04-11,104412208,105149656,3776633.75
2022-05-31,104691600,105297688,3802228.25
2022-07-20,104970360,105442976,3827619.75
2022-09-08,105248608,105585672,3852807.25
2022-10-28,105526368,105725840,3877791
2022-11-29,105706704,105815864,3893943.75
2023-01-01,105886816,105904816,3910009.75
2023-02-20,106163368,106039136,3934519.25
2023-04-11,106439520,106171064,3958818
2023-05-31,106715264,106300688,3982902.25
2023-07-20,106990616,106428024,4006771.25
2023-09-08,107265552,106553128,4030441.75
2023-10-28,107540056,106676032,4053937.75
2023-11-29,107718296,106755008,4069134.25
2024-01-01,107896352,106833088,4084253
2024-02-20,108169816,106951120,4107323
2024-04-10,108442832,107067096,4130212.5
2024-05-30,108715384,107181104,4152930.25
2024-07-19,108987472,107293184,4175470.5
2024-09-07,109259072,107403368,4197829.5
2024-10-27,109530152,107511656,4220003.5
2024-11-29,109708840,107582328,4234556.5
2025-01-01,109887304,107652200,4249027
2025-02-20,110157144,107756296,4270762.5
2025-04-11,110426408,107858648,4292306
2025-05-31,110695112,107959304,4313687
2025-07-20,110963232,108058288,4334936.5
2025-09-08,111230744,108155608,4356070
2025-10-28,111497688,108251312,4377109
2025-11-29,111670952,108312840,4390752.5
2026-01-01,111843968,108373696,4404369
2026-02-20,112109480,108465752,4425261.5
2026-04-11,112374320,108556280,4446101
2026-05-31,112638464,108645296,4466885
2026-07-20,112901880,108732848,4487610
2026-09-08,113164560,108818944,4508272
2026-10-28,113426544,108903648,4528867
2026-11-29,113596560,108958136,4542224
2027-01-01,113766288,109012040,4555550
2027-02-20,114026744,109093632,4575979
2027-04-11,114286496,109173912,4596333
2027-05-31,114545552,109252912,4616609
2027-07-20,114803912,109330688,4636806
2027-09-08,115061608,109407248,4656920
2027-10-28,115318640,109482608,4676948
2027-11-29,115485416,109531088,4689929
2028-01-01,115651928,109579088,4702879
2028-02-20,115907584,109651832,4722732.5
2028-04-10,116162832,109723496,4742531.5
2028-05-30,116417632,109794112,4762290.5
2028-07-19,116671976,109863688,4782014.5
2028-09-07,116925840,109932232,4801701.5
2028-10-27,117179264,109999752,4821352
2028-11-29,117346344,110043872,4834305
2029-01-01,117513232,110087552,4847242.5
2029-02-20,117765632,110152736,4866811
2029-04-11,118017544,110216936,4886346.5
2029-05-31,118268952,110280184,4905851
2029-07-20,118519832,110342496,4925326
2029-09-08,118770160,110403872,4944771
2029-10-28,119019920,110464328,4964186.5
2029-11-29,119182032,110503256,4976794.5
2030-01-01,119343888,110541792,4989391
