Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,435287.4375
2006-01-01,42604616,43786864,463417.2813
2006-02-20,43337780,44540368,507870.1563
2006-04-11,44072332,45295308,555332.5
2006-05-31,44812472,46055980,606919.5625
2006-07-20,45549220,46813176,662055.0625
2006-09-08,46280444,47564692,721455.6875
2006-10-28,47008152,48312592,783959.6875
2006-11-29,47479220,48796728,826364.3125
2007-01-01,47950284,49280868,868765
2007-02-20,48689056,50040140,940157.6875
2007-04-11,49425476,50796996,1012212.063
2007-05-31,50152468,51544160,1088855.5
2007-07-20,50881012,52292920,1168386.75
2007-09-08,51612088,53044284,1252491.5
2007-10-28,52344556,53797076,1341254.625
2007-11-29,52821424,54287180,1401890.375
2008-01-01,53298296,54777284,1463250.375
2008-02-20,54009132,55507844,1482689.5
2008-04-10,54717452,56235820,1504713.875
2008-05-30,55423656,56961620,1528914.875
2008-07-19,56127544,57685040,1555493.625
2008-09-07,56828936,58405896,1584639.375
2008-10-27,57528244,59124608,1615926.75
2008-11-29,57988804,59597948,1637588.375
2009-01-01,58448620,60070524,1660010.875
2009-02-20,59143712,60784904,1695631.375
2009-04-11,59836936,61497364,1733171.75
2009-05-31,60527312,62206900,1773637
2009-07-20,61214692,62913356,1817180.75
2009-09-08,61898824,63616468,1864067.125
2009-10-28,62579384,64315916,1914620.625
2009-11-29,63019840,64768592,1949441.25
2010-01-01,63458848,65219784,1985752.875
2010-02-20,64131600,65911204,2044331.125
2010-04-11,64800796,66598968,2106566.5
2010-05-31,65466256,67282896,2172642.25
2010-07-20,66128008,67963088,2242447.25
2010-09-08,66785104,68640560,2314975.25
2010-10-28,67435216,69312080,2393458
2010-11-29,67853648,69744704,2448329
2011-01-01,68269280,70174928,2505607
2011-02-20,68904056,70833416,2597121.75
2011-04-11,69533984,71488120,2692413.25
2011-05-31,70162072,72141616,2788920
2011-07-20,70789608,72795952,2884580
2011-09-08,71416616,73451736,2978795.5
2011-10-28,72041144,74107696,3072838
2011-11-29,72445208,74533440,3134594.25
2012-01-01,72847568,74958808,3196729.75
2012-02-20,73462784,75612272,3293259.25
2012-04-10,74074608,76265000,3390538.5
2012-05-30,74682768,76916336,3489199
2012-07-19,75287112,77565120,3590416.25
2012-09-07,75886552,78209456,3696081.75
2012-10-27,76479688,78848336,3807196.25
2012-11-29,76867672,79266872,3883662.75
2013-01-01,77254184,79684432,3961099.5
2013-02-20,77838832,80317552,4077982
2013-04-11,78422616,80951440,4194094.25
2013-05-31,79005448,81585960,4309577
2013-07-20,79587040,82220696,4424842
2013-09-08,80166720,82854736,4540568
2013-10-28,80733088,83475480,4652450.5
2013-11-29,81095352,83872944,4723659.5
2014-01-01,81452256,84264872,4793548
2014-02-20,81989576,84855696,4898218.5
2014-04-11,82515768,85435008,5000513
2014-05-31,83031504,86003320,5100801
2014-07-20,83537456,86561144,5199296.5
2014-09-08,84034816,87109296,5296152
2014-10-28,84525200,87649264,5391525
2014-11-29,84841280,87997048,5453020.5
2015-01-01,85154768,88341656,5514048.5
2015-02-20,85630944,88864360,5606751.5
2015-04-11,86101712,89380192,5698333
2015-05-31,86567344,89889216,5788887.5
2015-07-20,87027896,90391432,5878534.5
2015-09-08,87483456,90886896,5967343.5
2015-10-28,87934200,91375696,6055345
2015-11-29,88225176,91690632,6112257.5
2016-01-01,88514152,92002776,6168885
2016-02-20,88950624,92473648,6255239.5
2016-04-10,89375728,92932536,6340973
2016-05-30,89790376,93380168,6426177
2016-07-19,90195224,93816976,6510873
2016-09-07,90590712,94243312,6595074
2016-10-27,90977128,94659336,6678784
2016-11-29,91228288,94929464,6733856.5
2017-01-01,91475640,95195200,6788759
2017-02-20,91842312,95588352,6871444.5
2017-04-11,92201352,95972344,6953623
2017-05-31,92552968,96347344,7035323.5
2017-07-20,92897600,96713760,7116572
2017-09-08,93235784,97072104,7197385
2017-10-28,93567784,97422456,7277757.5
2017-11-29,93781016,97646848,7329833.5
2018-01-01,93991736,97867992,7381750.5
2018-02-20,94310160,98200632,7461171
2018-04-11,94623048,98525904,7540118.5
2018-05-31,94930760,98844224,7618599
2018-07-20,95233456,99155688,7696635
2018-09-08,95531320,99460504,7774217
2018-10-28,95824584,99758872,7851337.5
2018-11-29,96013304,99950136,7901286
2019-01-01,96200208,100138792,7951062.5
2019-02-20,96483528,100422856,8027186
2019-04-11,96762696,100700896,8102833
2019-05-31,97037816,100973088,8178000
2019-07-20,97309072,101239712,8252752.5
2019-09-08,97576720,101501064,8327203
2019-10-28,97840712,101757040,8401422
2019-11-29,98010744,101921136,8449587
2020-01-01,98179264,102082960,8497692
2020-02-20,98435080,102326696,8571545
2020-04-10,98687448,102565272,8645201
2020-05-30,98936376,102798776,8718633
2020-07-19,99181840,103027168,8791820
2020-09-07,99423848,103250464,8864742
2020-10-27,99662616,103469040,8937371
2020-11-29,99818800,103611224,8985172
2021-01-01,99973584,103751328,9032834
2021-02-20,100204952,103958912,9104679
2021-04-11,100433288,104161920,9176111
2021-05-31,100658752,104360624,9247111
2021-07-20,100881472,104555232,9317665
2021-09-08,101101520,104745808,9387764
2021-10-28,101318952,104932472,9457398
2021-11-29,101459224,105052208,9502469
2022-01-01,101598448,105170352,9547359
2022-02-20,101810184,105348456,9615973
2022-04-11,102019520,105522984,9684123
2022-05-31,102226528,105694032,9751806
2022-07-20,102431272,105861768,9819020
2022-09-08,102633880,106026368,9885760
2022-10-28,102834376,106187880,9952022
2022-11-29,102963808,106291576,9994895
2023-01-01,103092368,106394008,10037575
2023-02-20,103288160,106548704,10102746
2023-04-11,103482024,106700648,10167392
2023-05-31,103674184,106849928,10231502
2023-07-20,103864688,106996560,10295079
2023-09-08,104053968,107140576,10358127
2023-10-28,104242112,107282080,10420771
2023-11-29,104363888,107373024,10461320
2024-01-01,104485120,107462944,10501713
2024-02-20,104670336,107598960,10563461
2024-04-10,104854272,107732736,10624772
2024-05-30,105037072,107864496,10685631
2024-07-19,105218760,107994352,10746036
2024-09-07,105399400,108122392,10805982
2024-10-27,105579040,108248664,10865464
2024-11-29,105697216,108331240,10904525
2025-01-01,105815000,108413064,10943440
2025-02-20,105992688,108535304,11002026
2025-04-11,106169648,108655832,11060421
2025-05-31,106345824,108774720,11118670
2025-07-20,106521232,108892048,11176766
2025-09-08,106695992,109007976,11234685
2025-10-28,106870104,109122528,11292407
2025-11-29,106983016,109196400,11329844
2026-01-01,107095648,109269680,11367196
2026-02-20,107268288,109381040,11424436
2026-04-11,107440280,109491048,11481446
2026-05-31,107611624,109599712,11538223
2026-07-20,107782336,109707048,11594764
2026-09-08,107952424,109813056,11651067
2026-10-28,108121888,109917752,11707128
2026-11-29,108231840,109985360,11743470
2027-01-01,108341504,110052392,11779715
2027-02-20,108509584,110154272,11835231
2027-04-11,108677016,110254904,11890501
2027-05-31,108843816,110354288,11945535
2027-07-20,109010072,110452496,12000332
2027-09-08,109175784,110549520,12054891
2027-10-28,109340968,110645384,12109213
2027-11-29,109448120,110707184,12144429
2028-01-01,109555056,110768504,12179549
2028-02-20,109719112,110861824,12233344
2028-04-10,109882712,110954384,12286899
2028-05-30,110045840,111046040,12340215
2028-07-19,110208512,111136744,12393291
2028-09-07,110370728,111226472,12446128
2028-10-27,110532472,111315216,12498725
2028-11-29,110639016,111373344,12533337
2029-01-01,110745360,111431040,12567847
2029-02-20,110906040,111517456,12619886
2029-04-11,111066224,111602912,12671678
2029-05-31,111225928,111687440,12723223
2029-07-20,111385144,111771016,12774522
2029-09-08,111543872,111853624,12825575
2029-10-28,111702072,111935296,12876395
2029-11-29,111804680,111987992,12909331
2030-01-01,111907064,112040304,12942167
