Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,752725.125
2006-01-01,42604616,43786864,788334.75
2006-02-20,43337780,44540368,843816.0625
2006-04-11,44072332,45295308,902452.75
2006-05-31,44812472,46055984,965428.25
2006-07-20,45549220,46813176,1032128.625
2006-09-08,46280444,47564692,1103255.625
2006-10-28,47008152,48312592,1177627.75
2006-11-29,47479220,48796728,1227806.5
2007-01-01,47950284,49280868,1277937.25
2007-02-20,48688544,50040140,1361176.25
2007-04-11,49422080,50796996,1444455.25
2007-05-31,50144372,51544160,1531799.75
2007-07-20,50866680,52292920,1621700.75
2007-09-08,51589924,53044284,1716176.5
2007-10-28,52313060,53797076,1815650.625
2007-11-29,52783412,54287180,1883388.875
2008-01-01,53252444,54777284,1953090.75
2008-02-20,53920060,55478108,2002267
2008-04-10,54564448,56156976,2073396.625
2008-05-30,55203672,56829860,2150513.25
2008-07-19,55827352,57491680,2238694
2008-09-07,56455424,58155124,2325248.25
2008-10-27,57078256,58814624,2415748
2008-11-29,57491880,59249620,2475752.75
2009-01-01,57905548,59684568,2535804.5
2009-02-20,58534396,60345464,2624908.5
2009-04-11,59164092,61008020,2712351.25
2009-05-31,59793904,61672008,2798366.5
2009-07-20,60422488,62336392,2881863.25
2009-09-08,61028580,62980184,2958904.5
2009-10-28,61615280,63605404,3031292.5
2009-11-29,61989096,64004228,3076808
2010-01-01,62355836,64395580,3120917.75
2010-02-20,62905080,64981156,3185612.75
2010-04-11,63442260,65552440,3247453.75
2010-05-31,63967192,66109356,3306802.25
2010-07-20,64468312,66643704,3364098.25
2010-09-08,64948608,67157624,3419500.25
2010-10-28,65410640,67653392,3473135
2010-11-29,65704416,67968976,3507340
2011-01-01,65991932,68278072,3540928.25
2011-02-20,66420448,68739120,3591196.75
2011-04-11,66836128,69186560,3640142.5
2011-05-31,67239800,69621192,3687851.75
2011-07-20,67632264,70043816,3734402.25
2011-09-08,68014320,70455192,3779988.5
2011-10-28,68386504,70855824,3824864.75
2011-11-29,68624424,71111880,3853754.75
2012-01-01,68858528,71363752,3882357
2012-02-20,69210104,71741800,3925631.75
2012-04-10,69553576,72110840,3968186.75
2012-05-30,69889296,72471256,4010053
2012-07-19,70217704,72823576,4051266
2012-09-07,70539192,73168216,4091852.75
2012-10-27,70854024,73505504,4131846.75
2012-11-29,71059064,73725048,4158003.5
2013-01-01,71261456,73941640,4183958
2013-02-20,71562328,74263384,4222805.5
2013-04-11,71857776,74579064,4261180.5
2013-05-31,72147968,74888856,4299096
2013-07-20,72433040,75192896,4336569.5
2013-09-08,72713168,75491400,4373619.5
2013-10-28,72988576,75784624,4410268
2013-11-29,73165704,75973104,4433929
2014-01-01,73341000,76159512,4457436
2014-02-20,73606464,76441528,4493236
2014-04-11,73867832,76718912,4528681
2014-05-31,74125232,76991824,4563781
2014-07-20,74378784,77260384,4598546.5
2014-09-08,74628584,77524712,4632987.5
2014-10-28,74874744,77784920,4667114.5
2014-11-29,75033248,77952352,4689170.5
2015-01-01,75190272,78118128,4711105.5
2015-02-20,75428472,78369376,4744570.5
2015-04-11,75663416,78616912,4777782.5
2015-05-31,75895432,78861040,4810780
2015-07-20,76124864,79102240,4843594.5
2015-09-08,76351720,79340464,4876247
2015-10-28,76576056,79575712,4908750.5
2015-11-29,76720800,79727352,4929819.5
2016-01-01,76864552,79877760,4950835.5
2016-02-20,77083392,80106304,4983052
2016-04-10,77299928,80332056,5015162
2016-05-30,77514168,80555056,5047174.5
2016-07-19,77726144,80775344,5079095.5
2016-09-07,77935888,80992952,5110931.5
2016-10-27,78143424,81207896,5142687
2016-11-29,78279456,81348608,5163614
2017-01-01,78414536,81488176,5184512.5
2017-02-20,78617216,81697088,5216116.5
2017-04-11,78817896,81903512,5247670
2017-05-31,79016600,82107472,5279180
2017-07-20,79213368,82309056,5310651
2017-09-08,79408224,82508288,5342088
2017-10-28,79601192,82705176,5373495.5
2017-11-29,79725840,82832168,5393901
2018-01-01,79849712,82958184,5414301.5
2018-02-20,80038488,83149800,5445702.5
2018-04-11,80225504,83339184,5477114
2018-05-31,80410792,83526360,5508533.5
2018-07-20,80594400,83711368,5539961.5
2018-09-08,80776336,83894224,5571400.5
2018-10-28,80956632,84074928,5602851.5
2018-11-29,81073144,84191480,5623300.5
2019-01-01,81188976,84307136,5643757.5
2019-02-20,81365592,84482968,5675243.5
2019-04-11,81540664,84656736,5706739.5
2019-05-31,81714240,84828520,5738244.5
2019-07-20,81886336,84998360,5769757.5
2019-09-08,82056976,85166264,5801279
2019-10-28,82226176,85332248,5832807.5
2019-11-29,82335544,85439328,5853304.5
2020-01-01,82444312,85545608,5873806
2020-02-20,82610232,85707216,5905355
2020-04-10,82774752,85866968,5936908.5
2020-05-30,82937936,86024864,5968463
2020-07-19,83099792,86180944,6000018
2020-09-07,83260344,86335192,6031573
2020-10-27,83419592,86487632,6063127
2020-11-29,83524144,86587464,6083953
2021-01-01,83628136,86686504,6104780.5
2021-02-20,83784440,86834792,6136337.5
2021-04-11,83939496,86981320,6167892.5
2021-05-31,84093328,87126104,6199443.5
2021-07-20,84246024,87269248,6230989.5
2021-09-08,84397576,87410744,6262529
2021-10-28,84547992,87550568,6294060.5
2021-11-29,84645288,87640752,6314553
2022-01-01,84742104,87730248,6335042.5
2022-02-20,84889928,87866296,6366558
2022-04-11,85036648,88000752,6398062
2022-05-31,85182352,88133736,6429554.5
2022-07-20,85327048,88265264,6461035
2022-09-08,85470736,88395336,6492503
2022-10-28,85613432,88523952,6523959
2022-11-29,85705760,88606928,6544400.5
2023-01-01,85797664,88689272,6564838
2023-02-20,85938120,88814496,6596271
2023-04-11,86077640,88938240,6627688.5
2023-05-31,86216240,89060536,6659083
2023-07-20,86354016,89181392,6690449
2023-09-08,86490984,89300856,6721783.5
2023-10-28,86627144,89418976,6753087
2023-11-29,86715304,89495200,6773422
2024-01-01,86803120,89570880,6793745.5
2024-02-20,86937400,89686024,6824987
2024-04-10,87070856,89799920,6856200.5
2024-05-30,87203504,89912576,6887387
2024-07-19,87335352,90024000,6918546
2024-09-07,87466440,90134264,6949678
2024-10-27,87596824,90243416,6980782
2024-11-29,87682616,90315024,7001299
2025-01-01,87768136,90386168,7021805
2025-02-20,87897096,90492896,7052850.5
2025-04-11,88025456,90598584,7083868.5
2025-05-31,88153216,90703224,7114858.5
2025-07-20,88280480,90806816,7145820.5
2025-09-08,88407232,90909376,7176754.5
2025-10-28,88533472,91010928,7207669
2025-11-29,88615312,91076512,7227759.5
2026-01-01,88696944,91141680,7247850.5
2026-02-20,88822008,91240944,7278766
2026-04-11,88946568,91339232,7309688
2026-05-31,89070600,91436560,7340616
2026-07-20,89194112,91532936,7371548.5
2026-09-08,89317120,91628384,7402483.5
2026-10-28,89439608,91722888,7433420.5
2026-11-29,89519000,91783936,7453528.5
2027-01-01,89598176,91844584,7473656
2027-02-20,89719496,91936992,7504662
2027-04-11,89840304,92028504,7535699
2027-05-31,89960616,92119136,7566760
2027-07-20,90080432,92208896,7597841
2027-09-08,90199744,92297808,7628937.5
2027-10-28,90318560,92385864,7660045.5
2027-11-29,90395576,92442744,7680271
2028-01-01,90472392,92499272,7700502
2028-02-20,90590080,92585440,7731636
2028-04-10,90707296,92670832,7762773.5
2028-05-30,90824040,92755440,7793914
2028-07-19,90940320,92839280,7825056.5
2028-09-07,91056128,92922352,7856199.5
2028-10-27,91171480,93004664,7887341
2028-11-29,91247416,93058680,7907895
2029-01-01,91323176,93112368,7928450
2029-02-20,91437536,93193000,7959609
2029-04-11,91551480,93272904,7990788.5
2029-05-31,91665016,93352088,8021984.5
2029-07-20,91778128,93430552,8053194.5
2029-09-08,91890936,93508296,8084414.5
2029-10-28,92003432,93585328,8115641
2029-11-29,92076416,93635104,8135941.5
2030-01-01,92149248,93684576,8156246
