Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2006-01-01,42604616,43786864,22668.82422
2006-02-20,43337780,44540368,25785.79297
2006-04-11,44072332,45295308,29469.61719
2006-05-31,44812472,46055984,33897.09766
2006-07-20,45549220,46813176,39208.89453
2006-09-08,46280444,47564692,45653.83594
2006-10-28,47008008,48312592,53513.79297
2006-11-29,47478552,48796728,59357.68359
2007-01-01,47948788,49280868,65647.625
2007-02-16,48626588,49979944,76901.38281
2007-04-07,49360432,50737756,90270.45313
2007-05-27,50083200,51484920,105910.3438
2007-07-16,50806224,52233348,123010.8906
2007-09-04,51531140,52984712,142563.5
2007-10-24,52256624,53737296,163914.6563
2007-11-27,52757736,54257288,179823.5156
2008-01-01,53258520,54777284,195928.7969
2008-02-20,53977020,55517780,205430.9375
2008-04-10,54694256,56257448,215763.8281
2008-05-30,55410488,56996292,226920.5781
2008-07-19,56124252,57734456,238756.5313
2008-09-07,56834448,58471796,251415.4531
2008-10-27,57541672,59208564,264645.2188
2008-11-29,58007112,59694680,273531.5938
2009-01-01,58471404,60180896,282313.3438
2009-02-20,59172444,60917936,295273.0625
2009-04-11,59870764,61654824,308388.0625
2009-05-31,60566412,62391540,321671
2009-07-20,61259240,63128080,335131.3438
2009-09-08,61949116,63863416,349793
2009-10-28,62636712,64597808,365401.7188
2009-11-29,63082716,65074852,375859.5625
2010-01-01,63527912,65551780,386430.1563
2010-02-20,64211112,66285508,402703.1563
2010-04-11,64892388,67019084,419125.8125
2010-05-31,65571664,67752552,435660.0625
2010-07-20,66249016,68485752,452455.0313
2010-09-08,66924428,69218480,469728.2813
2010-10-28,67597744,69950528,487686.6563
2010-11-29,68034608,70425992,499718.1563
2011-01-01,68470672,70901112,512099.7188
2011-02-20,69139696,71631168,532040
2011-04-11,69807288,72360272,552938.0625
2011-05-31,70473376,73088312,574898.6875
2011-07-20,71138328,73815320,597893.9375
2011-09-08,71802064,74541168,622046.4375
2011-10-28,72464480,75265648,647560.25
2011-11-29,72894384,75736008,664702.5625
2012-01-01,73323856,76205792,682415.6875
2012-02-20,73983496,76927248,710961.6875
2012-04-10,74641680,77647416,740792.375
2012-05-30,75299512,78366264,771945.1875
2012-07-19,75956680,79083776,804431.1875
2012-09-07,76613416,79799968,838245.0625
2012-10-27,77270352,80515160,873052.4375
2012-11-29,77703648,80986496,896715.375
2013-01-01,78137096,81457192,921017
2013-02-20,78794312,82168904,959304.3125
2013-04-11,79451128,82878968,999241.9375
2013-05-31,80103560,83583552,1040630.813
2013-07-20,80740720,84271456,1081780.875
2013-09-08,81364560,84944376,1122779.75
2013-10-28,81976040,85602728,1163664
2013-11-29,82368624,86024736,1190192.125
2014-01-01,82756632,86441040,1216675.125
2014-02-20,83343736,87068848,1257303.75
2014-04-11,83920328,87683328,1297799.75
2014-05-31,84482328,88280832,1338145.75
2014-07-20,85030664,88861840,1378336.5
2014-09-08,85566000,89426800,1418364.625
2014-10-28,86088816,89976176,1458207
2014-11-29,86423504,90326824,1484014.5
2015-01-01,86753104,90671080,1509724.625
2015-02-20,87248472,91185880,1549025.75
2015-04-11,87732888,91686272,1588048.25
2015-05-31,88206912,92172832,1626768.375
2015-07-20,88671328,92646432,1665163.25
2015-09-08,89126440,93107352,1703214.625
2015-10-28,89572800,93556152,1740908.125
2015-11-29,89859352,93842848,1765251.625
2016-01-01,90142416,94124616,1789442.625
2016-02-20,90569936,94546832,1826300.5
2016-04-10,90989672,94957976,1862790.875
2016-05-30,91401856,95358288,1898907.625
2016-07-19,91806592,95747840,1934650
2016-09-07,92204216,96126992,1970015.125
2016-10-27,92595720,96496352,2005004.375
2016-11-29,92851408,96735880,2027932.625
2017-01-01,93104384,96971160,2050697.625
2017-02-20,93481448,97318024,2084821.625
2017-04-11,93852368,97655456,2118577.25
2017-05-31,94217200,97983552,2151965.75
2017-07-20,94576056,98302568,2184999.75
2017-09-08,94929056,98612744,2217690.75
2017-10-28,95276392,98914344,2250047.25
2017-11-29,95500064,99107056,2270938
2018-01-01,95721656,99296472,2291690.75
2018-02-20,96058240,99580344,2323300.75
2018-04-11,96390640,99857008,2354594.5
2018-05-31,96718944,100126688,2385573.25
2018-07-20,97043224,100389616,2416237.5
2018-09-08,97363568,100645920,2446586
2018-10-28,97680184,100895856,2476618.75
2018-11-29,97884520,101055760,2496005
2019-01-01,98087400,101213112,2515257.25
2019-02-20,98396592,101449384,2544561.25
2019-04-11,98702896,101679968,2573549.5
2019-05-31,99006328,101904992,2602220.25
2019-07-20,99306968,102124584,2630572.75
2019-09-08,99604960,102339072,2658606.25
2019-10-28,99900656,102548952,2686331.25
2019-11-29,100092048,102683616,2704220.25
2020-01-01,100282656,102816488,2721977.5
2020-02-20,100574000,103016640,2748984
2020-04-10,100863376,103212440,2775687.25
2020-05-30,101150832,103403992,2802106.75
2020-07-19,101436400,103591384,2828243.75
2020-09-07,101720152,103774768,2854101.5
2020-10-27,102002264,103954368,2879682.75
2020-11-29,102187760,104071288,2896445.75
2021-01-01,102372752,104186616,2913090.75
2021-02-20,102652288,104357848,2938072.75
2021-04-11,102930936,104525696,2962841.25
2021-05-31,103208648,104690280,2987412.75
2021-07-20,103485480,104851736,3011800.75
2021-09-08,103761544,105010296,3036013.75
2021-10-28,104036784,105165952,3060057.25
2021-11-29,104215352,105265920,3075614
2022-01-01,104393616,105364680,3091100.5
2022-02-20,104667216,105513840,3114760.75
2022-04-11,104940424,105660376,3138260
2022-05-31,105213216,105804304,3161603.25
2022-07-20,105485544,105945648,3184791
2022-09-08,105757368,106084448,3207822.75
2022-10-28,106028672,106220728,3230695.25
2022-11-29,106204800,106308272,3245493.5
2023-01-01,106380696,106394768,3260224
2023-02-20,106650792,106525480,3282721.75
2023-04-11,106920392,106653888,3305049.75
2023-05-31,107189480,106780008,3327206
2023-07-20,107458048,106903880,3349188.75
2023-09-08,107726064,107025544,3370998.25
2023-10-28,107993544,107145056,3392633.5
2023-11-29,108167176,107221832,3406621.5
2024-01-01,108340568,107297712,3420534.5
2024-02-20,108606776,107412296,3441760.75
2024-04-10,108872408,107524760,3462807.5
2024-05-30,109137448,107635176,3483702.5
2024-07-19,109401896,107743592,3504438
2024-09-07,109665776,107850056,3525006.5
2024-10-27,109929096,107954608,3545414.25
2024-11-29,110102648,108022792,3558818
2025-01-01,110275960,108090152,3572155
2025-02-20,110538024,108190384,3592239
2025-04-11,110799528,108288824,3612224.25
2025-05-31,111060456,108385544,3632117.5
2025-07-20,111320808,108480576,3651917
2025-09-08,111580576,108573952,3671618.25
2025-10-28,111839736,108665696,3691216.25
2025-11-29,112007936,108724640,3703909.75
2026-01-01,112175880,108782928,3716557
2026-02-20,112433680,108871048,3735914.75
2026-04-11,112690896,108957672,3755190
2026-05-31,112947496,109042848,3774393.5
2026-07-20,113203464,109126584,3793532
2026-09-08,113458800,109208944,3812614.75
2026-10-28,113713520,109289960,3831636.5
2026-11-29,113878824,109342064,3843972.75
2027-01-01,114043880,109393616,3856279.5
2027-02-20,114297168,109471616,3875143.75
2027-04-11,114549976,109548352,3893950.25
2027-05-31,114802368,109623904,3912708.25
2027-07-20,115054296,109698272,3931421.5
2027-09-08,115305720,109771480,3950090.25
2027-10-28,115556672,109843576,3968719.25
2027-11-29,115719608,109889992,3980811.25
2028-01-01,115882368,109935952,3992886.25
2028-02-20,116132304,110005616,4011422
2028-04-10,116381768,110074232,4029915.5
2028-05-30,116630776,110141824,4048362.75
2028-07-19,116879312,110208400,4066762.25
2028-09-07,117127368,110274000,4085115.25
2028-10-27,117374936,110338648,4103424.75
2028-11-29,117538120,110380912,4115490.75
2029-01-01,117701088,110422768,4127539.5
2029-02-20,117947480,110485264,4145757.5
2029-04-11,118193384,110546864,4163938.75
2029-05-31,118438800,110607568,4182083
2029-07-20,118683720,110667376,4200191
2029-09-08,118928120,110726296,4218264.5
2029-10-28,119171984,110784344,4236306
2029-11-29,119330264,110821720,4248019.5
2030-01-01,119488304,110858736,4259720
