Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,561700.625
2006-01-01,42604616,43786864,590546
2006-02-20,43337780,44540368,635455.0625
2006-04-11,44072332,45295308,682633.625
2006-05-31,44812472,46055984,732964.6875
2006-07-20,45549220,46813176,785975.3125
2006-09-08,46280444,47564692,842355.3125
2006-10-28,47008152,48312592,901209.1875
2006-11-29,47479220,48796728,941234.5625
2007-01-01,47950284,49280868,981276.3125
2007-02-20,48689056,50040140,1047826.25
2007-04-11,49425476,50796996,1114141.375
2007-05-31,50152468,51544160,1183891.625
2007-07-20,50879648,52292920,1255551.875
2007-09-08,51607624,53044284,1330741.375
2007-10-28,52335772,53797076,1409839.125
2007-11-29,52809472,54287180,1463817.625
2008-01-01,53282676,54777284,1518479.75
2008-02-20,53970248,55497996,1547667.125
2008-04-10,54648436,56206196,1589470.625
2008-05-30,55319784,56907140,1638525
2008-07-19,55981392,57597936,1697728.625
2008-09-07,56637560,58283468,1762196.75
2008-10-27,57288240,58966452,1829211.375
2008-11-29,57714948,59415944,1874721.375
2009-01-01,58139568,59864560,1921103.875
2009-02-20,58780076,60543892,1991774
2009-04-11,59417700,61222548,2063116.875
2009-05-31,60054216,61899788,2135878.25
2009-07-20,60691928,62577144,2208522.5
2009-09-08,61331612,63255720,2279944.75
2009-10-28,61970740,63934500,2351165.5
2009-11-29,62386164,64376112,2397053
2010-01-01,62801596,64818164,2442499.75
2010-02-20,63440976,65499664,2511002.5
2010-04-11,64074436,66176852,2577861
2010-05-31,64684576,66831608,2640599.5
2010-07-20,65275352,67466960,2700327.75
2010-09-08,65850484,68085840,2757499.25
2010-10-28,66411328,68689472,2812466
2010-11-29,66770252,69075736,2847430.5
2011-01-01,67123840,69456264,2881670
2011-02-20,67657376,70030552,2932592
2011-04-11,68181328,70594616,2982061.5
2011-05-31,68696592,71149392,3030321.25
2011-07-20,69203928,71695456,3077437.5
2011-09-08,69703936,72233264,3123474
2011-10-28,70191168,72758528,3168599.5
2011-11-29,70502048,73094184,3197642.25
2012-01-01,70807392,73424256,3226396.75
2012-02-20,71264768,73919288,3269924.25
2012-04-10,71710408,74402008,3312759.25
2012-05-30,72144864,74872872,3354933.25
2012-07-19,72568616,75332264,3396557
2012-09-07,72982112,75780536,3437651
2012-10-27,73385784,76218112,3478213
2012-11-29,73648104,76502416,3504764.25
2013-01-01,73906512,76782408,3531100.5
2013-02-20,74289664,77197440,3570498.5
2013-04-11,74664712,77603488,3609407.25
2013-05-31,75032048,78000960,3647849
2013-07-20,75392400,78390720,3685842.75
2013-09-08,75746008,78772992,3723403.25
2013-10-28,76093152,79148048,3760587.25
2013-11-29,76316264,79388968,3784606.75
2014-01-01,76536904,79627120,3808480.75
2014-02-20,76870816,79987288,3844858
2014-04-11,77199352,80341416,3880891.5
2014-05-31,77522840,80689800,3916592.25
2014-07-20,77841520,81032688,3951972
2014-09-08,78155560,81370208,3987041.25
2014-10-28,78465088,81702536,4021808.75
2014-11-29,78664408,81916376,4044288.25
2015-01-01,78861896,82128048,4066653.5
2015-02-20,79161504,82448704,4100786.25
2015-04-11,79456992,82764480,4134647.5
2015-05-31,79748432,83075472,4168248.5
2015-07-20,80035928,83381792,4201599.5
2015-09-08,80319576,83683544,4234708.5
2015-10-28,80599448,83980808,4267584
2015-11-29,80779800,84172184,4288860.5
2016-01-01,80958608,84361720,4310050
2016-02-20,81230096,84649016,4342441
2016-04-10,81498080,84932088,4374625
2016-05-30,81762624,85211008,4406610
2016-07-19,82023832,85485880,4438407.5
2016-09-07,82281752,85756752,4470032.5
2016-10-27,82536448,86023656,4501497
2016-11-29,82703160,86198104,4522199.5
2017-01-01,82868496,86370840,4542842.5
2017-02-20,83115896,86628712,4573992.5
2017-04-11,83360352,86882840,4605017
2017-05-31,83602072,87133504,4635923.5
2017-07-20,83841104,87380816,4666720.5
2017-09-08,84077520,87624840,4697413
2017-10-28,84311368,87865584,4728009
2017-11-29,84462296,88020688,4747860
2018-01-01,84612160,88174400,4767677.5
2018-02-20,84840320,88407720,4798083.5
2018-04-11,85066296,88638096,4828405.5
2018-05-31,85290264,88865608,4858658
2018-07-20,85512184,89090272,4888855
2018-09-08,85732080,89312064,4919002.5
2018-10-28,85949992,89531008,4949108
2018-11-29,86090832,89672144,4968667.5
2019-01-01,86230864,89812104,4988224
2019-02-20,86444392,90024688,5018304.5
2019-04-11,86656024,90234560,5048377.5
2019-05-31,86865792,90441752,5078439
2019-07-20,87073704,90646280,5108486
2019-09-08,87279800,90848192,5138517
2019-10-28,87484104,91047512,5168533
2019-11-29,87616152,91175984,5188038.5
2020-01-01,87747448,91303360,5207540
2020-02-20,87947704,91496776,5237533
2020-04-10,88146256,91687696,5267512.5
2020-05-30,88343144,91876160,5297478
2020-07-19,88538384,92062192,5327429.5
2020-09-07,88732000,92245816,5357366
2020-10-27,88924008,92427056,5387288.5
2020-11-29,89050040,92545640,5407031.5
2021-01-01,89175384,92663200,5426769.5
2021-02-20,89363744,92838976,5456661.5
2021-04-11,89550576,93012480,5486534.5
2021-05-31,89735896,93183728,5516385
2021-07-20,89919744,93352784,5546210
2021-09-08,90102136,93519680,5576008
2021-10-28,90283096,93684456,5605776
2021-11-29,90400112,93790672,5625113
2022-01-01,90516536,93896008,5644438.5
2022-02-20,90694256,94056024,5674138.5
2022-04-11,90870608,94214016,5703804
2022-05-31,91045600,94369992,5733440
2022-07-20,91219264,94523960,5763056
2022-09-08,91391648,94675992,5792650
2022-10-28,91562760,94826088,5822220
2022-11-29,91673464,94922824,5841430
2023-01-01,91783648,95018736,5860631
2023-02-20,91951960,95164432,5890145
2023-04-11,92119096,95308280,5919627
2023-05-31,92285112,95450320,5949071.5
2023-07-20,92450080,95590576,5978476.5
2023-09-08,92614064,95729160,6007838.5
2023-10-28,92777048,95866056,6037156.5
2023-11-29,92882560,95954336,6056194
2024-01-01,92987648,96041912,6075214
2024-02-20,93148328,96175032,6104432
2024-04-10,93308032,96306568,6133603
2024-05-30,93466856,96436616,6162724.5
2024-07-19,93624856,96565240,6191795.5
2024-09-07,93782064,96692456,6220816
2024-10-27,93938544,96818280,6249789
2024-11-29,94041512,96900736,6268892
2025-01-01,94144160,96982584,6287977.5
2025-02-20,94298960,97105248,6316857
2025-04-11,94453032,97226552,6345704.5
2025-05-31,94606384,97346520,6374532
2025-07-20,94759040,97465152,6403340.5
2025-09-08,94910992,97582472,6432136
2025-10-28,95062288,97698528,6460922
2025-11-29,95160352,97773432,6479630
2026-01-01,95258144,97847824,6498336.5
2026-02-20,95407936,97961056,6527111
2026-04-11,95557072,98073104,6555878.5
2026-05-31,95705736,98183968,6584638
2026-07-20,95853752,98293656,6613392
2026-09-08,96001176,98402216,6642140
2026-10-28,96148008,98509640,6670883.5
2026-11-29,96243200,98579000,6689565.5
2027-01-01,96338160,98647904,6708247
2027-02-20,96483712,98752848,6736985.5
2027-04-11,96628816,98856808,6765714
2027-05-31,96773488,98959760,6794427
2027-07-20,96917736,99061720,6823120
2027-09-08,97061560,99162712,6851791.5
2027-10-28,97205248,99262736,6880439.5
2027-11-29,97298528,99327328,6899050.5
2028-01-01,97391664,99391504,6917652.5
2028-02-20,97534592,99489256,6946249.5
2028-04-10,97677216,99586064,6974821
2028-05-30,97819552,99681944,7003366.5
2028-07-19,97961592,99776904,7031883
2028-09-07,98103312,99870968,7060367
2028-10-27,98244720,99964152,7088816.5
2028-11-29,98337912,100025288,7107578
2029-01-01,98430968,100086064,7126324
2029-02-20,98571608,100177328,7154685.5
2029-04-11,98711912,100267784,7183001
2029-05-31,98851880,100357440,7211267
2029-07-20,98991520,100446296,7239482.5
2029-09-08,99130896,100534368,7267646
2029-10-28,99270000,100621656,7295755.5
2029-11-29,99360304,100678072,7314004
2030-01-01,99450488,100734152,7332230.5
