Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,316658.9688
2006-01-01,42604616,43786864,334510.0938
2006-02-20,43337780,44540368,362244.3438
2006-04-11,44072332,45295308,391781.6563
2006-05-31,44812472,46055984,423732.6875
2006-07-20,45549220,46813176,457742.7813
2006-09-08,46280444,47564692,494280.5938
2006-10-28,47008152,48312592,533073.1875
2006-11-29,47479220,48796728,559398.375
2007-01-01,47950284,49280868,585559.5625
2007-02-20,48689056,50040140,629986.125
2007-04-11,49425476,50796996,674340.5
2007-05-31,50150208,51544160,721046.6875
2007-07-20,50874108,52292920,768782.0625
2007-09-08,51598792,53044284,818350.5625
2007-10-28,52323764,53797076,870039.375
2007-11-29,52795716,54287180,904932.625
2008-01-01,53267880,54777284,940033.9375
2008-02-20,53961508,55504640,962678.625
2008-04-10,54651660,56225032,992285.6875
2008-05-30,55335920,56939068,1028249.938
2008-07-19,56008104,57645048,1072271.75
2008-09-07,56673056,58345076,1122242.75
2008-10-27,57331260,59040740,1176576.125
2008-11-29,57765852,59498540,1213777.75
2009-01-01,58201224,59955380,1251939.125
2009-02-20,58866256,60648852,1308465.625
2009-04-11,59533652,61343624,1363692
2009-05-31,60204592,62039724,1417594.625
2009-07-20,60872540,62735616,1471703.5
2009-09-08,61544416,63432444,1524538.25
2009-10-28,62209272,64125720,1576237.25
2009-11-29,62630508,64566208,1607684.625
2010-01-01,63043184,64998100,1637497.25
2010-02-20,63655596,65639780,1680351.875
2010-04-11,64236288,66251796,1720943.875
2010-05-31,64790616,66838168,1759697.25
2010-07-20,65321944,67401712,1797130.25
2010-09-08,65832944,67944944,1833308.75
2010-10-28,66325532,68469560,1868282
2010-11-29,66638448,68803184,1890529.75
2011-01-01,66944492,69129784,1912306.625
2011-02-20,67400768,69617416,1944726.25
2011-04-11,67843328,70090848,1976136.5
2011-05-31,68273064,70550848,2006606.75
2011-07-20,68691072,70998528,2036199.375
2011-09-08,69097776,71434216,2064993.875
2011-10-28,69493848,71858624,2093039.125
2011-11-29,69746976,72129880,2110969.25
2012-01-01,69995992,72396744,2128611.25
2012-02-20,70369864,72797464,2155096
2012-04-10,70735088,73188928,2180958.25
2012-05-30,71091992,73571416,2206236.75
2012-07-19,71440920,73945288,2230980.5
2012-09-07,71782312,74310952,2255223
2012-10-27,72116408,74668648,2278990.75
2012-11-29,72333792,74901312,2294484.5
2013-01-01,72548192,75130728,2309794.5
2013-02-20,72866680,75471432,2332584
2013-04-11,73179040,75805368,2354978.5
2013-05-31,73485432,76132760,2376991.5
2013-07-20,73786104,76453832,2398636.75
2013-09-08,74081288,76768856,2419930.25
2013-10-28,74371224,77078104,2440887.25
2013-11-29,74557544,77276752,2454375.25
2014-01-01,74741768,77473112,2467734.5
2014-02-20,75020456,77769984,2487995.25
2014-04-11,75294712,78061952,2507978
2014-05-31,75565008,78349368,2527718.25
2014-07-20,75831472,78632456,2547251
2014-09-08,76094152,78911376,2566594.25
2014-10-28,76353144,79186272,2585761
2014-11-29,76520048,79363312,2598150.75
2015-01-01,76685496,79538744,2610478
2015-02-20,76936664,79805000,2629307.5
2015-04-11,77184536,80067720,2648011.25
2015-05-31,77429184,80326976,2666599
2015-07-20,77670640,80582800,2685080
2015-09-08,77908944,80835256,2703464.25
2015-10-28,78144224,81084416,2721762.75
2015-11-29,78295944,81245024,2733629.75
2016-01-01,78446456,81404312,2745476.5
2016-02-20,78675152,81646312,2763662.25
2016-04-10,78901032,81885312,2781811.75
2016-05-30,79124128,82121344,2799930.5
2016-07-19,79344448,82354440,2818022.75
2016-09-07,79562048,82584664,2836091.5
2016-10-27,79776992,82812112,2854138.75
2016-11-29,79917696,82961032,2866042
2017-01-01,80057328,83108840,2877939
2017-02-20,80266512,83330280,2895950.5
2017-04-11,80473408,83549176,2913959.5
2017-05-31,80678048,83765512,2931968.5
2017-07-20,80880440,83979304,2949978
2017-09-08,81080608,84190576,2967988.5
2017-10-28,81278600,84399424,2986008.5
2017-11-29,81406408,84534184,2997727.75
2018-01-01,81533424,84668096,3009453.5
2018-02-20,81727112,84872144,3027509.25
2018-04-11,81919096,85074200,3045580.25
2018-05-31,82109360,85274232,3063666.75
2018-07-20,82297976,85472296,3081769.75
2018-09-08,82484944,85668408,3099890.5
2018-10-28,82670296,85862576,3118032
2018-11-29,82790088,85987968,3129837.25
2019-01-01,82909208,86112544,3141655.75
2019-02-20,83090880,86302280,3159868
2019-04-11,83270968,86490112,3178111.5
2019-05-31,83449512,86676056,3196399
2019-07-20,83626536,86860168,3214729.25
2019-09-08,83802072,87042456,3233101.25
2019-10-28,83976128,87222944,3251515
2019-11-29,84088648,87339504,3263501.5
2020-01-01,84200544,87455296,3275506
2020-02-20,84371248,87631664,3294015.75
2020-04-10,84540544,87806296,3312563
2020-05-30,84708464,87979232,3331143.75
2020-07-19,84875056,88150504,3349755
2020-09-07,85040336,88320152,3368393.75
2020-10-27,85204328,88488184,3387057.5
2020-11-29,85312016,88598392,3399386.25
2021-01-01,85419152,88707904,3411725.75
2021-02-20,85580256,88872272,3430445.25
2021-04-11,85740152,89035088,3449187.75
2021-05-31,85898848,89196376,3467952.25
2021-07-20,86056368,89356144,3486738.25
2021-09-08,86212736,89514408,3505563.5
2021-10-28,86367952,89671200,3524430.5
2021-11-29,86468368,89772488,3536711.25
2022-01-01,86568304,89873160,3549008.75
2022-02-20,86720952,90026616,3567965.5
2022-04-11,86872552,90178648,3586976.25
2022-05-31,87023104,90329304,3606036.75
2022-07-20,87172632,90478608,3625142.25
2022-09-08,87321160,90626576,3644288.5
2022-10-28,87468696,90773240,3663472.25
2022-11-29,87564184,90868024,3675964.25
2023-01-01,87659264,90962256,3688492.5
2023-02-20,87804608,91105968,3707844
2023-04-11,87949040,91248424,3727263.75
2023-05-31,88092584,91389640,3746742
2023-07-20,88235248,91529648,3766270.75
2023-09-08,88377048,91668456,3785843.25
2023-10-28,88518008,91806080,3805453.75
2023-11-29,88609280,91895040,3818214.75
2024-01-01,88700224,91983512,3830989.5
2024-02-20,88839336,92118472,3850673.5
2024-04-10,88977656,92252320,3870384.5
2024-05-30,89115208,92385056,3890119.5
2024-07-19,89251976,92516696,3909875.75
2024-09-07,89387984,92647248,3929650.25
2024-10-27,89523224,92776720,3949440.25
2024-11-29,89612160,92861704,3962508
2025-01-01,89700768,92946224,3975581.25
2025-02-20,89834288,93073232,3995400.25
2025-04-11,89967064,93199184,4015227.75
2025-05-31,90099136,93324096,4035061.25
2025-07-20,90230528,93448024,4054899
2025-09-08,90361256,93570952,4074739.5
2025-10-28,90491336,93692888,4094580.75
2025-11-29,90575616,93771728,4107477.5
2026-01-01,90659632,93850160,4120374
2026-02-20,90788336,93969896,4140214.5
2026-04-11,90916504,94088680,4160058.75
2026-05-31,91044136,94206520,4179915
2026-07-20,91171224,94323408,4199789.5
2026-09-08,91297752,94439360,4219687
2026-10-28,91423736,94554376,4239609.5
2026-11-29,91505392,94628744,4252570.5
2027-01-01,91586808,94702712,4265543
2027-02-20,91711528,94815608,4285526.5
2027-04-11,91835744,94927648,4305534
2027-05-31,91959448,95038824,4325563
2027-07-20,92082640,95149136,4345611
2027-09-08,92205328,95258576,4365677
2027-10-28,92327504,95367160,4385758
2027-11-29,92406712,95437376,4398816.5
2028-01-01,92485696,95507232,4411881
2028-02-20,92606720,95613856,4431992.5
2028-04-10,92727240,95719648,4452114.5
2028-05-30,92847272,95824624,4472245.5
2028-07-19,92966824,95928768,4492384.5
2028-09-07,93085896,96032096,4512531
2028-10-27,93204488,96134600,4532684
2028-11-29,93282560,96201896,4545987.5
2029-01-01,93360424,96268840,4559293.5
2029-02-20,93477928,96369480,4579459.5
2029-04-11,93594976,96469352,4599629.5
2029-05-31,93711576,96568472,4619802
2029-07-20,93827736,96666848,4639977
2029-09-08,93943464,96764480,4660154
2029-10-28,94058768,96861368,4680332.5
2029-11-29,94133544,96924032,4693449.5
2030-01-01,94208128,96986376,4706567.5
