Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-07-20,40201624,41317188,129116.1641
2005-09-08,40933168,42069028,145226.5156
2005-10-28,41661452,42817524,162147.5938
2005-11-29,42133036,43302192,173433.3594
2006-01-01,42604616,43786864,185365.0313
2006-02-20,43337780,44540368,204736.375
2006-04-11,44072332,45295308,225834.9844
2006-05-31,44812472,46055984,248901.1094
2006-07-20,45549220,46813176,273755.9063
2006-09-08,46280444,47564692,301164.7188
2006-10-28,47007812,48312592,330983.5
2006-11-29,47478216,48796728,351389.625
2007-01-01,47948208,49280868,371854.25
2007-02-16,48630548,49985044,404642.5625
2007-04-07,49363852,50742776,440048.0938
2007-05-27,50085868,51489940,477921.75
2007-07-16,50808088,52238400,516709.5
2007-09-04,51532128,52989764,557925.5625
2007-10-24,52256736,53742364,601106.8125
2007-11-27,52754804,54259824,632206.3125
2008-01-01,53252580,54777284,663426.9375
2008-02-20,53956464,55503152,687557.25
2008-04-10,54658380,56227596,713113.1875
2008-05-30,55358620,56950500,740206.75
2008-07-19,56052932,57671404,769071.3125
2008-09-07,56741640,58390596,799875.625
2008-10-27,57426100,59107308,833162.4375
2008-11-29,57876148,59579344,856126.25
2009-01-01,58324600,60050744,879728.0625
2009-02-20,59002232,60765352,915118.25
2009-04-11,59676988,61479368,951103.625
2009-05-31,60348468,62192708,987762.25
2009-07-20,61017912,62905152,1025319.063
2009-09-08,61684928,63615404,1065067.25
2009-10-28,62349512,64324148,1106322.25
2009-11-29,62780352,64784208,1133762.125
2010-01-01,63210284,65243948,1161525.25
2010-02-20,63869404,65950852,1204621.375
2010-04-11,64525744,66657140,1248332.875
2010-05-31,65179716,67362832,1292637.25
2010-07-20,65831192,68067792,1337683
2010-09-08,66480228,68771848,1383623.875
2010-10-28,67126456,69474336,1431134.5
2010-11-29,67545416,69930360,1462610.875
2011-01-01,67963368,70385584,1494889.25
2011-02-20,68604176,71083888,1546581.375
2011-04-11,69243168,71780208,1600265.625
2011-05-31,69881080,72475008,1655461.125
2011-07-20,70517392,73168808,1711664.25
2011-09-08,71152712,73861480,1768993
2011-10-28,71786088,74553144,1827328.25
2011-11-29,72197488,75002368,1865603.125
2012-01-01,72607944,75451096,1904375.875
2012-02-20,73238048,76139632,1965837.75
2012-04-10,73866376,76826336,2029137.75
2012-05-30,74494248,77510408,2095065.625
2012-07-19,75121120,78192504,2162966
2012-09-07,75739256,78863936,2230805.75
2012-10-26,76335824,79512272,2296246.25
2012-11-28,76736280,79947576,2340186.75
2013-01-01,77132376,80378136,2383718.5
2013-02-20,77716480,81012776,2448133.5
2013-04-11,78292304,81637752,2511900.75
2013-05-17,78711472,82092224,2558470.5
2013-06-26,79157944,82575592,2608247.25
2013-08-15,79715696,83177640,2670621.75
2013-09-27,80187464,83685280,2723586.75
2013-11-14,80713168,84248768,2782859.5
2014-01-01,81234200,84805040,2841760.5
2014-02-20,81772080,85376944,2902672
2014-04-11,82305008,85941216,2963105
2014-05-31,82833024,86497952,3023046.25
2014-07-20,83356360,87047488,3082465.25
2014-09-08,83876208,87591112,3141366.5
2014-10-28,84392424,88128232,3199725.5
2014-11-29,84726336,88474496,3237414.25
2015-01-01,85058704,88817824,3274854.75
2015-02-20,85566800,89339040,3331852
2015-04-11,86071520,89853320,3388214
2015-05-31,86573424,90360920,3443917.25
2015-07-20,87073448,90861888,3498915.5
2015-09-08,87571888,91356408,3553173.25
2015-10-28,88068784,91844704,3606691.5
2015-11-29,88391184,92159560,3641171.5
2016-01-01,88713112,92472056,3675357
2016-02-20,89203888,92944472,3727260.25
2016-04-10,89690864,93409192,3778561.5
2016-05-30,90174240,93866624,3829250.5
2016-07-19,90653912,94316864,3879319.25
2016-09-07,91129896,94759928,3928762
2016-10-27,91602136,95195808,3977590
2016-11-29,91912192,95480320,4009550.5
2017-01-01,92220640,95761568,4041248.75
2017-02-20,92685048,96180440,4088678.25
2017-04-11,93146920,96591944,4135500.25
2017-05-31,93606912,96995856,4181704.75
2017-07-20,94064512,97392120,4227286.5
2017-09-08,94519512,97780656,4272241.5
2017-10-28,94972064,98161504,4316562.5
2017-11-29,95265248,98405832,4345099.5
2018-01-01,95557456,98646936,4373365.5
2018-02-20,96004672,99010176,4416204
2018-04-11,96449640,99365664,4458391
2018-05-31,96892648,99713664,4499919.5
2018-07-20,97334912,100054944,4540806.5
2018-09-08,97775312,100388816,4581245
2018-10-28,98214560,100715632,4621221.5
2018-11-29,98499640,100925072,4647023
2019-01-01,98784272,101131512,4672648
2019-02-20,99221176,101441992,4711675.5
2019-04-11,99657040,101745480,4750306.5
2019-05-31,100091720,102041976,4788529
2019-07-20,100525160,102331504,4826339.5
2019-09-08,100957416,102614168,4863733.5
2019-10-28,101388248,102889776,4900707
2019-11-29,101667936,103065904,4924557.5
2020-01-01,101947312,103239008,4948236.5
2020-02-20,102376272,103498224,4984355
2020-04-10,102804352,103750512,5020313
2020-05-30,103231464,103995984,5056070
2020-07-19,103657376,104234776,5091590.5
2020-09-07,104081816,104467120,5126845.5
2020-10-27,104504456,104693160,5161812.5
2020-11-29,104782536,104839648,5184758.5
2021-01-01,105059816,104983568,5207568.5
2021-02-20,105478304,105195984,5241818
2021-04-08,105874216,105392552,5273888
2021-05-28,106294976,105596576,5307541
2021-07-17,106716048,105796096,5340912
2021-09-05,107136896,105991032,5374003.5
2021-10-25,107557496,106181488,5406809
2021-11-28,107842560,106308560,5428908.5
2022-01-01,108127664,106433664,5450872.5
2022-02-20,108548440,106614040,5482983.5
2022-04-11,108969280,106790280,5514787
2022-05-31,109390104,106962376,5546271
2022-07-20,109811120,107130480,5577422
2022-09-08,110232360,107294656,5608229
2022-10-28,110653768,107454968,5638680
2022-11-29,110927760,107557568,5658318
2023-01-01,111201784,107658592,5677799.5
2023-02-20,111623416,107810376,5707391.5
2023-04-11,112045040,107958632,5736593
2023-05-31,112466584,108103512,5765410
2023-07-20,112888016,108245112,5793914
2023-09-08,113309232,108383464,5822100.5
2023-10-28,113730256,108518680,5850020.5
2023-11-29,114003872,108605264,5868098.5
2024-01-01,114277376,108690584,5886134.5
2024-02-20,114697840,108818952,5913814.5
2024-04-10,115117912,108944552,5941439
2024-05-30,115537520,109067384,5969008.5
2024-07-19,115956560,109187528,5996519.5
2024-09-07,116374888,109305040,6023972.5
2024-10-27,116792376,109419952,6051362
2024-11-29,117067520,109494672,6069408
2025-01-01,117342232,109568312,6087422.5
2025-02-20,117757384,109677464,6114638.5
2025-04-11,118171408,109784288,6141770.5
2025-05-31,118584216,109888832,6168832.5
2025-07-20,118995720,109991144,6195861
2025-09-08,119405888,110091296,6222871
2025-10-28,119814920,110189384,6249866.5
2025-11-29,120080328,110252296,6267406.5
2026-01-01,120345264,110314384,6284939
2026-02-20,120751752,110407992,6311868.5
2026-04-11,121157184,110499792,6338750
2026-05-31,121561560,110589864,6365597.5
2026-07-20,121964816,110678216,6392416.5
2026-09-08,122366944,110764848,6419211
2026-10-28,122767952,110849880,6445984
2026-11-29,123028136,110904488,6463347.5
2027-01-01,123287856,110958424,6480680.5
2027-02-20,123686224,111039904,6507299.5
2027-04-11,124083352,111119912,6533884
2027-05-31,124479176,111198512,6560435
2027-07-20,124873624,111275720,6586950
2027-09-08,125266688,111351552,6613424
2027-10-28,125658368,111426032,6639820
2027-11-29,125912360,111473848,6656946
2028-01-01,126165744,111521064,6674045.5
2028-02-20,126554032,111592320,6700291.5
2028-04-10,126940752,111662208,6726462
2028-05-30,127325880,111730768,6752538
2028-07-19,127709392,111798024,6778504
2028-09-07,128091272,111864000,6804349
2028-10-27,128471480,111928736,6830067
2028-11-29,128721664,111970928,6846984
2029-01-01,128971088,112012592,6863844
2029-02-20,129347208,112074552,6889260
2029-04-11,129721544,112135368,6914526
2029-05-31,130094168,112195136,6939618.5
2029-07-20,130465392,112253904,6964538.5
2029-09-08,130835256,112311712,6989286
2029-10-28,131203744,112368576,7013850.5
2029-11-29,131442696,112405168,7029743
2030-01-01,131681064,112441384,7045558
