Date,Gas production cumulative,Oil production cumulative,Water production cumulative
2005-11-29,42133036,43302192,237411.2813
2006-01-01,42604616,43786864,254578.75
2006-02-20,43337780,44540368,282079.5625
2006-04-11,44072332,45295308,311315.75
2006-05-31,44812472,46055984,342723.4688
2006-07-20,45549220,46813176,376265.0938
2006-09-08,46280444,47564692,412513.4063
2006-10-28,47007072,48312592,450820.0625
2006-11-29,47476744,48796728,476637.8125
2007-01-01,47945964,49280868,502553.5
2007-02-16,48625584,49983788,542564.5
2007-04-07,49356752,50741540,586031.1875
2007-05-27,50076468,51488704,631642.9375
2007-07-16,50796396,52237156,678198.125
2007-09-04,51518504,52988520,726889.1875
2007-10-24,52241928,53741116,777268.5625
2007-11-27,52740248,54259200,813361.75
2008-01-01,53238680,54777284,849803.1875
2008-02-20,53927648,55490396,886647
2008-04-10,54606268,56200592,926469.625
2008-05-30,55277880,56904248,972815.25
2008-07-19,55946780,57604416,1022647.313
2008-09-07,56613048,58303772,1073290.5
2008-10-27,57276816,59002856,1124207.75
2008-11-29,57713852,59464184,1157881
2009-01-01,58149464,59925016,1192047.25
2009-02-20,58807404,60622892,1244172.625
2009-04-11,59466188,61321016,1296045.625
2009-05-31,60124680,62019660,1347403.25
2009-07-20,60782480,62718868,1398194.375
2009-09-08,61438848,63418148,1448913.5
2009-10-28,62092332,64116128,1500937.125
2009-11-29,62516416,64569404,1535159
2010-01-01,62939488,65021884,1570178.375
2010-02-20,63589096,65716524,1625540.375
2010-04-11,64236504,66410232,1681832.5
2010-05-31,64883632,67103120,1738941.625
2010-07-20,65528756,67795384,1796675.875
2010-09-08,66174380,68486680,1855383
2010-10-28,66818780,69177872,1914191.75
2010-11-29,67238656,69626552,1953007.75
2011-01-01,67657272,70074976,1992083.375
2011-02-20,68298440,70760168,2053197.125
2011-04-11,68920464,71427176,2112045
2011-05-31,69526624,72078720,2169042
2011-07-20,70118336,72715840,2224459.5
2011-09-08,70696640,73339464,2278470.75
2011-10-28,71263552,73951488,2331195.5
2011-11-29,71627648,74344752,2364956.25
2012-01-01,71987544,74733488,2398228.75
2012-02-20,72531888,75321264,2448330.5
2012-04-10,73067432,75899192,2497412.75
2012-05-30,73594712,76467960,2545547
2012-07-19,74114832,77028696,2592788
2012-09-07,74628344,77581800,2639158
2012-10-27,75135576,78127672,2684703.25
2012-11-29,75467680,78484872,2714415.75
2013-01-01,75797256,78839128,2743795.75
2013-02-20,76291624,79369616,2787592.5
2013-04-11,76777296,79890688,2830709.25
2013-05-31,77254680,80402296,2873181.75
2013-07-20,77723848,80904264,2915041.5
2013-09-08,78185104,81396784,2956312
2013-10-28,78638848,81880152,2997010.5
2013-11-29,78930704,82190560,3023224.25
2014-01-01,79219552,82497280,3049208
2014-02-17,79638112,82940744,3086953.75
2014-04-08,80069672,83396888,3125968
2014-05-28,80495656,83845688,3164685.5
2014-07-17,80916224,84287480,3203173.75
2014-09-05,81331512,84722512,3241472.25
2014-10-25,81741664,85151016,3279603.75
2014-11-28,82015056,85436128,3305157.75
2015-01-01,82286192,85718384,3330643
2015-02-20,82684744,86132080,3368421
2015-04-11,83078640,86539744,3406057.25
2015-05-31,83468032,86941496,3443551.75
2015-07-20,83852976,87337432,3480904
2015-09-08,84233536,87727624,3518113.25
2015-10-28,84609792,88112144,3555177.5
2015-11-29,84852592,88359728,3579202.75
2016-01-01,85093664,88604944,3603161.25
2016-02-20,85460576,88976512,3639864.25
2016-04-10,85823736,89342528,3676398
2016-05-30,86183288,89703112,3712751
2016-07-19,86539272,90058360,3748909.5
2016-09-07,86891760,90408352,3784860
2016-10-23,87218464,90731224,3818295.5
2016-11-27,87458832,90967936,3842931.25
2017-01-01,87697776,91202384,3867455.75
2017-02-20,88040312,91536400,3902668.25
2017-04-11,88380152,91865952,3937685.25
2017-05-31,88717432,92191152,3972516.25
2017-07-20,89052384,92512152,4007159.75
2017-09-08,89385040,92828984,4041609.25
2017-10-28,89715552,93141712,4075856.5
2017-11-29,89929552,93343264,4098025.5
2018-01-01,90142696,93543136,4120103.25
2018-02-20,90468552,93846792,4153856
2018-04-11,90792416,94146712,4187397.75
2018-05-31,91114336,94442896,4220735.5
2018-07-20,91434296,94735352,4253874.5
2018-09-08,91752312,95024104,4286818.5
2018-10-28,92068464,95309208,4319566
2018-11-29,92273224,95492976,4340766.5
2019-01-01,92477344,95675328,4361882
2019-02-20,92789888,95952496,4394177
2019-04-11,93100848,96226208,4426286.5
2019-05-31,93410312,96496472,4458242.5
2019-07-20,93718272,96763248,4490037.5
2019-09-08,94024752,97026512,4521663.5
2019-10-28,94329752,97286232,4553117
2019-11-29,94527384,97453544,4573486.5
2020-01-01,94724392,97619336,4593782
2020-02-20,95025984,97870712,4624830.5
2020-04-10,95326048,98118392,4655700
2020-05-30,95624608,98362392,4686386.5
2020-07-19,95921696,98602768,4716884.5
2020-09-07,96217392,98839536,4747191
2020-10-27,96512024,99072648,4777303
2020-11-29,96706008,99224984,4797090.5
2021-01-01,96899496,99375864,4816792
2021-02-20,97191504,99601216,4846451
2021-04-11,97482440,99823328,4875917
2021-05-31,97772400,100042224,4905190
2021-07-20,98061408,100257888,4934276.5
2021-09-08,98349600,100470272,4963188
2021-10-28,98636952,100679352,4991930.5
2021-11-29,98823376,100813848,5010541.5
2022-01-01,99009448,100946928,5029082
2022-02-20,99294856,101148304,5057438.5
2022-04-11,99579400,101346336,5085624
2022-05-31,99863056,101541024,5113635
2022-07-20,100145808,101732408,5141469.5
2022-09-08,100427848,101920664,5169126.5
2022-10-28,100709168,102105744,5196605
2022-11-29,100891848,102224680,5214389.5
2023-01-01,101074112,102342216,5232098.5
2023-02-20,101353832,102519808,5259175.5
2023-04-11,101633176,102694488,5286108
2023-05-31,101912104,102866248,5312917.5
2023-07-20,102190576,103035120,5339622.5
2023-09-08,102468592,103201144,5366220
2023-10-28,102746168,103364392,5392703.5
2023-11-29,102926416,103469352,5409867.5
2024-01-01,103106472,103573168,5426979.5
2024-02-20,103383048,103730280,5453181.5
2024-04-10,103659168,103884832,5479288
2024-05-30,103934864,104036920,5505336.5
2024-07-19,104210192,104186640,5531365
2024-09-07,104485168,104334024,5557393.5
2024-10-27,104759784,104479088,5583401
2024-11-29,104940872,104573840,5600551
2025-01-01,105121792,104667600,5617683
2025-02-20,105395520,104807440,5643588.5
2025-04-11,105668816,104945120,5669431.5
2025-05-31,105941624,105080648,5695205
2025-07-20,106213896,105214008,5720903.5
2025-09-08,106485600,105345216,5746523
2025-10-28,106756696,105474312,5772059
2025-11-29,106932640,105557328,5788621.5
2026-01-01,107108400,105639504,5805148.5
2026-02-20,107378256,105763896,5830495
2026-04-11,107647512,105886264,5855762
2026-05-31,107916176,106006616,5880950
2026-07-20,108184200,106124984,5906056.5
2026-09-08,108451600,106241392,5931117
2026-10-28,108718400,106355856,5956159
2026-11-29,108891592,106429440,5972431
2027-01-01,109064552,106502224,5988695
2027-02-20,109330072,106612320,6013693
2027-04-11,109595008,106720576,6038662
2027-05-31,109859344,106827032,6063597.5
2027-07-20,110123080,106931712,6088495
2027-09-08,110386184,107034624,6113350.5
2027-10-28,110648656,107135784,6138160
2027-11-29,110818984,107200808,6154265
2028-01-01,110989056,107265120,6170349
2028-02-20,111250144,107362416,6195039.5
2028-04-10,111510696,107458088,6219672.5
2028-05-30,111770704,107552160,6244243.5
2028-07-19,112030208,107644672,6268748
2028-09-07,112289240,107735696,6293182
2028-10-27,112547824,107825264,6317543.5
2028-11-29,112718304,107883776,6333589
2029-01-01,112888600,107941696,6349601
2029-02-20,113146192,108028104,6373782.5
2029-04-11,113404336,108113464,6397882.5
2029-05-31,113662992,108197832,6421898
2029-07-20,113921968,108281184,6445846.5
2029-09-08,114181064,108363456,6469742.5
2029-10-28,114440120,108444584,6493593.5
2029-11-29,114608464,108496824,6509079.5
2030-01-01,114776728,108548576,6524549
